Time(s); gENROE.delta; gENROE.PELEC; iEEEX1_1.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
1.29; 34.4037; 0.4; 1.43142; 0.4; 4.53475e-09; 0.272457; 1; 0.991993; 1
1.295; 34.4037; 0.4; 1.43142; 0.4; 4.55216e-09; 0.272457; 1; 0.991993; 1
1.3; 34.4037; 0.4; 1.43142; 0.4; 4.56956e-09; 0.272457; 1; 0.991993; 1
1.305; 34.4037; 0.4; 1.43142; 0.4; 4.58697e-09; 0.272457; 1; 0.991993; 1
1.31; 34.4037; 0.4; 1.43142; 0.4; 4.60438e-09; 0.272457; 1; 0.991993; 1
1.315; 34.4037; 0.4; 1.43142; 0.4; 4.62179e-09; 0.272457; 1; 0.991993; 1
1.32; 34.4037; 0.4; 1.43142; 0.4; 4.6392e-09; 0.272457; 1; 0.991993; 1
1.325; 34.4037; 0.4; 1.43142; 0.4; 4.6566e-09; 0.272457; 1; 0.991993; 1
1.33; 34.4037; 0.4; 1.43142; 0.4; 4.67401e-09; 0.272457; 1; 0.991993; 1
1.335; 34.4037; 0.4; 1.43142; 0.4; 4.69142e-09; 0.272457; 1; 0.991993; 1
1.34; 34.4037; 0.4; 1.43142; 0.4; 4.70883e-09; 0.272457; 1; 0.991993; 1
1.345; 34.4037; 0.4; 1.43142; 0.4; 4.72624e-09; 0.272457; 1; 0.991993; 1
1.35; 34.4037; 0.4; 1.43142; 0.4; 4.74364e-09; 0.272457; 1; 0.991993; 1
1.355; 34.4037; 0.4; 1.43142; 0.4; 4.76105e-09; 0.272457; 1; 0.991993; 1
1.36; 34.4037; 0.4; 1.43142; 0.4; 4.77846e-09; 0.272457; 1; 0.991993; 1
1.365; 34.4037; 0.4; 1.43142; 0.4; 4.79587e-09; 0.272457; 1; 0.991993; 1
1.37; 34.4037; 0.4; 1.43142; 0.4; 4.81327e-09; 0.272457; 1; 0.991993; 1
1.375; 34.4037; 0.4; 1.43142; 0.4; 4.83068e-09; 0.272457; 1; 0.991993; 1
1.38; 34.4037; 0.4; 1.43142; 0.4; 4.84809e-09; 0.272457; 1; 0.991993; 1
1.385; 34.4037; 0.4; 1.43142; 0.4; 4.8655e-09; 0.272457; 1; 0.991993; 1
1.39; 34.4037; 0.4; 1.43142; 0.4; 4.88291e-09; 0.272457; 1; 0.991993; 1
1.395; 34.4037; 0.4; 1.43142; 0.4; 4.90031e-09; 0.272457; 1; 0.991993; 1
1.4; 34.4037; 0.4; 1.43142; 0.4; 4.91772e-09; 0.272457; 1; 0.991993; 1
1.405; 34.4037; 0.4; 1.43142; 0.4; 4.93513e-09; 0.272457; 1; 0.991993; 1
1.41; 34.4037; 0.4; 1.43142; 0.4; 4.95254e-09; 0.272457; 1; 0.991993; 1
1.415; 34.4037; 0.4; 1.43142; 0.4; 4.96995e-09; 0.272457; 1; 0.991993; 1
1.42; 34.4037; 0.4; 1.43142; 0.4; 4.98735e-09; 0.272457; 1; 0.991993; 1
1.425; 34.4037; 0.4; 1.43142; 0.4; 5.00476e-09; 0.272457; 1; 0.991993; 1
1.43; 34.4037; 0.4; 1.43142; 0.4; 5.02217e-09; 0.272457; 1; 0.991993; 1
1.435; 34.4037; 0.4; 1.43142; 0.4; 5.03958e-09; 0.272457; 1; 0.991993; 1
1.44; 34.4037; 0.4; 1.43142; 0.4; 5.05698e-09; 0.272457; 1; 0.991993; 1
1.445; 34.4037; 0.4; 1.43142; 0.4; 5.07439e-09; 0.272457; 1; 0.991993; 1
1.45; 34.4037; 0.4; 1.43142; 0.4; 5.0918e-09; 0.272457; 1; 0.991993; 1
1.455; 34.4037; 0.4; 1.43142; 0.4; 5.10921e-09; 0.272457; 1; 0.991993; 1
1.46; 34.4037; 0.4; 1.43142; 0.4; 5.12662e-09; 0.272457; 1; 0.991993; 1
1.465; 34.4037; 0.4; 1.43142; 0.4; 5.14402e-09; 0.272457; 1; 0.991993; 1
1.47; 34.4037; 0.4; 1.43142; 0.4; 5.16143e-09; 0.272457; 1; 0.991993; 1
1.475; 34.4037; 0.4; 1.43142; 0.4; 5.17884e-09; 0.272457; 1; 0.991993; 1
1.48; 34.4037; 0.4; 1.43142; 0.4; 5.19625e-09; 0.272457; 1; 0.991993; 1
1.485; 34.4037; 0.4; 1.43142; 0.4; 5.21366e-09; 0.272457; 1; 0.991993; 1
1.49; 34.4037; 0.4; 1.43142; 0.4; 5.23106e-09; 0.272457; 1; 0.991993; 1
1.495; 34.4037; 0.4; 1.43142; 0.4; 5.24847e-09; 0.272457; 1; 0.991993; 1
1.5; 34.4037; 0.4; 1.43142; 0.4; 5.26588e-09; 0.272457; 1; 0.991993; 1
1.505; 34.4037; 0.4; 1.43142; 0.4; 5.28329e-09; 0.272457; 1; 0.991993; 1
1.51; 34.4037; 0.4; 1.43142; 0.4; 5.30069e-09; 0.272457; 1; 0.991993; 1
1.515; 34.4037; 0.4; 1.43142; 0.4; 5.3181e-09; 0.272457; 1; 0.991993; 1
1.52; 34.4037; 0.4; 1.43142; 0.4; 5.33551e-09; 0.272457; 1; 0.991993; 1
1.525; 34.4037; 0.4; 1.43142; 0.4; 5.35292e-09; 0.272457; 1; 0.991993; 1
1.53; 34.4037; 0.4; 1.43142; 0.4; 5.37033e-09; 0.272457; 1; 0.991993; 1
1.535; 34.4037; 0.4; 1.43142; 0.4; 5.38773e-09; 0.272457; 1; 0.991993; 1
1.54; 34.4037; 0.4; 1.43142; 0.4; 5.40514e-09; 0.272457; 1; 0.991993; 1
1.545; 34.4037; 0.4; 1.43142; 0.4; 5.42255e-09; 0.272457; 1; 0.991993; 1
1.55; 34.4037; 0.4; 1.43142; 0.4; 5.43996e-09; 0.272457; 1; 0.991993; 1
1.555; 34.4037; 0.4; 1.43142; 0.4; 5.45737e-09; 0.272457; 1; 0.991993; 1
1.56; 34.4037; 0.4; 1.43142; 0.4; 5.47477e-09; 0.272457; 1; 0.991993; 1
1.565; 34.4037; 0.4; 1.43142; 0.4; 5.49218e-09; 0.272457; 1; 0.991993; 1
1.57; 34.4037; 0.4; 1.43142; 0.4; 5.50959e-09; 0.272457; 1; 0.991993; 1
1.575; 34.4037; 0.4; 1.43142; 0.4; 5.527e-09; 0.272457; 1; 0.991993; 1
1.58; 34.4037; 0.4; 1.43142; 0.4; 5.5444e-09; 0.272457; 1; 0.991993; 1
1.585; 34.4037; 0.4; 1.43142; 0.4; 5.56181e-09; 0.272457; 1; 0.991993; 1
1.59; 34.4037; 0.4; 1.43142; 0.4; 5.57922e-09; 0.272457; 1; 0.991993; 1
1.595; 34.4037; 0.4; 1.43142; 0.4; 5.59663e-09; 0.272457; 1; 0.991993; 1
1.6; 34.4037; 0.4; 1.43142; 0.4; 5.61404e-09; 0.272457; 1; 0.991993; 1
1.605; 34.4037; 0.4; 1.43142; 0.4; 5.63144e-09; 0.272457; 1; 0.991993; 1
1.61; 34.4037; 0.4; 1.43142; 0.4; 5.64885e-09; 0.272457; 1; 0.991993; 1
1.615; 34.4037; 0.4; 1.43142; 0.4; 5.66626e-09; 0.272457; 1; 0.991993; 1
1.62; 34.4037; 0.4; 1.43142; 0.4; 5.68367e-09; 0.272457; 1; 0.991993; 1
1.625; 34.4037; 0.4; 1.43142; 0.4; 5.70108e-09; 0.272457; 1; 0.991993; 1
1.63; 34.4037; 0.4; 1.43142; 0.4; 5.71848e-09; 0.272457; 1; 0.991993; 1
1.635; 34.4037; 0.4; 1.43142; 0.4; 5.73589e-09; 0.272457; 1; 0.991993; 1
1.64; 34.4037; 0.4; 1.43142; 0.4; 5.7533e-09; 0.272457; 1; 0.991993; 1
1.645; 34.4037; 0.4; 1.43142; 0.4; 5.77071e-09; 0.272457; 1; 0.991993; 1
1.65; 34.4037; 0.4; 1.43142; 0.4; 5.78811e-09; 0.272457; 1; 0.991993; 1
1.655; 34.4037; 0.4; 1.43142; 0.4; 5.80552e-09; 0.272457; 1; 0.991993; 1
1.66; 34.4037; 0.4; 1.43142; 0.4; 5.82293e-09; 0.272457; 1; 0.991993; 1
1.665; 34.4037; 0.4; 1.43142; 0.4; 5.84034e-09; 0.272457; 1; 0.991993; 1
1.67; 34.4037; 0.4; 1.43142; 0.4; 5.85775e-09; 0.272457; 1; 0.991993; 1
1.675; 34.4037; 0.4; 1.43142; 0.4; 5.87515e-09; 0.272457; 1; 0.991993; 1
1.68; 34.4037; 0.4; 1.43142; 0.4; 5.89256e-09; 0.272457; 1; 0.991993; 1
1.685; 34.4037; 0.4; 1.43142; 0.4; 5.90997e-09; 0.272457; 1; 0.991993; 1
1.69; 34.4037; 0.4; 1.43142; 0.4; 5.92738e-09; 0.272457; 1; 0.991993; 1
1.695; 34.4037; 0.4; 1.43142; 0.4; 5.94479e-09; 0.272457; 1; 0.991993; 1
1.7; 34.4037; 0.4; 1.43142; 0.4; 5.96219e-09; 0.272457; 1; 0.991993; 1
1.705; 34.4037; 0.4; 1.43142; 0.4; 5.9796e-09; 0.272457; 1; 0.991993; 1
1.71; 34.4037; 0.4; 1.43142; 0.4; 5.99701e-09; 0.272457; 1; 0.991993; 1
1.715; 34.4037; 0.4; 1.43142; 0.4; 6.01442e-09; 0.272457; 1; 0.991993; 1
1.72; 34.4037; 0.4; 1.43142; 0.4; 6.03182e-09; 0.272457; 1; 0.991993; 1
1.725; 34.4037; 0.4; 1.43142; 0.4; 6.04923e-09; 0.272457; 1; 0.991993; 1
1.73; 34.4037; 0.4; 1.43142; 0.4; 6.06664e-09; 0.272457; 1; 0.991993; 1
1.735; 34.4037; 0.4; 1.43142; 0.4; 6.08405e-09; 0.272457; 1; 0.991993; 1
1.74; 34.4037; 0.4; 1.43142; 0.4; 6.10146e-09; 0.272457; 1; 0.991993; 1
1.745; 34.4037; 0.4; 1.43142; 0.4; 6.11886e-09; 0.272457; 1; 0.991993; 1
1.75; 34.4037; 0.4; 1.43142; 0.4; 6.13627e-09; 0.272457; 1; 0.991993; 1
1.755; 34.4037; 0.4; 1.43142; 0.4; 6.15368e-09; 0.272457; 1; 0.991993; 1
1.76; 34.4037; 0.4; 1.43142; 0.4; 6.17109e-09; 0.272457; 1; 0.991993; 1
1.765; 34.4037; 0.4; 1.43142; 0.4; 6.1885e-09; 0.272457; 1; 0.991993; 1
1.77; 34.4037; 0.4; 1.43142; 0.4; 6.2059e-09; 0.272457; 1; 0.991993; 1
1.775; 34.4037; 0.4; 1.43142; 0.4; 6.22331e-09; 0.272457; 1; 0.991993; 1
1.78; 34.4037; 0.4; 1.43142; 0.4; 6.24072e-09; 0.272457; 1; 0.991993; 1
1.785; 34.4037; 0.4; 1.43142; 0.4; 6.25813e-09; 0.272457; 1; 0.991993; 1
1.79; 34.4037; 0.4; 1.43142; 0.4; 6.27553e-09; 0.272457; 1; 0.991993; 1
1.795; 34.4037; 0.4; 1.43142; 0.4; 6.29294e-09; 0.272457; 1; 0.991993; 1
1.8; 34.4037; 0.4; 1.43142; 0.4; 6.31035e-09; 0.272457; 1; 0.991993; 1
1.805; 34.4037; 0.4; 1.43142; 0.4; 6.32776e-09; 0.272457; 1; 0.991993; 1
1.81; 34.4037; 0.4; 1.43142; 0.4; 6.34517e-09; 0.272457; 1; 0.991993; 1
1.815; 34.4037; 0.4; 1.43142; 0.4; 6.36257e-09; 0.272457; 1; 0.991993; 1
1.82; 34.4037; 0.4; 1.43142; 0.4; 6.37998e-09; 0.272457; 1; 0.991993; 1
1.825; 34.4037; 0.4; 1.43142; 0.4; 6.39739e-09; 0.272457; 1; 0.991993; 1
1.83; 34.4037; 0.4; 1.43142; 0.4; 6.4148e-09; 0.272457; 1; 0.991993; 1
1.835; 34.4037; 0.4; 1.43142; 0.4; 6.4322e-09; 0.272457; 1; 0.991993; 1
1.84; 34.4037; 0.4; 1.43142; 0.4; 6.44961e-09; 0.272457; 1; 0.991993; 1
1.845; 34.4037; 0.4; 1.43142; 0.4; 6.46702e-09; 0.272457; 1; 0.991993; 1
1.85; 34.4037; 0.4; 1.43142; 0.4; 6.48443e-09; 0.272457; 1; 0.991993; 1
1.855; 34.4037; 0.4; 1.43142; 0.4; 6.50184e-09; 0.272457; 1; 0.991993; 1
1.86; 34.4037; 0.4; 1.43142; 0.4; 6.51924e-09; 0.272457; 1; 0.991993; 1
1.865; 34.4037; 0.4; 1.43142; 0.4; 6.53665e-09; 0.272457; 1; 0.991993; 1
1.87; 34.4037; 0.4; 1.43142; 0.4; 6.55406e-09; 0.272457; 1; 0.991993; 1
1.875; 34.4037; 0.4; 1.43142; 0.4; 6.57147e-09; 0.272457; 1; 0.991993; 1
1.88; 34.4037; 0.4; 1.43142; 0.4; 6.58888e-09; 0.272457; 1; 0.991993; 1
1.885; 34.4037; 0.4; 1.43142; 0.4; 6.60628e-09; 0.272457; 1; 0.991993; 1
1.89; 34.4037; 0.4; 1.43142; 0.4; 6.62369e-09; 0.272457; 1; 0.991993; 1
1.895; 34.4037; 0.4; 1.43142; 0.4; 6.6411e-09; 0.272457; 1; 0.991993; 1
1.9; 34.4037; 0.4; 1.43142; 0.4; 6.65851e-09; 0.272457; 1; 0.991993; 1
1.905; 34.4037; 0.4; 1.43142; 0.4; 6.67591e-09; 0.272457; 1; 0.991993; 1
1.91; 34.4037; 0.4; 1.43142; 0.4; 6.69332e-09; 0.272457; 1; 0.991993; 1
1.915; 34.4037; 0.4; 1.43142; 0.4; 6.71073e-09; 0.272457; 1; 0.991993; 1
1.92; 34.4037; 0.4; 1.43142; 0.4; 6.72814e-09; 0.272457; 1; 0.991993; 1
1.925; 34.4037; 0.4; 1.43142; 0.4; 6.74555e-09; 0.272457; 1; 0.991993; 1
1.93; 34.4037; 0.4; 1.43142; 0.4; 6.76295e-09; 0.272457; 1; 0.991993; 1
1.935; 34.4037; 0.4; 1.43142; 0.4; 6.78036e-09; 0.272457; 1; 0.991993; 1
1.94; 34.4037; 0.4; 1.43142; 0.4; 6.79777e-09; 0.272457; 1; 0.991993; 1
1.945; 34.4037; 0.4; 1.43142; 0.4; 6.81518e-09; 0.272457; 1; 0.991993; 1
1.95; 34.4037; 0.4; 1.43142; 0.4; 6.83259e-09; 0.272457; 1; 0.991993; 1
1.955; 34.4037; 0.4; 1.43142; 0.4; 6.84999e-09; 0.272457; 1; 0.991993; 1
1.96; 34.4037; 0.4; 1.43142; 0.4; 6.8674e-09; 0.272457; 1; 0.991993; 1
1.965; 34.4037; 0.4; 1.43142; 0.4; 6.88481e-09; 0.272457; 1; 0.991993; 1
1.97; 34.4037; 0.4; 1.43142; 0.4; 6.90222e-09; 0.272457; 1; 0.991993; 1
1.975; 34.4037; 0.4; 1.43142; 0.4; 6.91962e-09; 0.272457; 1; 0.991993; 1
1.98; 34.4037; 0.4; 1.43142; 0.4; 6.93703e-09; 0.272457; 1; 0.991993; 1
1.985; 34.4037; 0.4; 1.43142; 0.4; 6.95444e-09; 0.272457; 1; 0.991993; 1
1.99; 34.4037; 0.4; 1.43142; 0.4; 6.97185e-09; 0.272457; 1; 0.991993; 1
1.995; 34.4037; 0.4; 1.43142; 0.4; 6.98926e-09; 0.272457; 1; 0.991993; 1
2; 34.4037; 0.4; 1.43142; 0.4; 7.00666e-09; 0.272457; 1; 0.991993; 1
2; 34.4037; 0.0913377; 1.43142; 0.4; 7.00666e-09; 0.272457; 0.621517; 0.230955; 0.31179
2.001; 34.4037; 0.0910996; 1.43142; 0.4; 2.7051e-05; 0.272457; 0.618747; 0.230205; 0.311603
2.002; 34.4044; 0.0907232; 1.43142; 0.4; 7.21642e-05; 0.272457; 0.614221; 0.228991; 0.311301
2.003; 34.4061; 0.0904429; 1.43147; 0.4; 0.000108312; 0.272457; 0.61073; 0.228056; 0.311068
2.004; 34.4084; 0.0901695; 1.43161; 0.4; 0.000144486; 0.272457; 0.607299; 0.227137; 0.310838
2.005; 34.4113; 0.089906; 1.43186; 0.4; 0.000180689; 0.272457; 0.603939; 0.226236; 0.310613
2.006; 34.4149; 0.0896517; 1.43223; 0.4; 0.000216922; 0.272457; 0.600648; 0.225353; 0.310393
2.007; 34.4192; 0.0894067; 1.43276; 0.4; 0.000253181; 0.272457; 0.597423; 0.224487; 0.310177
2.008; 34.424; 0.0891705; 1.43347; 0.4; 0.000289467; 0.272457; 0.594265; 0.223639; 0.309965
2.009; 34.4296; 0.0889431; 1.43438; 0.4; 0.000325778; 0.272457; 0.59117; 0.222808; 0.309758
2.01; 34.4358; 0.0887241; 1.4355; 0.4; 0.000362114; 0.272457; 0.588139; 0.221994; 0.309554
2.011; 34.4426; 0.0885133; 1.43686; 0.4; 0.000398473; 0.272457; 0.585169; 0.221195; 0.309355
2.012; 34.4501; 0.0883106; 1.43848; 0.4; 0.000434854; 0.272457; 0.582259; 0.220413; 0.309159
2.013; 34.4583; 0.0881158; 1.44037; 0.4; 0.000471257; 0.272457; 0.579408; 0.219646; 0.308967
2.014; 34.4671; 0.0879286; 1.44255; 0.4; 0.000507681; 0.272457; 0.576615; 0.218894; 0.308779
2.015; 34.4765; 0.0877488; 1.44504; 0.4; 0.000544124; 0.272457; 0.573878; 0.218157; 0.308595
2.016; 34.4867; 0.0875765; 1.44785; 0.4; 0.000580586; 0.272457; 0.571196; 0.217434; 0.308414
2.017; 34.4974; 0.0874111; 1.451; 0.4; 0.000617067; 0.272457; 0.568568; 0.216726; 0.308236
2.018; 34.5089; 0.0872528; 1.4545; 0.4; 0.000653564; 0.272457; 0.565994; 0.216031; 0.308062
2.019; 34.521; 0.0871012; 1.45837; 0.4; 0.000690078; 0.272457; 0.56347; 0.21535; 0.307892
2.02; 34.5337; 0.0869563; 1.46262; 0.4; 0.000726607; 0.272457; 0.560998; 0.214683; 0.307724
2.021; 34.5471; 0.0868178; 1.46726; 0.4; 0.000763151; 0.272457; 0.558575; 0.214028; 0.30756
2.022; 34.5612; 0.0866857; 1.47229; 0.4; 0.00079971; 0.272457; 0.5562; 0.213386; 0.307399
2.023; 34.5759; 0.0865598; 1.47775; 0.4; 0.000836281; 0.272457; 0.553873; 0.212757; 0.307241
2.024; 34.5913; 0.0864399; 1.48362; 0.4; 0.000872866; 0.272457; 0.551593; 0.21214; 0.307087
2.025; 34.6073; 0.0863259; 1.48993; 0.4; 0.000909462; 0.272457; 0.549358; 0.211535; 0.306935
2.026; 34.624; 0.0862177; 1.49667; 0.4; 0.000946069; 0.272457; 0.547167; 0.210941; 0.306786
2.027; 34.6414; 0.0861151; 1.50387; 0.4; 0.000982688; 0.272457; 0.54502; 0.210359; 0.306639
2.028; 34.6594; 0.0860182; 1.51085; 0.4; 0.00101932; 0.272457; 0.542915; 0.209789; 0.306496
2.029; 34.6781; 0.0859266; 1.51783; 0.4; 0.00105595; 0.272457; 0.540853; 0.209229; 0.306355
2.03; 34.6974; 0.0858403; 1.5248; 0.4; 0.0010926; 0.272457; 0.538831; 0.20868; 0.306217
2.031; 34.7174; 0.0857592; 1.53177; 0.4; 0.00112925; 0.272457; 0.536849; 0.208141; 0.306081
2.032; 34.7381; 0.0856831; 1.53873; 0.4; 0.00116591; 0.272457; 0.534906; 0.207613; 0.305948
2.033; 34.7594; 0.0856121; 1.54569; 0.4; 0.00120258; 0.272457; 0.533001; 0.207094; 0.305818
2.034; 34.7814; 0.0855458; 1.55265; 0.4; 0.00123926; 0.272457; 0.531134; 0.206586; 0.305689
2.035; 34.804; 0.0854843; 1.5596; 0.4; 0.00127594; 0.272457; 0.529303; 0.206087; 0.305564
2.036; 34.8273; 0.0854275; 1.56655; 0.4; 0.00131262; 0.272457; 0.527509; 0.205597; 0.30544
2.037; 34.8513; 0.0853752; 1.57349; 0.4; 0.00134931; 0.272457; 0.525749; 0.205117; 0.305319
2.038; 34.8759; 0.0853274; 1.58043; 0.4; 0.00138601; 0.272457; 0.524024; 0.204646; 0.3052
2.039; 34.9012; 0.0852839; 1.58737; 0.4; 0.00142271; 0.272457; 0.522332; 0.204183; 0.305083
2.04; 34.9271; 0.0852448; 1.5943; 0.4; 0.00145941; 0.272457; 0.520673; 0.20373; 0.304968
2.041; 34.9537; 0.0852099; 1.60123; 0.4; 0.00149611; 0.272457; 0.519046; 0.203284; 0.304856
2.042; 34.981; 0.085179; 1.60816; 0.4; 0.00153282; 0.272457; 0.517451; 0.202847; 0.304745
2.043; 35.0089; 0.0851522; 1.61508; 0.4; 0.00156953; 0.272457; 0.515887; 0.202418; 0.304636
2.044; 35.0375; 0.0851295; 1.622; 0.4; 0.00160623; 0.272457; 0.514353; 0.201997; 0.30453
2.045; 35.0667; 0.0851105; 1.62891; 0.4; 0.00164294; 0.272457; 0.512848; 0.201583; 0.304425
2.04599; 35.0966; 0.0850954; 1.63582; 0.4; 0.00167965; 0.272457; 0.511373; 0.201178; 0.304322
2.04699; 35.1272; 0.085084; 1.64273; 0.4; 0.00171636; 0.272457; 0.509925; 0.200779; 0.304221
2.04799; 35.1584; 0.0850763; 1.64963; 0.4; 0.00175307; 0.272457; 0.508505; 0.200388; 0.304121
2.04899; 35.1903; 0.0850721; 1.65653; 0.4; 0.00178978; 0.272457; 0.507112; 0.200004; 0.304024
2.04999; 35.2228; 0.0850716; 1.66343; 0.4; 0.00182649; 0.272457; 0.505746; 0.199627; 0.303928
2.05099; 35.256; 0.0850745; 1.67032; 0.4; 0.00186319; 0.272457; 0.504406; 0.199256; 0.303833
2.05199; 35.2899; 0.0850808; 1.6772; 0.4; 0.00189989; 0.272457; 0.503091; 0.198892; 0.303741
2.05299; 35.3244; 0.0850905; 1.68409; 0.4; 0.00193659; 0.272457; 0.501801; 0.198535; 0.30365
2.05399; 35.3596; 0.0851035; 1.69097; 0.4; 0.00197329; 0.272457; 0.500535; 0.198184; 0.30356
2.05499; 35.3955; 0.0851197; 1.69785; 0.4; 0.00200998; 0.272457; 0.499294; 0.19784; 0.303472
2.05599; 35.432; 0.0851391; 1.70472; 0.4; 0.00204667; 0.272457; 0.498075; 0.197501; 0.303386
2.05699; 35.4692; 0.0851617; 1.71159; 0.4; 0.00208336; 0.272457; 0.496879; 0.197168; 0.303301
2.05799; 35.507; 0.0851873; 1.71845; 0.4; 0.00212004; 0.272457; 0.495706; 0.196841; 0.303217
2.05899; 35.5455; 0.0852159; 1.72532; 0.4; 0.00215671; 0.272457; 0.494554; 0.19652; 0.303135
2.05999; 35.5846; 0.0852475; 1.73217; 0.4; 0.00219339; 0.272457; 0.493424; 0.196205; 0.303054
2.06099; 35.6244; 0.0852821; 1.73903; 0.4; 0.00223005; 0.272457; 0.492315; 0.195895; 0.302974
2.06199; 35.6649; 0.0853196; 1.74588; 0.4; 0.00226671; 0.272457; 0.491226; 0.19559; 0.302896
2.06299; 35.706; 0.0853599; 1.75273; 0.4; 0.00230336; 0.272457; 0.490157; 0.19529; 0.302819
2.06399; 35.7478; 0.0854029; 1.75957; 0.4; 0.00234001; 0.272457; 0.489108; 0.194996; 0.302743
2.06499; 35.7903; 0.0854488; 1.76641; 0.4; 0.00237665; 0.272457; 0.488079; 0.194706; 0.302669
2.06599; 35.8334; 0.0854973; 1.77324; 0.4; 0.00241328; 0.272457; 0.487067; 0.194422; 0.302596
2.06699; 35.8772; 0.0855486; 1.78007; 0.4; 0.00244991; 0.272457; 0.486075; 0.194142; 0.302523
2.06799; 35.9216; 0.0856025; 1.7869; 0.4; 0.00248652; 0.272457; 0.4851; 0.193867; 0.302452
2.06899; 35.9667; 0.085659; 1.79373; 0.4; 0.00252313; 0.272457; 0.484143; 0.193596; 0.302382
2.06999; 36.0124; 0.085718; 1.80055; 0.4; 0.00255973; 0.272457; 0.483204; 0.19333; 0.302313
2.07099; 36.0588; 0.0857796; 1.80737; 0.4; 0.00259632; 0.272457; 0.482281; 0.193068; 0.302246
2.07199; 36.1059; 0.0858436; 1.81418; 0.4; 0.00263291; 0.272457; 0.481375; 0.192811; 0.302179
2.07299; 36.1536; 0.08591; 1.82099; 0.4; 0.00266948; 0.272457; 0.480485; 0.192557; 0.302113
2.07399; 36.202; 0.085979; 1.82779; 0.4; 0.00270604; 0.272457; 0.479611; 0.192308; 0.302048
2.07499; 36.251; 0.0860502; 1.8346; 0.4; 0.0027426; 0.272457; 0.478752; 0.192063; 0.301985
2.07599; 36.3007; 0.0861239; 1.84139; 0.4; 0.00277914; 0.272457; 0.477909; 0.191822; 0.301922
2.07699; 36.3511; 0.0861999; 1.84819; 0.4; 0.00281567; 0.272457; 0.477081; 0.191584; 0.30186
2.07799; 36.4021; 0.0862781; 1.85498; 0.4; 0.0028522; 0.272457; 0.476267; 0.191351; 0.301799
2.07899; 36.4538; 0.0863587; 1.86177; 0.4; 0.00288871; 0.272457; 0.475467; 0.191121; 0.301738
2.07999; 36.5061; 0.0864414; 1.86855; 0.4; 0.00292521; 0.272457; 0.474681; 0.190894; 0.301679
2.08099; 36.5591; 0.0865264; 1.87533; 0.4; 0.0029617; 0.272457; 0.47391; 0.190671; 0.301621
2.08199; 36.6127; 0.0866135; 1.88211; 0.4; 0.00299817; 0.272457; 0.473151; 0.190452; 0.301563
2.08299; 36.667; 0.0867028; 1.88888; 0.4; 0.00303464; 0.272457; 0.472406; 0.190236; 0.301506
2.08399; 36.7219; 0.0867943; 1.89565; 0.4; 0.00307109; 0.272457; 0.471673; 0.190023; 0.30145
2.08499; 36.7776; 0.0868878; 1.90241; 0.4; 0.00310753; 0.272457; 0.470953; 0.189813; 0.301395
2.08599; 36.8338; 0.0869834; 1.90918; 0.4; 0.00314396; 0.272457; 0.470245; 0.189606; 0.30134
2.08699; 36.8907; 0.087081; 1.91593; 0.4; 0.00318037; 0.272457; 0.46955; 0.189403; 0.301286
2.08799; 36.9483; 0.0871807; 1.92269; 0.4; 0.00321677; 0.272457; 0.468866; 0.189202; 0.301233
2.08899; 37.0065; 0.0872823; 1.92944; 0.4; 0.00325316; 0.272457; 0.468194; 0.189005; 0.301181
2.08999; 37.0654; 0.087386; 1.93618; 0.4; 0.00328954; 0.272457; 0.467533; 0.18881; 0.301129
2.09099; 37.125; 0.0874915; 1.94293; 0.4; 0.0033259; 0.272457; 0.466883; 0.188618; 0.301078
2.09199; 37.1852; 0.0875992; 1.94967; 0.4; 0.00336224; 0.272457; 0.466244; 0.188429; 0.301027
2.09299; 37.246; 0.0877086; 1.9564; 0.4; 0.00339857; 0.272457; 0.465615; 0.188242; 0.300977
2.09399; 37.3075; 0.0878199; 1.96314; 0.4; 0.00343489; 0.272457; 0.464997; 0.188058; 0.300928
2.09499; 37.3697; 0.0879332; 1.96986; 0.4; 0.00347119; 0.272457; 0.464389; 0.187877; 0.30088
2.09599; 37.4325; 0.0880482; 1.97659; 0.4; 0.00350748; 0.272457; 0.463791; 0.187698; 0.300831
2.09699; 37.4959; 0.0881651; 1.98331; 0.4; 0.00354375; 0.272457; 0.463203; 0.187522; 0.300784
2.09799; 37.5601; 0.0882838; 1.99003; 0.4; 0.00358001; 0.272457; 0.462625; 0.187348; 0.300737
2.09899; 37.6248; 0.0884043; 1.99674; 0.4; 0.00361625; 0.272457; 0.462056; 0.187176; 0.300691
2.09999; 37.6902; 0.0885265; 2.00345; 0.4; 0.00365248; 0.272457; 0.461496; 0.187007; 0.300645
2.10099; 37.7563; 0.0886506; 2.01015; 0.4; 0.00368869; 0.272457; 0.460945; 0.186839; 0.300599
2.10199; 37.823; 0.0887763; 2.01685; 0.4; 0.00372488; 0.272457; 0.460402; 0.186674; 0.300554
2.10299; 37.8904; 0.0889038; 2.02355; 0.4; 0.00376105; 0.272457; 0.459869; 0.186511; 0.30051
2.10399; 37.9584; 0.089033; 2.03024; 0.4; 0.00379721; 0.272457; 0.459343; 0.18635; 0.300466
2.10499; 38.0271; 0.0891639; 2.03693; 0.4; 0.00383336; 0.272457; 0.458827; 0.186192; 0.300422
