Time(s) " gENROE.delta" " gENROE.PELEC" " eXNI.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
1.135 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.99511e-09" " 0" " 1" " 0.991993" " 1"
1.14 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.01251e-09" " 0" " 1" " 0.991993" " 1"
1.145 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.02992e-09" " 0" " 1" " 0.991993" " 1"
1.15 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.04733e-09" " 0" " 1" " 0.991993" " 1"
1.155 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.06474e-09" " 0" " 1" " 0.991993" " 1"
1.16 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.08214e-09" " 0" " 1" " 0.991993" " 1"
1.165 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.09955e-09" " 0" " 1" " 0.991993" " 1"
1.17 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.11696e-09" " 0" " 1" " 0.991993" " 1"
1.175 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.13437e-09" " 0" " 1" " 0.991993" " 1"
1.18 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.15178e-09" " 0" " 1" " 0.991993" " 1"
1.185 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.16918e-09" " 0" " 1" " 0.991993" " 1"
1.19 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.18659e-09" " 0" " 1" " 0.991993" " 1"
1.195 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.204e-09" " 0" " 1" " 0.991993" " 1"
1.2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.22141e-09" " 0" " 1" " 0.991993" " 1"
1.205 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.23882e-09" " 0" " 1" " 0.991993" " 1"
1.21 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.25622e-09" " 0" " 1" " 0.991993" " 1"
1.215 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.27363e-09" " 0" " 1" " 0.991993" " 1"
1.22 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.29104e-09" " 0" " 1" " 0.991993" " 1"
1.225 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.30845e-09" " 0" " 1" " 0.991993" " 1"
1.23 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.32585e-09" " 0" " 1" " 0.991993" " 1"
1.235 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.34326e-09" " 0" " 1" " 0.991993" " 1"
1.24 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.36067e-09" " 0" " 1" " 0.991993" " 1"
1.245 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.37808e-09" " 0" " 1" " 0.991993" " 1"
1.25 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.39549e-09" " 0" " 1" " 0.991993" " 1"
1.255 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.41289e-09" " 0" " 1" " 0.991993" " 1"
1.26 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.4303e-09" " 0" " 1" " 0.991993" " 1"
1.265 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.44771e-09" " 0" " 1" " 0.991993" " 1"
1.27 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.46512e-09" " 0" " 1" " 0.991993" " 1"
1.275 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.48253e-09" " 0" " 1" " 0.991993" " 1"
1.28 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.49993e-09" " 0" " 1" " 0.991993" " 1"
1.285 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.51734e-09" " 0" " 1" " 0.991993" " 1"
1.29 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.53475e-09" " 0" " 1" " 0.991993" " 1"
1.295 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.55216e-09" " 0" " 1" " 0.991993" " 1"
1.3 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.56956e-09" " 0" " 1" " 0.991993" " 1"
1.305 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.58697e-09" " 0" " 1" " 0.991993" " 1"
1.31 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.60438e-09" " 0" " 1" " 0.991993" " 1"
1.315 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.62179e-09" " 0" " 1" " 0.991993" " 1"
1.32 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6392e-09" " 0" " 1" " 0.991993" " 1"
1.325 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6566e-09" " 0" " 1" " 0.991993" " 1"
1.33 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.67401e-09" " 0" " 1" " 0.991993" " 1"
1.335 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.69142e-09" " 0" " 1" " 0.991993" " 1"
1.34 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.70883e-09" " 0" " 1" " 0.991993" " 1"
1.345 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.72624e-09" " 0" " 1" " 0.991993" " 1"
1.35 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.74364e-09" " 0" " 1" " 0.991993" " 1"
1.355 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.76105e-09" " 0" " 1" " 0.991993" " 1"
1.36 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.77846e-09" " 0" " 1" " 0.991993" " 1"
1.365 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.79587e-09" " 0" " 1" " 0.991993" " 1"
1.37 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.81327e-09" " 0" " 1" " 0.991993" " 1"
1.375 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.83068e-09" " 0" " 1" " 0.991993" " 1"
1.38 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.84809e-09" " 0" " 1" " 0.991993" " 1"
1.385 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.8655e-09" " 0" " 1" " 0.991993" " 1"
1.39 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.88291e-09" " 0" " 1" " 0.991993" " 1"
1.395 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.90031e-09" " 0" " 1" " 0.991993" " 1"
1.4 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.91772e-09" " 0" " 1" " 0.991993" " 1"
1.405 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.93513e-09" " 0" " 1" " 0.991993" " 1"
1.41 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.95254e-09" " 0" " 1" " 0.991993" " 1"
1.415 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.96995e-09" " 0" " 1" " 0.991993" " 1"
1.42 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.98735e-09" " 0" " 1" " 0.991993" " 1"
1.425 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.00476e-09" " 0" " 1" " 0.991993" " 1"
1.43 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.02217e-09" " 0" " 1" " 0.991993" " 1"
1.435 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.03958e-09" " 0" " 1" " 0.991993" " 1"
1.44 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.05698e-09" " 0" " 1" " 0.991993" " 1"
1.445 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.07439e-09" " 0" " 1" " 0.991993" " 1"
1.45 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.0918e-09" " 0" " 1" " 0.991993" " 1"
1.455 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.10921e-09" " 0" " 1" " 0.991993" " 1"
1.46 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.12662e-09" " 0" " 1" " 0.991993" " 1"
1.465 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.14402e-09" " 0" " 1" " 0.991993" " 1"
1.47 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.16143e-09" " 0" " 1" " 0.991993" " 1"
1.475 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.17884e-09" " 0" " 1" " 0.991993" " 1"
1.48 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.19625e-09" " 0" " 1" " 0.991993" " 1"
1.485 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.21366e-09" " 0" " 1" " 0.991993" " 1"
1.49 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.23106e-09" " 0" " 1" " 0.991993" " 1"
1.495 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.24847e-09" " 0" " 1" " 0.991993" " 1"
1.5 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.26588e-09" " 0" " 1" " 0.991993" " 1"
1.505 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.28329e-09" " 0" " 1" " 0.991993" " 1"
1.51 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.30069e-09" " 0" " 1" " 0.991993" " 1"
1.515 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.3181e-09" " 0" " 1" " 0.991993" " 1"
1.52 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.33551e-09" " 0" " 1" " 0.991993" " 1"
1.525 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.35292e-09" " 0" " 1" " 0.991993" " 1"
1.53 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.37033e-09" " 0" " 1" " 0.991993" " 1"
1.535 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.38773e-09" " 0" " 1" " 0.991993" " 1"
1.54 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.40514e-09" " 0" " 1" " 0.991993" " 1"
1.545 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.42255e-09" " 0" " 1" " 0.991993" " 1"
1.55 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.43996e-09" " 0" " 1" " 0.991993" " 1"
1.555 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.45737e-09" " 0" " 1" " 0.991993" " 1"
1.56 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.47477e-09" " 0" " 1" " 0.991993" " 1"
1.565 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.49218e-09" " 0" " 1" " 0.991993" " 1"
1.57 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.50959e-09" " 0" " 1" " 0.991993" " 1"
1.575 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.527e-09" " 0" " 1" " 0.991993" " 1"
1.58 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.5444e-09" " 0" " 1" " 0.991993" " 1"
1.585 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.56181e-09" " 0" " 1" " 0.991993" " 1"
1.59 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.57922e-09" " 0" " 1" " 0.991993" " 1"
1.595 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.59663e-09" " 0" " 1" " 0.991993" " 1"
1.6 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.61404e-09" " 0" " 1" " 0.991993" " 1"
1.605 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.63144e-09" " 0" " 1" " 0.991993" " 1"
1.61 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.64885e-09" " 0" " 1" " 0.991993" " 1"
1.615 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.66626e-09" " 0" " 1" " 0.991993" " 1"
1.62 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.68367e-09" " 0" " 1" " 0.991993" " 1"
1.625 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.70108e-09" " 0" " 1" " 0.991993" " 1"
1.63 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.71848e-09" " 0" " 1" " 0.991993" " 1"
1.635 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.73589e-09" " 0" " 1" " 0.991993" " 1"
1.64 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.7533e-09" " 0" " 1" " 0.991993" " 1"
1.645 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.77071e-09" " 0" " 1" " 0.991993" " 1"
1.65 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.78811e-09" " 0" " 1" " 0.991993" " 1"
1.655 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.80552e-09" " 0" " 1" " 0.991993" " 1"
1.66 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.82293e-09" " 0" " 1" " 0.991993" " 1"
1.665 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.84034e-09" " 0" " 1" " 0.991993" " 1"
1.67 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.85775e-09" " 0" " 1" " 0.991993" " 1"
1.675 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.87515e-09" " 0" " 1" " 0.991993" " 1"
1.68 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.89256e-09" " 0" " 1" " 0.991993" " 1"
1.685 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.90997e-09" " 0" " 1" " 0.991993" " 1"
1.69 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.92738e-09" " 0" " 1" " 0.991993" " 1"
1.695 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.94479e-09" " 0" " 1" " 0.991993" " 1"
1.7 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.96219e-09" " 0" " 1" " 0.991993" " 1"
1.705 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.9796e-09" " 0" " 1" " 0.991993" " 1"
1.71 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.99701e-09" " 0" " 1" " 0.991993" " 1"
1.715 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.01442e-09" " 0" " 1" " 0.991993" " 1"
1.72 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.03182e-09" " 0" " 1" " 0.991993" " 1"
1.725 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.04923e-09" " 0" " 1" " 0.991993" " 1"
1.73 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.06664e-09" " 0" " 1" " 0.991993" " 1"
1.735 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.08405e-09" " 0" " 1" " 0.991993" " 1"
1.74 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.10146e-09" " 0" " 1" " 0.991993" " 1"
1.745 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.11886e-09" " 0" " 1" " 0.991993" " 1"
1.75 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.13627e-09" " 0" " 1" " 0.991993" " 1"
1.755 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.15368e-09" " 0" " 1" " 0.991993" " 1"
1.76 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.17109e-09" " 0" " 1" " 0.991993" " 1"
1.765 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.1885e-09" " 0" " 1" " 0.991993" " 1"
1.77 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.2059e-09" " 0" " 1" " 0.991993" " 1"
1.775 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.22331e-09" " 0" " 1" " 0.991993" " 1"
1.78 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.24072e-09" " 0" " 1" " 0.991993" " 1"
1.785 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.25813e-09" " 0" " 1" " 0.991993" " 1"
1.79 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.27553e-09" " 0" " 1" " 0.991993" " 1"
1.795 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.29294e-09" " 0" " 1" " 0.991993" " 1"
1.8 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.31035e-09" " 0" " 1" " 0.991993" " 1"
1.805 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.32776e-09" " 0" " 1" " 0.991993" " 1"
1.81 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.34517e-09" " 0" " 1" " 0.991993" " 1"
1.815 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.36257e-09" " 0" " 1" " 0.991993" " 1"
1.82 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.37998e-09" " 0" " 1" " 0.991993" " 1"
1.825 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.39739e-09" " 0" " 1" " 0.991993" " 1"
1.83 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4148e-09" " 0" " 1" " 0.991993" " 1"
1.835 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4322e-09" " 0" " 1" " 0.991993" " 1"
1.84 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.44961e-09" " 0" " 1" " 0.991993" " 1"
1.845 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.46702e-09" " 0" " 1" " 0.991993" " 1"
1.85 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.48443e-09" " 0" " 1" " 0.991993" " 1"
1.855 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.50184e-09" " 0" " 1" " 0.991993" " 1"
1.86 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.51924e-09" " 0" " 1" " 0.991993" " 1"
1.865 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.53665e-09" " 0" " 1" " 0.991993" " 1"
1.87 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.55406e-09" " 0" " 1" " 0.991993" " 1"
1.875 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.57147e-09" " 0" " 1" " 0.991993" " 1"
1.88 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.58888e-09" " 0" " 1" " 0.991993" " 1"
1.885 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.60628e-09" " 0" " 1" " 0.991993" " 1"
1.89 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.62369e-09" " 0" " 1" " 0.991993" " 1"
1.895 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.6411e-09" " 0" " 1" " 0.991993" " 1"
1.9 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.65851e-09" " 0" " 1" " 0.991993" " 1"
1.905 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.67591e-09" " 0" " 1" " 0.991993" " 1"
1.91 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.69332e-09" " 0" " 1" " 0.991993" " 1"
1.915 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.71073e-09" " 0" " 1" " 0.991993" " 1"
1.92 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.72814e-09" " 0" " 1" " 0.991993" " 1"
1.925 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.74555e-09" " 0" " 1" " 0.991993" " 1"
1.93 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.76295e-09" " 0" " 1" " 0.991993" " 1"
1.935 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.78036e-09" " 0" " 1" " 0.991993" " 1"
1.94 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.79777e-09" " 0" " 1" " 0.991993" " 1"
1.945 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.81518e-09" " 0" " 1" " 0.991993" " 1"
1.95 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.83259e-09" " 0" " 1" " 0.991993" " 1"
1.955 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.84999e-09" " 0" " 1" " 0.991993" " 1"
1.96 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.8674e-09" " 0" " 1" " 0.991993" " 1"
1.965 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.88481e-09" " 0" " 1" " 0.991993" " 1"
1.97 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.90222e-09" " 0" " 1" " 0.991993" " 1"
1.975 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.91962e-09" " 0" " 1" " 0.991993" " 1"
1.98 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.93703e-09" " 0" " 1" " 0.991993" " 1"
1.985 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.95444e-09" " 0" " 1" " 0.991993" " 1"
1.99 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.97185e-09" " 0" " 1" " 0.991993" " 1"
1.995 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.98926e-09" " 0" " 1" " 0.991993" " 1"
2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 7.00666e-09" " 0" " 1" " 0.991993" " 1"
2 " 34.4037" " 0.0913377" " 1.43142" " 0.4" " 7.00666e-09" " 0" " 0.621517" " 0.230955" " 0.31179"
2.001 " 34.4037" " 0.0910996" " 0.889652" " 0.4" " 2.7051e-05" " 0" " 0.618747" " 0.230205" " 0.311603"
2.002 " 34.4044" " 0.0907148" " 1.32479" " 0.4" " 7.21642e-05" " 0" " 0.614198" " 0.228985" " 0.311299"
2.003 " 34.4061" " 0.0904351" " 2.03312" " 0.4" " 0.000108314" " 0" " 0.610708" " 0.228051" " 0.311066"
2.004 " 34.4084" " 0.0901716" " 2.44283" " 0.4" " 0.000144488" " 0" " 0.607305" " 0.227138" " 0.310839"
2.005 " 34.4113" " 0.0899208" " 2.42922" " 0.4" " 0.000180691" " 0" " 0.60398" " 0.226247" " 0.310616"
2.006 " 34.4149" " 0.0896775" " 2.41592" " 0.4" " 0.000216921" " 0" " 0.600719" " 0.225371" " 0.310398"
2.007 " 34.4192" " 0.0894435" " 2.40288" " 0.4" " 0.000253176" " 0" " 0.597525" " 0.224514" " 0.310184"
2.008 " 34.424" " 0.0892184" " 2.3901" " 0.4" " 0.000289457" " 0" " 0.594398" " 0.223674" " 0.309974"
2.009 " 34.4296" " 0.0890022" " 2.37759" " 0.4" " 0.000325762" " 0" " 0.591335" " 0.222851" " 0.309768"
2.01 " 34.4358" " 0.0887946" " 2.36534" " 0.4" " 0.000362091" " 0" " 0.588335" " 0.222045" " 0.309567"
2.011 " 34.4426" " 0.0885952" " 2.35334" " 0.4" " 0.000398441" " 0" " 0.585397" " 0.221255" " 0.309369"
2.012 " 34.4501" " 0.088404" " 2.34159" " 0.4" " 0.000434812" " 0" " 0.58252" " 0.220481" " 0.309176"
2.013 " 34.4583" " 0.0882208" " 2.33008" " 0.4" " 0.000471203" " 0" " 0.579702" " 0.219722" " 0.308986"
2.014 " 34.4671" " 0.0880454" " 2.31881" " 0.4" " 0.000507614" " 0" " 0.576942" " 0.218979" " 0.3088"
2.015 " 34.4765" " 0.0878774" " 2.30777" " 0.4" " 0.000544043" " 0" " 0.574238" " 0.21825" " 0.308618"
2.016 " 34.4867" " 0.0877168" " 2.29695" " 0.4" " 0.000580489" " 0" " 0.57159" " 0.217536" " 0.308439"
2.017 " 34.4974" " 0.0875633" " 2.28636" " 0.4" " 0.000616953" " 0" " 0.568996" " 0.216837" " 0.308264"
2.018 " 34.5089" " 0.0874169" " 2.27598" " 0.4" " 0.000653432" " 0" " 0.566455" " 0.216151" " 0.308092"
2.019 " 34.521" " 0.0872772" " 2.26582" " 0.4" " 0.000689925" " 0" " 0.563966" " 0.215479" " 0.307924"
2.02 " 34.5337" " 0.0871442" " 2.25587" " 0.4" " 0.000726434" " 0" " 0.561528" " 0.21482" " 0.307759"
2.021 " 34.5471" " 0.0870177" " 2.24611" " 0.4" " 0.000762955" " 0" " 0.559139" " 0.214175" " 0.307597"
2.022 " 34.5612" " 0.0868975" " 2.23656" " 0.4" " 0.000799489" " 0" " 0.556799" " 0.213542" " 0.307438"
2.023 " 34.5759" " 0.0867834" " 2.2272" " 0.4" " 0.000836036" " 0" " 0.554507" " 0.212921" " 0.307282"
2.024 " 34.5913" " 0.0866754" " 2.21803" " 0.4" " 0.000872593" " 0" " 0.55226" " 0.212313" " 0.30713"
2.025 " 34.6073" " 0.0865733" " 2.20904" " 0.4" " 0.000909161" " 0" " 0.55006" " 0.211717" " 0.30698"
2.026 " 34.624" " 0.0864769" " 2.20024" " 0.4" " 0.000945739" " 0" " 0.547903" " 0.211132" " 0.306833"
2.027 " 34.6413" " 0.0863861" " 2.19161" " 0.4" " 0.000982326" " 0" " 0.54579" " 0.210559" " 0.306689"
2.028 " 34.6594" " 0.0863008" " 2.18316" " 0.4" " 0.00101892" " 0" " 0.54372" " 0.209997" " 0.306547"
2.029 " 34.678" " 0.0862209" " 2.17488" " 0.4" " 0.00105553" " 0" " 0.541691" " 0.209446" " 0.306409"
2.03 " 34.6974" " 0.0861461" " 2.16677" " 0.4" " 0.00109214" " 0" " 0.539703" " 0.208905" " 0.306273"
2.031 " 34.7173" " 0.0860765" " 2.15881" " 0.4" " 0.00112875" " 0" " 0.537755" " 0.208375" " 0.306139"
2.032 " 34.738" " 0.0860119" " 2.15102" " 0.4" " 0.00116538" " 0" " 0.535846" " 0.207855" " 0.306008"
2.033 " 34.7593" " 0.0859521" " 2.14338" " 0.4" " 0.00120201" " 0" " 0.533974" " 0.207346" " 0.30588"
2.034 " 34.7813" " 0.0858971" " 2.1359" " 0.4" " 0.00123864" " 0" " 0.53214" " 0.206846" " 0.305754"
2.035 " 34.8039" " 0.0858468" " 2.12856" " 0.4" " 0.00127528" " 0" " 0.530343" " 0.206355" " 0.30563"
2.036 " 34.8272" " 0.0858011" " 2.12137" " 0.4" " 0.00131192" " 0" " 0.52858" " 0.205874" " 0.305508"
2.037 " 34.8511" " 0.0857598" " 2.11432" " 0.4" " 0.00134857" " 0" " 0.526853" " 0.205402" " 0.305389"
2.038 " 34.8757" " 0.0857229" " 2.10741" " 0.4" " 0.00138522" " 0" " 0.52516" " 0.204939" " 0.305272"
2.039 " 34.901" " 0.0856902" " 2.10064" " 0.4" " 0.00142187" " 0" " 0.5235" " 0.204485" " 0.305157"
2.04 " 34.9269" " 0.0856618" " 2.094" " 0.4" " 0.00145852" " 0" " 0.521873" " 0.204039" " 0.305045"
2.041 " 34.9535" " 0.0856374" " 2.08749" " 0.4" " 0.00149518" " 0" " 0.520278" " 0.203602" " 0.304934"
2.042 " 34.9807" " 0.0856171" " 2.08111" " 0.4" " 0.00153183" " 0" " 0.518714" " 0.203172" " 0.304825"
2.043 " 35.0086" " 0.0856006" " 2.07486" " 0.4" " 0.00156849" " 0" " 0.51718" " 0.202751" " 0.304718"
2.044 " 35.0372" " 0.085588" " 2.06872" " 0.4" " 0.00160514" " 0" " 0.515676" " 0.202338" " 0.304613"
2.045 " 35.0664" " 0.0855792" " 2.06271" " 0.4" " 0.0016418" " 0" " 0.514202" " 0.201932" " 0.304511"
2.04599 " 35.0963" " 0.0855741" " 2.05681" " 0.4" " 0.00167845" " 0" " 0.512756" " 0.201534" " 0.304409"
2.04699 " 35.1268" " 0.0855726" " 2.05102" " 0.4" " 0.00171511" " 0" " 0.511338" " 0.201143" " 0.30431"
2.04799 " 35.158" " 0.0855746" " 2.04535" " 0.4" " 0.00175176" " 0" " 0.509947" " 0.200759" " 0.304212"
2.04899 " 35.1899" " 0.0855801" " 2.03979" " 0.4" " 0.00178841" " 0" " 0.508583" " 0.200382" " 0.304117"
2.04999 " 35.2224" " 0.085589" " 2.03433" " 0.4" " 0.00182505" " 0" " 0.507245" " 0.200012" " 0.304022"
2.05099 " 35.2556" " 0.0856013" " 2.02898" " 0.4" " 0.0018617" " 0" " 0.505933" " 0.199649" " 0.30393"
