Time(s) " gENROE.delta" " gENROE.PELEC" " eXST1_1.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
1.08 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.80362e-09" " 1" " 0.991993" " 1" " 0.995984"
1.085 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.82103e-09" " 1" " 0.991993" " 1" " 0.995984"
1.09 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.83843e-09" " 1" " 0.991993" " 1" " 0.995984"
1.095 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.85584e-09" " 1" " 0.991993" " 1" " 0.995984"
1.1 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.87325e-09" " 1" " 0.991993" " 1" " 0.995984"
1.105 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.89066e-09" " 1" " 0.991993" " 1" " 0.995984"
1.11 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.90807e-09" " 1" " 0.991993" " 1" " 0.995984"
1.115 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.92547e-09" " 1" " 0.991993" " 1" " 0.995984"
1.12 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.94288e-09" " 1" " 0.991993" " 1" " 0.995984"
1.125 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.96029e-09" " 1" " 0.991993" " 1" " 0.995984"
1.13 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.9777e-09" " 1" " 0.991993" " 1" " 0.995984"
1.135 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.99511e-09" " 1" " 0.991993" " 1" " 0.995984"
1.14 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.01251e-09" " 1" " 0.991993" " 1" " 0.995984"
1.145 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.02992e-09" " 1" " 0.991993" " 1" " 0.995984"
1.15 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.04733e-09" " 1" " 0.991993" " 1" " 0.995984"
1.155 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.06474e-09" " 1" " 0.991993" " 1" " 0.995984"
1.16 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.08214e-09" " 1" " 0.991993" " 1" " 0.995984"
1.165 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.09955e-09" " 1" " 0.991993" " 1" " 0.995984"
1.17 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.11696e-09" " 1" " 0.991993" " 1" " 0.995984"
1.175 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.13437e-09" " 1" " 0.991993" " 1" " 0.995984"
1.18 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.15178e-09" " 1" " 0.991993" " 1" " 0.995984"
1.185 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.16918e-09" " 1" " 0.991993" " 1" " 0.995984"
1.19 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.18659e-09" " 1" " 0.991993" " 1" " 0.995984"
1.195 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.204e-09" " 1" " 0.991993" " 1" " 0.995984"
1.2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.22141e-09" " 1" " 0.991993" " 1" " 0.995984"
1.205 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.23882e-09" " 1" " 0.991993" " 1" " 0.995984"
1.21 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.25622e-09" " 1" " 0.991993" " 1" " 0.995984"
1.215 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.27363e-09" " 1" " 0.991993" " 1" " 0.995984"
1.22 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.29104e-09" " 1" " 0.991993" " 1" " 0.995984"
1.225 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.30845e-09" " 1" " 0.991993" " 1" " 0.995984"
1.23 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.32585e-09" " 1" " 0.991993" " 1" " 0.995984"
1.235 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.34326e-09" " 1" " 0.991993" " 1" " 0.995984"
1.24 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.36067e-09" " 1" " 0.991993" " 1" " 0.995984"
1.245 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.37808e-09" " 1" " 0.991993" " 1" " 0.995984"
1.25 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.39549e-09" " 1" " 0.991993" " 1" " 0.995984"
1.255 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.41289e-09" " 1" " 0.991993" " 1" " 0.995984"
1.26 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.4303e-09" " 1" " 0.991993" " 1" " 0.995984"
1.265 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.44771e-09" " 1" " 0.991993" " 1" " 0.995984"
1.27 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.46512e-09" " 1" " 0.991993" " 1" " 0.995984"
1.275 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.48253e-09" " 1" " 0.991993" " 1" " 0.995984"
1.28 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.49993e-09" " 1" " 0.991993" " 1" " 0.995984"
1.285 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.51734e-09" " 1" " 0.991993" " 1" " 0.995984"
1.29 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.53475e-09" " 1" " 0.991993" " 1" " 0.995984"
1.295 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.55216e-09" " 1" " 0.991993" " 1" " 0.995984"
1.3 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.56956e-09" " 1" " 0.991993" " 1" " 0.995984"
1.305 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.58697e-09" " 1" " 0.991993" " 1" " 0.995984"
1.31 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.60438e-09" " 1" " 0.991993" " 1" " 0.995984"
1.315 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.62179e-09" " 1" " 0.991993" " 1" " 0.995984"
1.32 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6392e-09" " 1" " 0.991993" " 1" " 0.995984"
1.325 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6566e-09" " 1" " 0.991993" " 1" " 0.995984"
1.33 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.67401e-09" " 1" " 0.991993" " 1" " 0.995984"
1.335 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.69142e-09" " 1" " 0.991993" " 1" " 0.995984"
1.34 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.70883e-09" " 1" " 0.991993" " 1" " 0.995984"
1.345 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.72624e-09" " 1" " 0.991993" " 1" " 0.995984"
1.35 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.74364e-09" " 1" " 0.991993" " 1" " 0.995984"
1.355 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.76105e-09" " 1" " 0.991993" " 1" " 0.995984"
1.36 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.77846e-09" " 1" " 0.991993" " 1" " 0.995984"
1.365 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.79587e-09" " 1" " 0.991993" " 1" " 0.995984"
1.37 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.81327e-09" " 1" " 0.991993" " 1" " 0.995984"
1.375 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.83068e-09" " 1" " 0.991993" " 1" " 0.995984"
1.38 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.84809e-09" " 1" " 0.991993" " 1" " 0.995984"
1.385 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.8655e-09" " 1" " 0.991993" " 1" " 0.995984"
1.39 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.88291e-09" " 1" " 0.991993" " 1" " 0.995984"
1.395 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.90031e-09" " 1" " 0.991993" " 1" " 0.995984"
1.4 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.91772e-09" " 1" " 0.991993" " 1" " 0.995984"
1.405 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.93513e-09" " 1" " 0.991993" " 1" " 0.995984"
1.41 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.95254e-09" " 1" " 0.991993" " 1" " 0.995984"
1.415 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.96995e-09" " 1" " 0.991993" " 1" " 0.995984"
1.42 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.98735e-09" " 1" " 0.991993" " 1" " 0.995984"
1.425 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.00476e-09" " 1" " 0.991993" " 1" " 0.995984"
1.43 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.02217e-09" " 1" " 0.991993" " 1" " 0.995984"
1.435 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.03958e-09" " 1" " 0.991993" " 1" " 0.995984"
1.44 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.05698e-09" " 1" " 0.991993" " 1" " 0.995984"
1.445 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.07439e-09" " 1" " 0.991993" " 1" " 0.995984"
1.45 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.0918e-09" " 1" " 0.991993" " 1" " 0.995984"
1.455 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.10921e-09" " 1" " 0.991993" " 1" " 0.995984"
1.46 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.12662e-09" " 1" " 0.991993" " 1" " 0.995984"
1.465 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.14402e-09" " 1" " 0.991993" " 1" " 0.995984"
1.47 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.16143e-09" " 1" " 0.991993" " 1" " 0.995984"
1.475 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.17884e-09" " 1" " 0.991993" " 1" " 0.995984"
1.48 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.19625e-09" " 1" " 0.991993" " 1" " 0.995984"
1.485 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.21366e-09" " 1" " 0.991993" " 1" " 0.995984"
1.49 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.23106e-09" " 1" " 0.991993" " 1" " 0.995984"
1.495 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.24847e-09" " 1" " 0.991993" " 1" " 0.995984"
1.5 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.26588e-09" " 1" " 0.991993" " 1" " 0.995984"
1.505 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.28329e-09" " 1" " 0.991993" " 1" " 0.995984"
1.51 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.30069e-09" " 1" " 0.991993" " 1" " 0.995984"
1.515 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.3181e-09" " 1" " 0.991993" " 1" " 0.995984"
1.52 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.33551e-09" " 1" " 0.991993" " 1" " 0.995984"
1.525 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.35292e-09" " 1" " 0.991993" " 1" " 0.995984"
1.53 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.37033e-09" " 1" " 0.991993" " 1" " 0.995984"
1.535 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.38773e-09" " 1" " 0.991993" " 1" " 0.995984"
1.54 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.40514e-09" " 1" " 0.991993" " 1" " 0.995984"
1.545 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.42255e-09" " 1" " 0.991993" " 1" " 0.995984"
1.55 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.43996e-09" " 1" " 0.991993" " 1" " 0.995984"
1.555 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.45737e-09" " 1" " 0.991993" " 1" " 0.995984"
1.56 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.47477e-09" " 1" " 0.991993" " 1" " 0.995984"
1.565 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.49218e-09" " 1" " 0.991993" " 1" " 0.995984"
1.57 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.50959e-09" " 1" " 0.991993" " 1" " 0.995984"
1.575 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.527e-09" " 1" " 0.991993" " 1" " 0.995984"
1.58 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.5444e-09" " 1" " 0.991993" " 1" " 0.995984"
1.585 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.56181e-09" " 1" " 0.991993" " 1" " 0.995984"
1.59 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.57922e-09" " 1" " 0.991993" " 1" " 0.995984"
1.595 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.59663e-09" " 1" " 0.991993" " 1" " 0.995984"
1.6 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.61404e-09" " 1" " 0.991993" " 1" " 0.995984"
1.605 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.63144e-09" " 1" " 0.991993" " 1" " 0.995984"
1.61 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.64885e-09" " 1" " 0.991993" " 1" " 0.995984"
1.615 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.66626e-09" " 1" " 0.991993" " 1" " 0.995984"
1.62 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.68367e-09" " 1" " 0.991993" " 1" " 0.995984"
1.625 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.70108e-09" " 1" " 0.991993" " 1" " 0.995984"
1.63 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.71848e-09" " 1" " 0.991993" " 1" " 0.995984"
1.635 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.73589e-09" " 1" " 0.991993" " 1" " 0.995984"
1.64 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.7533e-09" " 1" " 0.991993" " 1" " 0.995984"
1.645 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.77071e-09" " 1" " 0.991993" " 1" " 0.995984"
1.65 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.78811e-09" " 1" " 0.991993" " 1" " 0.995984"
1.655 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.80552e-09" " 1" " 0.991993" " 1" " 0.995984"
1.66 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.82293e-09" " 1" " 0.991993" " 1" " 0.995984"
1.665 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.84034e-09" " 1" " 0.991993" " 1" " 0.995984"
1.67 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.85775e-09" " 1" " 0.991993" " 1" " 0.995984"
1.675 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.87515e-09" " 1" " 0.991993" " 1" " 0.995984"
1.68 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.89256e-09" " 1" " 0.991993" " 1" " 0.995984"
1.685 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.90997e-09" " 1" " 0.991993" " 1" " 0.995984"
1.69 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.92738e-09" " 1" " 0.991993" " 1" " 0.995984"
1.695 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.94479e-09" " 1" " 0.991993" " 1" " 0.995984"
1.7 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.96219e-09" " 1" " 0.991993" " 1" " 0.995984"
1.705 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.9796e-09" " 1" " 0.991993" " 1" " 0.995984"
1.71 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.99701e-09" " 1" " 0.991993" " 1" " 0.995984"
1.715 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.01442e-09" " 1" " 0.991993" " 1" " 0.995984"
1.72 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.03182e-09" " 1" " 0.991993" " 1" " 0.995984"
1.725 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.04923e-09" " 1" " 0.991993" " 1" " 0.995984"
1.73 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.06664e-09" " 1" " 0.991993" " 1" " 0.995984"
1.735 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.08405e-09" " 1" " 0.991993" " 1" " 0.995984"
1.74 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.10146e-09" " 1" " 0.991993" " 1" " 0.995984"
1.745 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.11886e-09" " 1" " 0.991993" " 1" " 0.995984"
1.75 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.13627e-09" " 1" " 0.991993" " 1" " 0.995984"
1.755 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.15368e-09" " 1" " 0.991993" " 1" " 0.995984"
1.76 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.17109e-09" " 1" " 0.991993" " 1" " 0.995984"
1.765 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.1885e-09" " 1" " 0.991993" " 1" " 0.995984"
1.77 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.2059e-09" " 1" " 0.991993" " 1" " 0.995984"
1.775 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.22331e-09" " 1" " 0.991993" " 1" " 0.995984"
1.78 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.24072e-09" " 1" " 0.991993" " 1" " 0.995984"
1.785 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.25813e-09" " 1" " 0.991993" " 1" " 0.995984"
1.79 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.27553e-09" " 1" " 0.991993" " 1" " 0.995984"
1.795 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.29294e-09" " 1" " 0.991993" " 1" " 0.995984"
1.8 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.31035e-09" " 1" " 0.991993" " 1" " 0.995984"
1.805 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.32776e-09" " 1" " 0.991993" " 1" " 0.995984"
1.81 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.34517e-09" " 1" " 0.991993" " 1" " 0.995984"
1.815 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.36257e-09" " 1" " 0.991993" " 1" " 0.995984"
1.82 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.37998e-09" " 1" " 0.991993" " 1" " 0.995984"
1.825 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.39739e-09" " 1" " 0.991993" " 1" " 0.995984"
1.83 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4148e-09" " 1" " 0.991993" " 1" " 0.995984"
1.835 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4322e-09" " 1" " 0.991993" " 1" " 0.995984"
1.84 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.44961e-09" " 1" " 0.991993" " 1" " 0.995984"
1.845 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.46702e-09" " 1" " 0.991993" " 1" " 0.995984"
1.85 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.48443e-09" " 1" " 0.991993" " 1" " 0.995984"
1.855 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.50184e-09" " 1" " 0.991993" " 1" " 0.995984"
1.86 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.51924e-09" " 1" " 0.991993" " 1" " 0.995984"
1.865 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.53665e-09" " 1" " 0.991993" " 1" " 0.995984"
1.87 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.55406e-09" " 1" " 0.991993" " 1" " 0.995984"
1.875 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.57147e-09" " 1" " 0.991993" " 1" " 0.995984"
1.88 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.58888e-09" " 1" " 0.991993" " 1" " 0.995984"
1.885 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.60628e-09" " 1" " 0.991993" " 1" " 0.995984"
1.89 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.62369e-09" " 1" " 0.991993" " 1" " 0.995984"
1.895 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.6411e-09" " 1" " 0.991993" " 1" " 0.995984"
1.9 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.65851e-09" " 1" " 0.991993" " 1" " 0.995984"
1.905 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.67591e-09" " 1" " 0.991993" " 1" " 0.995984"
1.91 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.69332e-09" " 1" " 0.991993" " 1" " 0.995984"
1.915 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.71073e-09" " 1" " 0.991993" " 1" " 0.995984"
1.92 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.72814e-09" " 1" " 0.991993" " 1" " 0.995984"
1.925 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.74555e-09" " 1" " 0.991993" " 1" " 0.995984"
1.93 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.76295e-09" " 1" " 0.991993" " 1" " 0.995984"
1.935 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.78036e-09" " 1" " 0.991993" " 1" " 0.995984"
1.94 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.79777e-09" " 1" " 0.991993" " 1" " 0.995984"
1.945 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.81518e-09" " 1" " 0.991993" " 1" " 0.995984"
1.95 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.83259e-09" " 1" " 0.991993" " 1" " 0.995984"
1.955 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.84999e-09" " 1" " 0.991993" " 1" " 0.995984"
1.96 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.8674e-09" " 1" " 0.991993" " 1" " 0.995984"
1.965 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.88481e-09" " 1" " 0.991993" " 1" " 0.995984"
1.97 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.90222e-09" " 1" " 0.991993" " 1" " 0.995984"
1.975 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.91962e-09" " 1" " 0.991993" " 1" " 0.995984"
1.98 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.93703e-09" " 1" " 0.991993" " 1" " 0.995984"
1.985 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.95444e-09" " 1" " 0.991993" " 1" " 0.995984"
1.99 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.97185e-09" " 1" " 0.991993" " 1" " 0.995984"
1.995 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.98926e-09" " 1" " 0.991993" " 1" " 0.995984"
2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 7.00666e-09" " 1" " 0.991993" " 1" " 0.995984"
2 " 34.4037" " 0.0913377" " 1.43142" " 0.4" " 7.00666e-09" " 0.621517" " 0.230955" " 0.31179" " 2.71364e-07"
2.001 " 34.4037" " 0.0910996" " 1.43288" " 0.4" " 2.7051e-05" " 0.618747" " 0.230205" " 0.311603" " 2.70897e-07"
2.002 " 34.4044" " 0.0907233" " 1.43717" " 0.4" " 7.21642e-05" " 0.614221" " 0.228991" " 0.311301" " 2.70139e-07"
2.003 " 34.4061" " 0.0904429" " 1.44409" " 0.4" " 0.000108312" " 0.61073" " 0.228056" " 0.311068" " 2.69556e-07"
2.004 " 34.4084" " 0.0901698" " 1.45347" " 0.4" " 0.000144486" " 0.6073" " 0.227137" " 0.310838" " 2.68982e-07"
2.005 " 34.4113" " 0.0899065" " 1.46514" " 0.4" " 0.000180689" " 0.603941" " 0.226236" " 0.310614" " 2.6842e-07"
2.006 " 34.4149" " 0.0896527" " 1.47894" " 0.4" " 0.000216921" " 0.600651" " 0.225354" " 0.310393" " 2.67868e-07"
2.007 " 34.4192" " 0.0894082" " 1.49473" " 0.4" " 0.000253181" " 0.597428" " 0.224489" " 0.310177" " 2.67328e-07"
2.008 " 34.424" " 0.0891729" " 1.51236" " 0.4" " 0.000289466" " 0.594271" " 0.223641" " 0.309966" " 2.66799e-07"
2.009 " 34.4296" " 0.0889464" " 1.5317" " 0.4" " 0.000325777" " 0.59118" " 0.222811" " 0.309758" " 2.6628e-07"
2.01 " 34.4358" " 0.0887285" " 1.55262" " 0.4" " 0.000362113" " 0.588151" " 0.221997" " 0.309555" " 2.65772e-07"
2.011 " 34.4426" " 0.0885193" " 1.57501" " 0.4" " 0.000398471" " 0.585186" " 0.2212" " 0.309356" " 2.65274e-07"
2.012 " 34.4501" " 0.0883182" " 1.59876" " 0.4" " 0.000434852" " 0.58228" " 0.220418" " 0.30916" " 2.64786e-07"
2.013 " 34.4583" " 0.0881254" " 1.62375" " 0.4" " 0.000471254" " 0.579435" " 0.219653" " 0.308969" " 2.64307e-07"
2.014 " 34.4671" " 0.0879405" " 1.6499" " 0.4" " 0.000507676" " 0.576648" " 0.218902" " 0.308781" " 2.63838e-07"
2.015 " 34.4765" " 0.0877634" " 1.6771" " 0.4" " 0.000544118" " 0.573919" " 0.218167" " 0.308597" " 2.63378e-07"
2.016 " 34.4867" " 0.0875938" " 1.70526" " 0.4" " 0.000580578" " 0.571245" " 0.217447" " 0.308417" " 2.62928e-07"
2.017 " 34.4974" " 0.0874318" " 1.73431" " 0.4" " 0.000617056" " 0.568626" " 0.216741" " 0.30824" " 2.62486e-07"
2.018 " 34.5089" " 0.087277" " 1.76416" " 0.4" " 0.000653551" " 0.566062" " 0.216049" " 0.308067" " 2.62054e-07"
2.019 " 34.521" " 0.0871294" " 1.79475" " 0.4" " 0.000690062" " 0.56355" " 0.215371" " 0.307897" " 2.61629e-07"
2.02 " 34.5337" " 0.0869887" " 1.82599" " 0.4" " 0.000726588" " 0.561089" " 0.214707" " 0.30773" " 2.61214e-07"
2.021 " 34.5471" " 0.0868549" " 1.85783" " 0.4" " 0.000763128" " 0.55868" " 0.214055" " 0.307567" " 2.60806e-07"
2.022 " 34.5612" " 0.0867279" " 1.8902" " 0.4" " 0.000799681" " 0.55632" " 0.213417" " 0.307407" " 2.60406e-07"
2.023 " 34.5759" " 0.0866073" " 1.92305" " 0.4" " 0.000836248" " 0.554008" " 0.212792" " 0.30725" " 2.60015e-07"
2.024 " 34.5913" " 0.0864933" " 1.95631" " 0.4" " 0.000872826" " 0.551744" " 0.212179" " 0.307096" " 2.59631e-07"
2.025 " 34.6073" " 0.0863855" " 1.98995" " 0.4" " 0.000909416" " 0.549527" " 0.211579" " 0.306945" " 2.59255e-07"
2.026 " 34.624" " 0.0862839" " 2.0239" " 0.4" " 0.000946016" " 0.547355" " 0.21099" " 0.306798" " 2.58886e-07"
2.027 " 34.6414" " 0.0861884" " 2.05813" " 0.4" " 0.000982626" " 0.545228" " 0.210413" " 0.306653" " 2.58524e-07"
2.028 " 34.6594" " 0.0860989" " 2.0926" " 0.4" " 0.00101925" " 0.543145" " 0.209848" " 0.306511" " 2.5817e-07"
2.029 " 34.6781" " 0.0860151" " 2.12725" " 0.4" " 0.00105587" " 0.541105" " 0.209294" " 0.306371" " 2.57822e-07"
2.03 " 34.6974" " 0.0859371" " 2.16206" " 0.4" " 0.00109251" " 0.539107" " 0.208751" " 0.306234" " 2.57482e-07"
