Time(s); gENROE.delta; gENROE.PELEC; eSST1A.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
1.29; 34.4037; 0.4; 1.43142; 0.4; 4.53475e-09; 1; 0.991993; 1; 0.995984
1.295; 34.4037; 0.4; 1.43142; 0.4; 4.55216e-09; 1; 0.991993; 1; 0.995984
1.3; 34.4037; 0.4; 1.43142; 0.4; 4.56956e-09; 1; 0.991993; 1; 0.995984
1.305; 34.4037; 0.4; 1.43142; 0.4; 4.58697e-09; 1; 0.991993; 1; 0.995984
1.31; 34.4037; 0.4; 1.43142; 0.4; 4.60438e-09; 1; 0.991993; 1; 0.995984
1.315; 34.4037; 0.4; 1.43142; 0.4; 4.62179e-09; 1; 0.991993; 1; 0.995984
1.32; 34.4037; 0.4; 1.43142; 0.4; 4.6392e-09; 1; 0.991993; 1; 0.995984
1.325; 34.4037; 0.4; 1.43142; 0.4; 4.6566e-09; 1; 0.991993; 1; 0.995984
1.33; 34.4037; 0.4; 1.43142; 0.4; 4.67401e-09; 1; 0.991993; 1; 0.995984
1.335; 34.4037; 0.4; 1.43142; 0.4; 4.69142e-09; 1; 0.991993; 1; 0.995984
1.34; 34.4037; 0.4; 1.43142; 0.4; 4.70883e-09; 1; 0.991993; 1; 0.995984
1.345; 34.4037; 0.4; 1.43142; 0.4; 4.72624e-09; 1; 0.991993; 1; 0.995984
1.35; 34.4037; 0.4; 1.43142; 0.4; 4.74364e-09; 1; 0.991993; 1; 0.995984
1.355; 34.4037; 0.4; 1.43142; 0.4; 4.76105e-09; 1; 0.991993; 1; 0.995984
1.36; 34.4037; 0.4; 1.43142; 0.4; 4.77846e-09; 1; 0.991993; 1; 0.995984
1.365; 34.4037; 0.4; 1.43142; 0.4; 4.79587e-09; 1; 0.991993; 1; 0.995984
1.37; 34.4037; 0.4; 1.43142; 0.4; 4.81327e-09; 1; 0.991993; 1; 0.995984
1.375; 34.4037; 0.4; 1.43142; 0.4; 4.83068e-09; 1; 0.991993; 1; 0.995984
1.38; 34.4037; 0.4; 1.43142; 0.4; 4.84809e-09; 1; 0.991993; 1; 0.995984
1.385; 34.4037; 0.4; 1.43142; 0.4; 4.8655e-09; 1; 0.991993; 1; 0.995984
1.39; 34.4037; 0.4; 1.43142; 0.4; 4.88291e-09; 1; 0.991993; 1; 0.995984
1.395; 34.4037; 0.4; 1.43142; 0.4; 4.90031e-09; 1; 0.991993; 1; 0.995984
1.4; 34.4037; 0.4; 1.43142; 0.4; 4.91772e-09; 1; 0.991993; 1; 0.995984
1.405; 34.4037; 0.4; 1.43142; 0.4; 4.93513e-09; 1; 0.991993; 1; 0.995984
1.41; 34.4037; 0.4; 1.43142; 0.4; 4.95254e-09; 1; 0.991993; 1; 0.995984
1.415; 34.4037; 0.4; 1.43142; 0.4; 4.96995e-09; 1; 0.991993; 1; 0.995984
1.42; 34.4037; 0.4; 1.43142; 0.4; 4.98735e-09; 1; 0.991993; 1; 0.995984
1.425; 34.4037; 0.4; 1.43142; 0.4; 5.00476e-09; 1; 0.991993; 1; 0.995984
1.43; 34.4037; 0.4; 1.43142; 0.4; 5.02217e-09; 1; 0.991993; 1; 0.995984
1.435; 34.4037; 0.4; 1.43142; 0.4; 5.03958e-09; 1; 0.991993; 1; 0.995984
1.44; 34.4037; 0.4; 1.43142; 0.4; 5.05698e-09; 1; 0.991993; 1; 0.995984
1.445; 34.4037; 0.4; 1.43142; 0.4; 5.07439e-09; 1; 0.991993; 1; 0.995984
1.45; 34.4037; 0.4; 1.43142; 0.4; 5.0918e-09; 1; 0.991993; 1; 0.995984
1.455; 34.4037; 0.4; 1.43142; 0.4; 5.10921e-09; 1; 0.991993; 1; 0.995984
1.46; 34.4037; 0.4; 1.43142; 0.4; 5.12662e-09; 1; 0.991993; 1; 0.995984
1.465; 34.4037; 0.4; 1.43142; 0.4; 5.14402e-09; 1; 0.991993; 1; 0.995984
1.47; 34.4037; 0.4; 1.43142; 0.4; 5.16143e-09; 1; 0.991993; 1; 0.995984
1.475; 34.4037; 0.4; 1.43142; 0.4; 5.17884e-09; 1; 0.991993; 1; 0.995984
1.48; 34.4037; 0.4; 1.43142; 0.4; 5.19625e-09; 1; 0.991993; 1; 0.995984
1.485; 34.4037; 0.4; 1.43142; 0.4; 5.21366e-09; 1; 0.991993; 1; 0.995984
1.49; 34.4037; 0.4; 1.43142; 0.4; 5.23106e-09; 1; 0.991993; 1; 0.995984
1.495; 34.4037; 0.4; 1.43142; 0.4; 5.24847e-09; 1; 0.991993; 1; 0.995984
1.5; 34.4037; 0.4; 1.43142; 0.4; 5.26588e-09; 1; 0.991993; 1; 0.995984
1.505; 34.4037; 0.4; 1.43142; 0.4; 5.28329e-09; 1; 0.991993; 1; 0.995984
1.51; 34.4037; 0.4; 1.43142; 0.4; 5.30069e-09; 1; 0.991993; 1; 0.995984
1.515; 34.4037; 0.4; 1.43142; 0.4; 5.3181e-09; 1; 0.991993; 1; 0.995984
1.52; 34.4037; 0.4; 1.43142; 0.4; 5.33551e-09; 1; 0.991993; 1; 0.995984
1.525; 34.4037; 0.4; 1.43142; 0.4; 5.35292e-09; 1; 0.991993; 1; 0.995984
1.53; 34.4037; 0.4; 1.43142; 0.4; 5.37033e-09; 1; 0.991993; 1; 0.995984
1.535; 34.4037; 0.4; 1.43142; 0.4; 5.38773e-09; 1; 0.991993; 1; 0.995984
1.54; 34.4037; 0.4; 1.43142; 0.4; 5.40514e-09; 1; 0.991993; 1; 0.995984
1.545; 34.4037; 0.4; 1.43142; 0.4; 5.42255e-09; 1; 0.991993; 1; 0.995984
1.55; 34.4037; 0.4; 1.43142; 0.4; 5.43996e-09; 1; 0.991993; 1; 0.995984
1.555; 34.4037; 0.4; 1.43142; 0.4; 5.45737e-09; 1; 0.991993; 1; 0.995984
1.56; 34.4037; 0.4; 1.43142; 0.4; 5.47477e-09; 1; 0.991993; 1; 0.995984
1.565; 34.4037; 0.4; 1.43142; 0.4; 5.49218e-09; 1; 0.991993; 1; 0.995984
1.57; 34.4037; 0.4; 1.43142; 0.4; 5.50959e-09; 1; 0.991993; 1; 0.995984
1.575; 34.4037; 0.4; 1.43142; 0.4; 5.527e-09; 1; 0.991993; 1; 0.995984
1.58; 34.4037; 0.4; 1.43142; 0.4; 5.5444e-09; 1; 0.991993; 1; 0.995984
1.585; 34.4037; 0.4; 1.43142; 0.4; 5.56181e-09; 1; 0.991993; 1; 0.995984
1.59; 34.4037; 0.4; 1.43142; 0.4; 5.57922e-09; 1; 0.991993; 1; 0.995984
1.595; 34.4037; 0.4; 1.43142; 0.4; 5.59663e-09; 1; 0.991993; 1; 0.995984
1.6; 34.4037; 0.4; 1.43142; 0.4; 5.61404e-09; 1; 0.991993; 1; 0.995984
1.605; 34.4037; 0.4; 1.43142; 0.4; 5.63144e-09; 1; 0.991993; 1; 0.995984
1.61; 34.4037; 0.4; 1.43142; 0.4; 5.64885e-09; 1; 0.991993; 1; 0.995984
1.615; 34.4037; 0.4; 1.43142; 0.4; 5.66626e-09; 1; 0.991993; 1; 0.995984
1.62; 34.4037; 0.4; 1.43142; 0.4; 5.68367e-09; 1; 0.991993; 1; 0.995984
1.625; 34.4037; 0.4; 1.43142; 0.4; 5.70108e-09; 1; 0.991993; 1; 0.995984
1.63; 34.4037; 0.4; 1.43142; 0.4; 5.71848e-09; 1; 0.991993; 1; 0.995984
1.635; 34.4037; 0.4; 1.43142; 0.4; 5.73589e-09; 1; 0.991993; 1; 0.995984
1.64; 34.4037; 0.4; 1.43142; 0.4; 5.7533e-09; 1; 0.991993; 1; 0.995984
1.645; 34.4037; 0.4; 1.43142; 0.4; 5.77071e-09; 1; 0.991993; 1; 0.995984
1.65; 34.4037; 0.4; 1.43142; 0.4; 5.78811e-09; 1; 0.991993; 1; 0.995984
1.655; 34.4037; 0.4; 1.43142; 0.4; 5.80552e-09; 1; 0.991993; 1; 0.995984
1.66; 34.4037; 0.4; 1.43142; 0.4; 5.82293e-09; 1; 0.991993; 1; 0.995984
1.665; 34.4037; 0.4; 1.43142; 0.4; 5.84034e-09; 1; 0.991993; 1; 0.995984
1.67; 34.4037; 0.4; 1.43142; 0.4; 5.85775e-09; 1; 0.991993; 1; 0.995984
1.675; 34.4037; 0.4; 1.43142; 0.4; 5.87515e-09; 1; 0.991993; 1; 0.995984
1.68; 34.4037; 0.4; 1.43142; 0.4; 5.89256e-09; 1; 0.991993; 1; 0.995984
1.685; 34.4037; 0.4; 1.43142; 0.4; 5.90997e-09; 1; 0.991993; 1; 0.995984
1.69; 34.4037; 0.4; 1.43142; 0.4; 5.92738e-09; 1; 0.991993; 1; 0.995984
1.695; 34.4037; 0.4; 1.43142; 0.4; 5.94479e-09; 1; 0.991993; 1; 0.995984
1.7; 34.4037; 0.4; 1.43142; 0.4; 5.96219e-09; 1; 0.991993; 1; 0.995984
1.705; 34.4037; 0.4; 1.43142; 0.4; 5.9796e-09; 1; 0.991993; 1; 0.995984
1.71; 34.4037; 0.4; 1.43142; 0.4; 5.99701e-09; 1; 0.991993; 1; 0.995984
1.715; 34.4037; 0.4; 1.43142; 0.4; 6.01442e-09; 1; 0.991993; 1; 0.995984
1.72; 34.4037; 0.4; 1.43142; 0.4; 6.03182e-09; 1; 0.991993; 1; 0.995984
1.725; 34.4037; 0.4; 1.43142; 0.4; 6.04923e-09; 1; 0.991993; 1; 0.995984
1.73; 34.4037; 0.4; 1.43142; 0.4; 6.06664e-09; 1; 0.991993; 1; 0.995984
1.735; 34.4037; 0.4; 1.43142; 0.4; 6.08405e-09; 1; 0.991993; 1; 0.995984
1.74; 34.4037; 0.4; 1.43142; 0.4; 6.10146e-09; 1; 0.991993; 1; 0.995984
1.745; 34.4037; 0.4; 1.43142; 0.4; 6.11886e-09; 1; 0.991993; 1; 0.995984
1.75; 34.4037; 0.4; 1.43142; 0.4; 6.13627e-09; 1; 0.991993; 1; 0.995984
1.755; 34.4037; 0.4; 1.43142; 0.4; 6.15368e-09; 1; 0.991993; 1; 0.995984
1.76; 34.4037; 0.4; 1.43142; 0.4; 6.17109e-09; 1; 0.991993; 1; 0.995984
1.765; 34.4037; 0.4; 1.43142; 0.4; 6.1885e-09; 1; 0.991993; 1; 0.995984
1.77; 34.4037; 0.4; 1.43142; 0.4; 6.2059e-09; 1; 0.991993; 1; 0.995984
1.775; 34.4037; 0.4; 1.43142; 0.4; 6.22331e-09; 1; 0.991993; 1; 0.995984
1.78; 34.4037; 0.4; 1.43142; 0.4; 6.24072e-09; 1; 0.991993; 1; 0.995984
1.785; 34.4037; 0.4; 1.43142; 0.4; 6.25813e-09; 1; 0.991993; 1; 0.995984
1.79; 34.4037; 0.4; 1.43142; 0.4; 6.27553e-09; 1; 0.991993; 1; 0.995984
1.795; 34.4037; 0.4; 1.43142; 0.4; 6.29294e-09; 1; 0.991993; 1; 0.995984
1.8; 34.4037; 0.4; 1.43142; 0.4; 6.31035e-09; 1; 0.991993; 1; 0.995984
1.805; 34.4037; 0.4; 1.43142; 0.4; 6.32776e-09; 1; 0.991993; 1; 0.995984
1.81; 34.4037; 0.4; 1.43142; 0.4; 6.34517e-09; 1; 0.991993; 1; 0.995984
1.815; 34.4037; 0.4; 1.43142; 0.4; 6.36257e-09; 1; 0.991993; 1; 0.995984
1.82; 34.4037; 0.4; 1.43142; 0.4; 6.37998e-09; 1; 0.991993; 1; 0.995984
1.825; 34.4037; 0.4; 1.43142; 0.4; 6.39739e-09; 1; 0.991993; 1; 0.995984
1.83; 34.4037; 0.4; 1.43142; 0.4; 6.4148e-09; 1; 0.991993; 1; 0.995984
1.835; 34.4037; 0.4; 1.43142; 0.4; 6.4322e-09; 1; 0.991993; 1; 0.995984
1.84; 34.4037; 0.4; 1.43142; 0.4; 6.44961e-09; 1; 0.991993; 1; 0.995984
1.845; 34.4037; 0.4; 1.43142; 0.4; 6.46702e-09; 1; 0.991993; 1; 0.995984
1.85; 34.4037; 0.4; 1.43142; 0.4; 6.48443e-09; 1; 0.991993; 1; 0.995984
1.855; 34.4037; 0.4; 1.43142; 0.4; 6.50184e-09; 1; 0.991993; 1; 0.995984
1.86; 34.4037; 0.4; 1.43142; 0.4; 6.51924e-09; 1; 0.991993; 1; 0.995984
1.865; 34.4037; 0.4; 1.43142; 0.4; 6.53665e-09; 1; 0.991993; 1; 0.995984
1.87; 34.4037; 0.4; 1.43142; 0.4; 6.55406e-09; 1; 0.991993; 1; 0.995984
1.875; 34.4037; 0.4; 1.43142; 0.4; 6.57147e-09; 1; 0.991993; 1; 0.995984
1.88; 34.4037; 0.4; 1.43142; 0.4; 6.58888e-09; 1; 0.991993; 1; 0.995984
1.885; 34.4037; 0.4; 1.43142; 0.4; 6.60628e-09; 1; 0.991993; 1; 0.995984
1.89; 34.4037; 0.4; 1.43142; 0.4; 6.62369e-09; 1; 0.991993; 1; 0.995984
1.895; 34.4037; 0.4; 1.43142; 0.4; 6.6411e-09; 1; 0.991993; 1; 0.995984
1.9; 34.4037; 0.4; 1.43142; 0.4; 6.65851e-09; 1; 0.991993; 1; 0.995984
1.905; 34.4037; 0.4; 1.43142; 0.4; 6.67591e-09; 1; 0.991993; 1; 0.995984
1.91; 34.4037; 0.4; 1.43142; 0.4; 6.69332e-09; 1; 0.991993; 1; 0.995984
1.915; 34.4037; 0.4; 1.43142; 0.4; 6.71073e-09; 1; 0.991993; 1; 0.995984
1.92; 34.4037; 0.4; 1.43142; 0.4; 6.72814e-09; 1; 0.991993; 1; 0.995984
1.925; 34.4037; 0.4; 1.43142; 0.4; 6.74555e-09; 1; 0.991993; 1; 0.995984
1.93; 34.4037; 0.4; 1.43142; 0.4; 6.76295e-09; 1; 0.991993; 1; 0.995984
1.935; 34.4037; 0.4; 1.43142; 0.4; 6.78036e-09; 1; 0.991993; 1; 0.995984
1.94; 34.4037; 0.4; 1.43142; 0.4; 6.79777e-09; 1; 0.991993; 1; 0.995984
1.945; 34.4037; 0.4; 1.43142; 0.4; 6.81518e-09; 1; 0.991993; 1; 0.995984
1.95; 34.4037; 0.4; 1.43142; 0.4; 6.83259e-09; 1; 0.991993; 1; 0.995984
1.955; 34.4037; 0.4; 1.43142; 0.4; 6.84999e-09; 1; 0.991993; 1; 0.995984
1.96; 34.4037; 0.4; 1.43142; 0.4; 6.8674e-09; 1; 0.991993; 1; 0.995984
1.965; 34.4037; 0.4; 1.43142; 0.4; 6.88481e-09; 1; 0.991993; 1; 0.995984
1.97; 34.4037; 0.4; 1.43142; 0.4; 6.90222e-09; 1; 0.991993; 1; 0.995984
1.975; 34.4037; 0.4; 1.43142; 0.4; 6.91962e-09; 1; 0.991993; 1; 0.995984
1.98; 34.4037; 0.4; 1.43142; 0.4; 6.93703e-09; 1; 0.991993; 1; 0.995984
1.985; 34.4037; 0.4; 1.43142; 0.4; 6.95444e-09; 1; 0.991993; 1; 0.995984
1.99; 34.4037; 0.4; 1.43142; 0.4; 6.97185e-09; 1; 0.991993; 1; 0.995984
1.995; 34.4037; 0.4; 1.43142; 0.4; 6.98926e-09; 1; 0.991993; 1; 0.995984
2; 34.4037; 0.4; 1.43142; 0.4; 7.00666e-09; 1; 0.991993; 1; 0.995984
2; 34.4037; 0.0913377; 1.43142; 0.4; 7.00666e-09; 0.621517; 0.230955; 0.31179; 2.71364e-07
2.001; 34.4037; 0.0910996; 0.984108; 0.4; 2.7051e-05; 0.618747; 0.230205; 0.311603; 2.70897e-07
2.002; 34.4044; 0.0907162; 1.1399; 0.4; 7.21642e-05; 0.614202; 0.228986; 0.311299; 2.70135e-07
2.003; 34.4061; 0.0904333; 1.25952; 0.4; 0.000108313; 0.610703; 0.22805; 0.311066; 2.69551e-07
2.004; 34.4084; 0.0901586; 1.32979; 0.4; 0.000144488; 0.607269; 0.227129; 0.310836; 2.68977e-07
2.005; 34.4113; 0.089894; 1.37037; 0.4; 0.000180693; 0.603906; 0.226227; 0.310611; 2.68414e-07
2.006; 34.4149; 0.0896391; 1.3945; 0.4; 0.000216927; 0.600613; 0.225344; 0.310391; 2.67862e-07
2.007; 34.4192; 0.0893934; 1.40952; 0.4; 0.000253188; 0.597387; 0.224478; 0.310175; 2.67322e-07
2.008; 34.424; 0.0891568; 1.41947; 0.4; 0.000289475; 0.594227; 0.22363; 0.309963; 2.66792e-07
2.009; 34.4296; 0.0889289; 1.42663; 0.4; 0.000325788; 0.591131; 0.222798; 0.309755; 2.66273e-07
2.01; 34.4358; 0.0887096; 1.43223; 0.4; 0.000362126; 0.588099; 0.221983; 0.309551; 2.65764e-07
2.011; 34.4426; 0.0884985; 1.43697; 0.4; 0.000398486; 0.585128; 0.221185; 0.309352; 2.65265e-07
2.012; 34.4501; 0.0882955; 1.44124; 0.4; 0.00043487; 0.582217; 0.220402; 0.309156; 2.64775e-07
2.013; 34.4583; 0.0881005; 1.44524; 0.4; 0.000471274; 0.579365; 0.219635; 0.308964; 2.64296e-07
2.014; 34.4671; 0.0879131; 1.44911; 0.4; 0.0005077; 0.576571; 0.218882; 0.308776; 2.63826e-07
2.015; 34.4765; 0.0877331; 1.45289; 0.4; 0.000544145; 0.573834; 0.218145; 0.308592; 2.63365e-07
2.016; 34.4867; 0.0875606; 1.45662; 0.4; 0.000580609; 0.571152; 0.217423; 0.308411; 2.62913e-07
2.017; 34.4974; 0.0873951; 1.46034; 0.4; 0.000617091; 0.568523; 0.216714; 0.308233; 2.6247e-07
2.018; 34.5089; 0.0872366; 1.46404; 0.4; 0.00065359; 0.565948; 0.216019; 0.308059; 2.62035e-07
2.019; 34.521; 0.087085; 1.46773; 0.4; 0.000690106; 0.563425; 0.215338; 0.307889; 2.61609e-07
2.02; 34.5337; 0.0869399; 1.47141; 0.4; 0.000726637; 0.560952; 0.214671; 0.307721; 2.61191e-07
2.021; 34.5471; 0.0868013; 1.47508; 0.4; 0.000763183; 0.558528; 0.214016; 0.307557; 2.60781e-07
2.022; 34.5612; 0.086669; 1.47876; 0.4; 0.000799743; 0.556153; 0.213374; 0.307396; 2.6038e-07
2.023; 34.5759; 0.0865429; 1.48242; 0.4; 0.000836317; 0.553826; 0.212745; 0.307238; 2.59985e-07
2.024; 34.5913; 0.0864229; 1.48608; 0.4; 0.000872903; 0.551545; 0.212128; 0.307083; 2.59599e-07
2.025; 34.6073; 0.0863087; 1.48973; 0.4; 0.000909502; 0.549309; 0.211522; 0.306931; 2.5922e-07
2.026; 34.624; 0.0862004; 1.49338; 0.4; 0.000946111; 0.547118; 0.210929; 0.306782; 2.58848e-07
2.027; 34.6414; 0.0860976; 1.49702; 0.4; 0.000982731; 0.54497; 0.210347; 0.306636; 2.58483e-07
2.028; 34.6594; 0.0860004; 1.50065; 0.4; 0.00101936; 0.542865; 0.209775; 0.306493; 2.58125e-07
2.029; 34.6781; 0.0859084; 1.50427; 0.4; 0.001056; 0.540801; 0.209215; 0.306352; 2.57773e-07
2.03; 34.6974; 0.0858219; 1.50788; 0.4; 0.00109265; 0.538778; 0.208666; 0.306213; 2.57429e-07
2.031; 34.7174; 0.0857404; 1.51148; 0.4; 0.00112931; 0.536795; 0.208127; 0.306078; 2.57091e-07
2.032; 34.7381; 0.0856639; 1.51508; 0.4; 0.00116597; 0.534851; 0.207598; 0.305945; 2.56759e-07
2.033; 34.7594; 0.0855924; 1.51866; 0.4; 0.00120264; 0.532945; 0.20708; 0.305814; 2.56433e-07
2.034; 34.7814; 0.0855257; 1.52223; 0.4; 0.00123932; 0.531076; 0.206571; 0.305686; 2.56114e-07
2.035; 34.804; 0.0854636; 1.52579; 0.4; 0.001276; 0.529244; 0.206072; 0.30556; 2.558e-07
2.036; 34.8273; 0.0854063; 1.52934; 0.4; 0.00131269; 0.527448; 0.205582; 0.305436; 2.55492e-07
2.037; 34.8513; 0.0853534; 1.53288; 0.4; 0.00134938; 0.525686; 0.205101; 0.305315; 2.5519e-07
2.038; 34.8759; 0.0853049; 1.5364; 0.4; 0.00138608; 0.523959; 0.204629; 0.305196; 2.54894e-07
2.039; 34.9012; 0.0852609; 1.53991; 0.4; 0.00142278; 0.522265; 0.204166; 0.305079; 2.54602e-07
2.04; 34.9271; 0.085221; 1.54341; 0.4; 0.00145948; 0.520604; 0.203712; 0.304964; 2.54317e-07
2.041; 34.9537; 0.0851852; 1.5469; 0.4; 0.00149619; 0.518975; 0.203266; 0.304851; 2.54036e-07
2.042; 34.981; 0.0851536; 1.55037; 0.4; 0.0015329; 0.517378; 0.202828; 0.30474; 2.5376e-07
2.043; 35.0089; 0.0851259; 1.55383; 0.4; 0.00156961; 0.515811; 0.202398; 0.304631; 2.5349e-07
2.044; 35.0375; 0.0851022; 1.55727; 0.4; 0.00160632; 0.514274; 0.201977; 0.304525; 2.53224e-07
2.045; 35.0667; 0.0850823; 1.5607; 0.4; 0.00164303; 0.512767; 0.201562; 0.30442; 2.52963e-07
2.04599; 35.0966; 0.0850661; 1.56412; 0.4; 0.00167975; 0.511288; 0.201156; 0.304316; 2.52707e-07
2.04699; 35.1272; 0.0850536; 1.56752; 0.4; 0.00171646; 0.509837; 0.200757; 0.304215; 2.52455e-07
2.04799; 35.1584; 0.0850448; 1.57091; 0.4; 0.00175317; 0.508414; 0.200364; 0.304116; 2.52207e-07
2.04899; 35.1903; 0.0850395; 1.57429; 0.4; 0.00178988; 0.507018; 0.199979; 0.304018; 2.51964e-07
2.04999; 35.2229; 0.0850376; 1.57764; 0.4; 0.00182659; 0.505648; 0.199601; 0.303921; 2.51726e-07
2.05099; 35.2561; 0.0850393; 1.58099; 0.4; 0.0018633; 0.504304; 0.19923; 0.303827; 2.51491e-07
2.05199; 35.2899; 0.0850443; 1.58432; 0.4; 0.00190001; 0.502985; 0.198865; 0.303734; 2.51261e-07
2.05299; 35.3245; 0.0850526; 1.58763; 0.4; 0.00193671; 0.501691; 0.198507; 0.303643; 2.51034e-07
2.05399; 35.3597; 0.0850641; 1.59093; 0.4; 0.00197341; 0.500421; 0.198155; 0.303553; 2.50811e-07
2.05499; 35.3955; 0.0850788; 1.59421; 0.4; 0.00201011; 0.499175; 0.197809; 0.303465; 2.50593e-07
2.05599; 35.432; 0.0850966; 1.59748; 0.4; 0.00204681; 0.497952; 0.197469; 0.303378; 2.50377e-07
2.05699; 35.4692; 0.0851176; 1.60073; 0.4; 0.0020835; 0.496751; 0.197135; 0.303293; 2.50166e-07
2.05799; 35.507; 0.0851415; 1.60397; 0.4; 0.00212018; 0.495573; 0.196807; 0.303209; 2.49958e-07
2.05899; 35.5455; 0.0851684; 1.60565; 0.4; 0.00215687; 0.494416; 0.196485; 0.303126; 2.49754e-07
2.05999; 35.5847; 0.0851982; 1.59786; 0.4; 0.00219354; 0.493281; 0.196168; 0.303045; 2.49552e-07
2.06099; 35.6245; 0.0852307; 1.59022; 0.4; 0.00223021; 0.492165; 0.195856; 0.302965; 2.49355e-07
2.06199; 35.665; 0.0852659; 1.58272; 0.4; 0.00226688; 0.49107; 0.19555; 0.302886; 2.4916e-07
2.06299; 35.7061; 0.0853038; 1.57538; 0.4; 0.00230354; 0.489994; 0.195248; 0.302809; 2.48968e-07
2.06399; 35.7479; 0.0853443; 1.56817; 0.4; 0.00234019; 0.488937; 0.194952; 0.302733; 2.4878e-07
2.06499; 35.7904; 0.0853873; 1.5611; 0.4; 0.00237684; 0.487899; 0.19466; 0.302658; 2.48595e-07
2.06599; 35.8335; 0.0854328; 1.55417; 0.4; 0.00241348; 0.48688; 0.194374; 0.302584; 2.48412e-07
2.06699; 35.8772; 0.0854809; 1.54738; 0.4; 0.00245011; 0.485878; 0.194091; 0.302511; 2.48232e-07
2.06799; 35.9217; 0.0855314; 1.54071; 0.4; 0.00248673; 0.484894; 0.193814; 0.302439; 2.48055e-07
2.06899; 35.9668; 0.0855843; 1.53417; 0.4; 0.00252335; 0.483926; 0.19354; 0.302369; 2.47881e-07
2.06999; 36.0125; 0.0856396; 1.52776; 0.4; 0.00255996; 0.482976; 0.193272; 0.302299; 2.4771e-07
2.07099; 36.0589; 0.0856972; 1.52146; 0.4; 0.00259656; 0.482041; 0.193007; 0.302231; 2.47541e-07
2.07199; 36.106; 0.085757; 1.51529; 0.4; 0.00263315; 0.481123; 0.192746; 0.302163; 2.47374e-07
2.07299; 36.1537; 0.0858191; 1.50924; 0.4; 0.00266974; 0.48022; 0.19249; 0.302097; 2.4721e-07
2.07399; 36.2021; 0.0858835; 1.50329; 0.4; 0.00270631; 0.479333; 0.192237; 0.302031; 2.47048e-07
2.07499; 36.2511; 0.08595; 1.49747; 0.4; 0.00274288; 0.478461; 0.191988; 0.301966; 2.46889e-07
2.07599; 36.3008; 0.0860186; 1.49175; 0.4; 0.00277943; 0.477603; 0.191744; 0.301903; 2.46732e-07
2.07699; 36.3512; 0.0860894; 1.48613; 0.4; 0.00281598; 0.476759; 0.191502; 0.30184; 2.46578e-07
2.07799; 36.4022; 0.0861623; 1.48063; 0.4; 0.00285251; 0.47593; 0.191265; 0.301778; 2.46425e-07
2.07899; 36.4539; 0.0862371; 1.47522; 0.4; 0.00288904; 0.475114; 0.19103; 0.301717; 2.46275e-07
2.07999; 36.5062; 0.0863141; 1.46992; 0.4; 0.00292555; 0.474311; 0.1908; 0.301656; 2.46126e-07
2.08099; 36.5592; 0.086393; 1.46471; 0.4; 0.00296206; 0.473522; 0.190572; 0.301597; 2.4598e-07
2.08199; 36.6129; 0.0864738; 1.4596; 0.4; 0.00299855; 0.472745; 0.190348; 0.301538; 2.45836e-07
2.08299; 36.6672; 0.0865566; 1.45459; 0.4; 0.00303503; 0.471981; 0.190127; 0.30148; 2.45694e-07
2.08399; 36.7221; 0.0866413; 1.44966; 0.4; 0.0030715; 0.471229; 0.189909; 0.301423; 2.45553e-07
2.08499; 36.7777; 0.0867279; 1.44483; 0.4; 0.00310796; 0.470489; 0.189695; 0.301366; 2.45415e-07
2.08599; 36.834; 0.0868164; 1.44008; 0.4; 0.00314441; 0.469761; 0.189483; 0.30131; 2.45278e-07
2.08699; 36.8909; 0.0869066; 1.43542; 0.4; 0.00318084; 0.469044; 0.189274; 0.301255; 2.45143e-07
2.08799; 36.9485; 0.0869987; 1.43085; 0.4; 0.00321726; 0.468338; 0.189068; 0.301201; 2.45009e-07
2.08899; 37.0068; 0.0870925; 1.42635; 0.4; 0.00325367; 0.467643; 0.188865; 0.301147; 2.44878e-07
2.08999; 37.0657; 0.0871881; 1.42194; 0.4; 0.00329007; 0.466959; 0.188664; 0.301094; 2.44748e-07
2.09099; 37.1252; 0.0872855; 1.41761; 0.4; 0.00332645; 0.466286; 0.188466; 0.301041; 2.44619e-07
2.09199; 37.1854; 0.0873844; 1.41335; 0.4; 0.00336282; 0.465622; 0.188271; 0.300989; 2.44492e-07
2.09299; 37.2463; 0.0874852; 1.40917; 0.4; 0.00339918; 0.464969; 0.188078; 0.300938; 2.44367e-07
2.09399; 37.3078; 0.0875876; 1.40506; 0.4; 0.00343553; 0.464325; 0.187887; 0.300887; 2.44243e-07
2.09499; 37.3699; 0.0876916; 1.40103; 0.4; 0.00347186; 0.463691; 0.187699; 0.300837; 2.4412e-07
2.09599; 37.4328; 0.0877972; 1.39706; 0.4; 0.00350817; 0.463066; 0.187514; 0.300787; 2.43999e-07
2.09699; 37.4962; 0.0879045; 1.39317; 0.4; 0.00354447; 0.462451; 0.18733; 0.300738; 2.4388e-07
2.09799; 37.5604; 0.0880133; 1.38934; 0.4; 0.00358076; 0.461844; 0.187149; 0.300689; 2.43761e-07
2.09899; 37.6251; 0.0881236; 1.38558; 0.4; 0.00361703; 0.461246; 0.18697; 0.300641; 2.43644e-07
2.09999; 37.6906; 0.0882356; 1.38188; 0.4; 0.00365329; 0.460656; 0.186793; 0.300594; 2.43528e-07
