Time(s); generator.delta; generator.PELEC; eSST4B.EFD; generator.PMECH; generator.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
1.455; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.46; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.465; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.47; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.475; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.48; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.485; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.49; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.495; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.5; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.505; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.51; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.515; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.52; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.525; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.53; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.535; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.54; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.545; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.55; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.555; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.56; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.565; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.57; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.575; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.58; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.585; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.59; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.595; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.6; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.605; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.61; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.615; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.62; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.625; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.63; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.635; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.64; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.645; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.65; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.655; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.66; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.665; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.67; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.675; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.68; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.685; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.69; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.695; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.7; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.705; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.71; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.715; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.72; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.725; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.73; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.735; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.74; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.745; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.75; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.755; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.76; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.765; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.77; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.775; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.78; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.785; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.79; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.795; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.8; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.805; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.81; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.815; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.82; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.825; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.83; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.835; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.84; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.845; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.85; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.855; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.86; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.865; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.87; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.875; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.88; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.885; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.89; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.895; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.9; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.905; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.91; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.915; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.92; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.925; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.93; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.935; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.94; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.945; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.95; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.955; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.96; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.965; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.97; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.975; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.98; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.985; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.99; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
1.995; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
2; 34.3342; 0.4; 1.43511; 0.4; 0; 1; 0.991994; 1; 0.995984
2; 34.3342; 0.0913377; 0.919077; 0.4; 0; 0.621517; 0.230955; 0.31179; 2.71364e-07
2.001; 34.3342; 0.0910996; 1.06836; 0.4; 2.7044e-05; 0.618748; 0.230206; 0.311604; 2.70897e-07
2.002; 34.335; 0.0907177; 1.06294; 0.4; 7.21572e-05; 0.614209; 0.228987; 0.3113; 2.70137e-07
2.003; 34.3367; 0.0904332; 1.06164; 0.4; 0.000108306; 0.610708; 0.228051; 0.311066; 2.69552e-07
2.004; 34.339; 0.0901559; 1.06055; 0.4; 0.000144481; 0.607268; 0.227129; 0.310836; 2.68977e-07
2.005; 34.3419; 0.089888; 1.06028; 0.4; 0.000180687; 0.603898; 0.226225; 0.310611; 2.68413e-07
2.006; 34.3455; 0.0896295; 1.06072; 0.4; 0.000216921; 0.600597; 0.22534; 0.31039; 2.6786e-07
2.007; 34.3497; 0.08938; 1.06182; 0.4; 0.000253183; 0.597362; 0.224472; 0.310173; 2.67318e-07
2.008; 34.3546; 0.0891393; 1.06352; 0.4; 0.000289473; 0.594193; 0.223621; 0.309961; 2.66786e-07
2.009; 34.3601; 0.0889072; 1.06576; 0.4; 0.000325788; 0.591088; 0.222787; 0.309752; 2.66266e-07
2.01; 34.3663; 0.0886835; 1.06849; 0.4; 0.000362128; 0.588045; 0.22197; 0.309548; 2.65755e-07
2.011; 34.3731; 0.088468; 1.07167; 0.4; 0.000398492; 0.585064; 0.221168; 0.309348; 2.65254e-07
2.012; 34.3806; 0.0882605; 1.07526; 0.4; 0.000434879; 0.582143; 0.220383; 0.309151; 2.64763e-07
2.013; 34.3888; 0.0880608; 1.07923; 0.4; 0.000471288; 0.57928; 0.219613; 0.308959; 2.64282e-07
2.014; 34.3976; 0.0878687; 1.08353; 0.4; 0.000507719; 0.576475; 0.218858; 0.30877; 2.6381e-07
2.015; 34.4071; 0.087684; 1.08815; 0.4; 0.000544169; 0.573726; 0.218118; 0.308585; 2.63348e-07
2.016; 34.4172; 0.0875065; 1.09305; 0.4; 0.000580639; 0.571033; 0.217392; 0.308403; 2.62894e-07
2.017; 34.428; 0.087336; 1.09821; 0.4; 0.000617128; 0.568393; 0.216681; 0.308225; 2.62449e-07
2.018; 34.4394; 0.0871726; 1.10361; 0.4; 0.000653634; 0.565805; 0.215983; 0.30805; 2.62012e-07
2.019; 34.4515; 0.0870158; 1.10923; 0.4; 0.000690158; 0.56327; 0.215299; 0.307879; 2.61584e-07
2.02; 34.4643; 0.0868656; 1.11504; 0.4; 0.000726697; 0.560785; 0.214628; 0.307711; 2.61165e-07
2.021; 34.4777; 0.0867218; 1.12105; 0.4; 0.000763253; 0.558349; 0.21397; 0.307546; 2.60753e-07
2.022; 34.4917; 0.0865843; 1.12722; 0.4; 0.000799822; 0.555962; 0.213325; 0.307384; 2.60349e-07
2.023; 34.5065; 0.086453; 1.13356; 0.4; 0.000836406; 0.553622; 0.212693; 0.307225; 2.59953e-07
2.024; 34.5219; 0.0863276; 1.14003; 0.4; 0.000873003; 0.551328; 0.212072; 0.30707; 2.59564e-07
2.025; 34.5379; 0.0862081; 1.14664; 0.4; 0.000909613; 0.54908; 0.211464; 0.306917; 2.59183e-07
2.026; 34.5546; 0.0860943; 1.15338; 0.4; 0.000946235; 0.546876; 0.210867; 0.306767; 2.58809e-07
2.027; 34.572; 0.0859861; 1.16022; 0.4; 0.000982867; 0.544715; 0.210281; 0.30662; 2.58442e-07
2.028; 34.59; 0.0858834; 1.16718; 0.4; 0.00101951; 0.542597; 0.209707; 0.306476; 2.58082e-07
2.029; 34.6087; 0.0857861; 1.17423; 0.4; 0.00105616; 0.54052; 0.209144; 0.306334; 2.57729e-07
2.03; 34.628; 0.085694; 1.18138; 0.4; 0.00109283; 0.538484; 0.208591; 0.306195; 2.57382e-07
2.031; 34.648; 0.085607; 1.18861; 0.4; 0.0011295; 0.536488; 0.208049; 0.306058; 2.57042e-07
2.032; 34.6687; 0.0855251; 1.19592; 0.4; 0.00116618; 0.53453; 0.207517; 0.305925; 2.56708e-07
2.033; 34.69; 0.085448; 1.2033; 0.4; 0.00120287; 0.532611; 0.206995; 0.305793; 2.56381e-07
2.034; 34.712; 0.0853758; 1.21076; 0.4; 0.00123956; 0.530729; 0.206482; 0.305664; 2.56059e-07
2.035; 34.7346; 0.0853082; 1.21828; 0.4; 0.00127626; 0.528884; 0.20598; 0.305537; 2.55743e-07
2.036; 34.7579; 0.0852454; 1.22586; 0.4; 0.00131297; 0.527074; 0.205487; 0.305413; 2.55433e-07
2.037; 34.7819; 0.0851869; 1.2335; 0.4; 0.00134968; 0.525299; 0.205003; 0.305291; 2.55129e-07
2.038; 34.8065; 0.085133; 1.24119; 0.4; 0.0013864; 0.523559; 0.204527; 0.305171; 2.54831e-07
2.039; 34.8318; 0.0850834; 1.24894; 0.4; 0.00142312; 0.521852; 0.204061; 0.305053; 2.54537e-07
2.04; 34.8577; 0.0850379; 1.25673; 0.4; 0.00145984; 0.520177; 0.203603; 0.304937; 2.5425e-07
2.041; 34.8843; 0.0849968; 1.26457; 0.4; 0.00149657; 0.518535; 0.203154; 0.304824; 2.53967e-07
2.042; 34.9116; 0.0849597; 1.27245; 0.4; 0.0015333; 0.516924; 0.202713; 0.304712; 2.53689e-07
2.043; 34.9395; 0.0849265; 1.28038; 0.4; 0.00157003; 0.515344; 0.20228; 0.304603; 2.53417e-07
2.044; 34.9681; 0.0848973; 1.28834; 0.4; 0.00160677; 0.513794; 0.201855; 0.304495; 2.53149e-07
2.045; 34.9974; 0.084872; 1.29634; 0.4; 0.00164351; 0.512273; 0.201437; 0.304389; 2.52886e-07
2.04599; 35.0273; 0.0848505; 1.30437; 0.4; 0.00168025; 0.510781; 0.201027; 0.304285; 2.52628e-07
2.04699; 35.0579; 0.0848327; 1.31244; 0.4; 0.00171698; 0.509318; 0.200625; 0.304183; 2.52374e-07
2.04799; 35.0891; 0.0848185; 1.32054; 0.4; 0.00175372; 0.507881; 0.20023; 0.304083; 2.52124e-07
2.04899; 35.121; 0.0848079; 1.32867; 0.4; 0.00179046; 0.506472; 0.199841; 0.303984; 2.51879e-07
2.04999; 35.1536; 0.0848009; 1.33682; 0.4; 0.0018272; 0.50509; 0.19946; 0.303887; 2.51639e-07
2.05099; 35.1868; 0.0847973; 1.34501; 0.4; 0.00186394; 0.503733; 0.199086; 0.303792; 2.51402e-07
2.05199; 35.2207; 0.0847971; 1.35322; 0.4; 0.00190067; 0.502401; 0.198718; 0.303698; 2.5117e-07
2.05299; 35.2552; 0.0848002; 1.36146; 0.4; 0.0019374; 0.501094; 0.198356; 0.303606; 2.50941e-07
2.05399; 35.2904; 0.0848066; 1.36972; 0.4; 0.00197413; 0.499812; 0.198001; 0.303516; 2.50717e-07
2.05499; 35.3263; 0.0848163; 1.37801; 0.4; 0.00201086; 0.498553; 0.197652; 0.303427; 2.50496e-07
2.05599; 35.3628; 0.0848291; 1.38632; 0.4; 0.00204759; 0.497318; 0.197309; 0.303339; 2.50279e-07
2.05699; 35.4; 0.0848451; 1.39465; 0.4; 0.00208431; 0.496105; 0.196972; 0.303253; 2.50066e-07
2.05799; 35.4378; 0.084864; 1.403; 0.4; 0.00212103; 0.494914; 0.196641; 0.303169; 2.49856e-07
2.05899; 35.4763; 0.0848861; 1.41137; 0.4; 0.00215774; 0.493746; 0.196316; 0.303085; 2.4965e-07
2.05999; 35.5155; 0.084911; 1.41976; 0.4; 0.00219445; 0.492598; 0.195996; 0.303003; 2.49447e-07
2.06099; 35.5553; 0.084939; 1.42817; 0.4; 0.00223116; 0.491472; 0.195682; 0.302923; 2.49248e-07
2.06199; 35.5958; 0.0849699; 1.4366; 0.4; 0.00226786; 0.490366; 0.195373; 0.302844; 2.49052e-07
2.06299; 35.637; 0.0850035; 1.44505; 0.4; 0.00230455; 0.48928; 0.195069; 0.302766; 2.48859e-07
2.06399; 35.6788; 0.0850399; 1.45351; 0.4; 0.00234124; 0.488214; 0.19477; 0.302689; 2.48669e-07
2.06499; 35.7213; 0.0850791; 1.46198; 0.4; 0.00237792; 0.487167; 0.194476; 0.302613; 2.48482e-07
2.06599; 35.7644; 0.085121; 1.47048; 0.4; 0.0024146; 0.486138; 0.194187; 0.302539; 2.48298e-07
2.06699; 35.8082; 0.0851657; 1.47898; 0.4; 0.00245127; 0.485128; 0.193903; 0.302466; 2.48117e-07
2.06799; 35.8527; 0.0852128; 1.48751; 0.4; 0.00248793; 0.484136; 0.193624; 0.302394; 2.47939e-07
2.06899; 35.8978; 0.0852626; 1.49604; 0.4; 0.00252458; 0.483162; 0.193349; 0.302323; 2.47764e-07
2.06999; 35.9435; 0.085315; 1.50459; 0.4; 0.00256123; 0.482205; 0.193078; 0.302253; 2.47592e-07
2.07099; 35.99; 0.0853699; 1.51315; 0.4; 0.00259787; 0.481265; 0.192812; 0.302184; 2.47422e-07
2.07199; 36.0371; 0.0854273; 1.52172; 0.4; 0.0026345; 0.480341; 0.19255; 0.302116; 2.47255e-07
2.07299; 36.0848; 0.0854871; 1.5303; 0.4; 0.00267112; 0.479434; 0.192293; 0.30205; 2.4709e-07
2.07399; 36.1332; 0.0855494; 1.5389; 0.4; 0.00270774; 0.478542; 0.192039; 0.301984; 2.46928e-07
2.07499; 36.1823; 0.0856141; 1.5475; 0.4; 0.00274434; 0.477667; 0.19179; 0.301919; 2.46768e-07
2.07599; 36.232; 0.0856811; 1.55612; 0.4; 0.00278093; 0.476806; 0.191544; 0.301855; 2.46611e-07
2.07699; 36.2824; 0.0857504; 1.56475; 0.4; 0.00281752; 0.47596; 0.191303; 0.301792; 2.46456e-07
2.07799; 36.3335; 0.085822; 1.57338; 0.4; 0.00285409; 0.475129; 0.191065; 0.30173; 2.46304e-07
2.07899; 36.3852; 0.085896; 1.58202; 0.4; 0.00289066; 0.474312; 0.19083; 0.301669; 2.46153e-07
2.07999; 36.4375; 0.0859721; 1.59068; 0.4; 0.00292721; 0.473509; 0.1906; 0.301609; 2.46005e-07
2.08099; 36.4905; 0.0860505; 1.59934; 0.4; 0.00296376; 0.47272; 0.190372; 0.301549; 2.45859e-07
2.08199; 36.5442; 0.0861311; 1.608; 0.4; 0.00300029; 0.471944; 0.190149; 0.301491; 2.45715e-07
2.08299; 36.5985; 0.0862138; 1.61668; 0.4; 0.00303681; 0.471181; 0.189928; 0.301433; 2.45573e-07
2.08399; 36.6535; 0.0862986; 1.62536; 0.4; 0.00307332; 0.470432; 0.189711; 0.301376; 2.45433e-07
2.08499; 36.7092; 0.0863856; 1.63405; 0.4; 0.00310982; 0.469694; 0.189497; 0.301319; 2.45295e-07
2.08599; 36.7655; 0.0864746; 1.64275; 0.4; 0.00314631; 0.46897; 0.189286; 0.301264; 2.45159e-07
2.08699; 36.8225; 0.0865657; 1.65145; 0.4; 0.00318278; 0.468257; 0.189079; 0.301209; 2.45025e-07
2.08799; 36.8801; 0.0866589; 1.66015; 0.4; 0.00321924; 0.467556; 0.188874; 0.301155; 2.44892e-07
2.08899; 36.9384; 0.0867541; 1.66887; 0.4; 0.00325569; 0.466867; 0.188672; 0.301102; 2.44762e-07
2.08999; 36.9973; 0.0868513; 1.67758; 0.4; 0.00329213; 0.466189; 0.188473; 0.301049; 2.44633e-07
2.09099; 37.0569; 0.0869504; 1.6863; 0.4; 0.00332855; 0.465522; 0.188277; 0.300997; 2.44505e-07
2.09199; 37.1171; 0.0870514; 1.69503; 0.4; 0.00336496; 0.464866; 0.188084; 0.300945; 2.4438e-07
2.09299; 37.178; 0.0871545; 1.70376; 0.4; 0.00340136; 0.464221; 0.187893; 0.300895; 2.44256e-07
2.09399; 37.2396; 0.0872595; 1.71249; 0.4; 0.00343774; 0.463586; 0.187705; 0.300844; 2.44134e-07
2.09499; 37.3018; 0.0873663; 1.72123; 0.4; 0.00347411; 0.462962; 0.18752; 0.300795; 2.44013e-07
2.09599; 37.3646; 0.0874749; 1.72997; 0.4; 0.00351046; 0.462347; 0.187337; 0.300746; 2.43893e-07
2.09699; 37.4281; 0.0875855; 1.73872; 0.4; 0.0035468; 0.461743; 0.187157; 0.300697; 2.43775e-07
2.09799; 37.4923; 0.0876978; 1.74746; 0.4; 0.00358312; 0.461148; 0.186979; 0.30065; 2.43659e-07
2.09899; 37.5571; 0.0878121; 1.75621; 0.4; 0.00361943; 0.460562; 0.186803; 0.300602; 2.43544e-07
2.09999; 37.6226; 0.087928; 1.76496; 0.4; 0.00365573; 0.459986; 0.186629; 0.300555; 2.4343e-07
2.10099; 37.6887; 0.0880457; 1.77371; 0.4; 0.00369201; 0.459418; 0.186458; 0.300509; 2.43318e-07
2.10199; 37.7555; 0.0881653; 1.78246; 0.4; 0.00372827; 0.45886; 0.186289; 0.300463; 2.43207e-07
2.10299; 37.823; 0.0882865; 1.79122; 0.4; 0.00376452; 0.45831; 0.186122; 0.300418; 2.43097e-07
2.10399; 37.8911; 0.0884095; 1.79997; 0.4; 0.00380075; 0.457769; 0.185958; 0.300373; 2.42988e-07
2.10499; 37.9598; 0.0885341; 1.80873; 0.4; 0.00383697; 0.457236; 0.185795; 0.300329; 2.42881e-07
2.10599; 38.0292; 0.0886606; 1.81749; 0.4; 0.00387317; 0.456711; 0.185634; 0.300285; 2.42775e-07
2.10699; 38.0992; 0.0887886; 1.82625; 0.4; 0.00390935; 0.456195; 0.185475; 0.300242; 2.4267e-07
2.10799; 38.1699; 0.0889184; 1.835; 0.4; 0.00394552; 0.455686; 0.185319; 0.300199; 2.42566e-07
2.10899; 38.2413; 0.0890497; 1.84376; 0.4; 0.00398166; 0.455185; 0.185164; 0.300156; 2.42463e-07
2.10999; 38.3133; 0.0891827; 1.85252; 0.4; 0.0040178; 0.454691; 0.18501; 0.300114; 2.42361e-07
2.11099; 38.3859; 0.0893173; 1.86127; 0.4; 0.00405391; 0.454205; 0.184859; 0.300072; 2.42261e-07
2.11199; 38.4592; 0.0894535; 1.87003; 0.4; 0.00409001; 0.453726; 0.184709; 0.300031; 2.42161e-07
2.11299; 38.5331; 0.0895914; 1.87878; 0.4; 0.00412609; 0.453254; 0.184561; 0.29999; 2.42062e-07
2.11399; 38.6077; 0.0897307; 1.88753; 0.4; 0.00416215; 0.452789; 0.184415; 0.299949; 2.41964e-07
2.11499; 38.683; 0.0898716; 1.89628; 0.4; 0.00419819; 0.452331; 0.18427; 0.299909; 2.41867e-07
2.11599; 38.7589; 0.0900141; 1.90503; 0.4; 0.00423422; 0.451879; 0.184127; 0.299869; 2.41771e-07
2.11699; 38.8354; 0.0901582; 1.91378; 0.4; 0.00427023; 0.451434; 0.183986; 0.299829; 2.41676e-07
2.11799; 38.9126; 0.0903036; 1.92252; 0.4; 0.00430621; 0.450995; 0.183846; 0.29979; 2.41582e-07
2.11899; 38.9904; 0.0904507; 1.93127; 0.4; 0.00434218; 0.450563; 0.183707; 0.299751; 2.41489e-07
2.11999; 39.0689; 0.0905992; 1.94001; 0.4; 0.00437814; 0.450137; 0.18357; 0.299712; 2.41396e-07
2.12099; 39.1481; 0.0907493; 1.94874; 0.4; 0.00441407; 0.449717; 0.183434; 0.299674; 2.41304e-07
2.12199; 39.2278; 0.0909008; 1.95748; 0.4; 0.00444998; 0.449303; 0.1833; 0.299635; 2.41213e-07
2.12299; 39.3083; 0.0910536; 1.96621; 0.4; 0.00448587; 0.448894; 0.183167; 0.299598; 2.41123e-07
2.12399; 39.3893; 0.0912081; 1.97494; 0.4; 0.00452175; 0.448491; 0.183035; 0.29956; 2.41033e-07
2.12499; 39.471; 0.0913638; 1.98366; 0.4; 0.0045576; 0.448094; 0.182904; 0.299523; 2.40944e-07
2.12599; 39.5534; 0.091521; 1.99238; 0.4; 0.00459343; 0.447702; 0.182775; 0.299486; 2.40856e-07
2.12699; 39.6364; 0.0916796; 2.0011; 0.4; 0.00462925; 0.447316; 0.182647; 0.299449; 2.40768e-07
2.12799; 39.7201; 0.0918397; 2.00981; 0.4; 0.00466504; 0.446934; 0.18252; 0.299412; 2.40682e-07
2.12899; 39.8043; 0.092001; 2.01852; 0.4; 0.00470081; 0.446558; 0.182394; 0.299376; 2.40595e-07
2.12999; 39.8893; 0.0921638; 2.02722; 0.4; 0.00473657; 0.446187; 0.18227; 0.29934; 2.4051e-07
2.13099; 39.9749; 0.092328; 2.03592; 0.4; 0.0047723; 0.445821; 0.182146; 0.299304; 2.40424e-07
2.13199; 40.0611; 0.0924935; 2.04462; 0.4; 0.00480801; 0.44546; 0.182024; 0.299268; 2.4034e-07
2.13299; 40.1479; 0.0926603; 2.05331; 0.4; 0.0048437; 0.445103; 0.181902; 0.299232; 2.40256e-07
2.13399; 40.2355; 0.0928284; 2.06199; 0.4; 0.00487937; 0.444751; 0.181782; 0.299197; 2.40172e-07
2.13499; 40.3236; 0.0929978; 2.07067; 0.4; 0.00491501; 0.444404; 0.181662; 0.299162; 2.40089e-07
2.13599; 40.4124; 0.0931686; 2.07935; 0.4; 0.00495064; 0.444061; 0.181544; 0.299127; 2.40007e-07
2.13699; 40.5018; 0.0933407; 2.08801; 0.4; 0.00498624; 0.443722; 0.181426; 0.299092; 2.39925e-07
2.13799; 40.5919; 0.093514; 2.09668; 0.4; 0.00502182; 0.443388; 0.181309; 0.299057; 2.39843e-07
2.13899; 40.6826; 0.0936886; 2.10534; 0.4; 0.00505738; 0.443058; 0.181194; 0.299023; 2.39762e-07
