Time(s) " gENROE.delta" " gENROE.PELEC" " sEXS.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
1.08 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.80362e-09" " 1" " 0.991993" " 1" " 0.995984"
1.085 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.82103e-09" " 1" " 0.991993" " 1" " 0.995984"
1.09 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.83843e-09" " 1" " 0.991993" " 1" " 0.995984"
1.095 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.85584e-09" " 1" " 0.991993" " 1" " 0.995984"
1.1 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.87325e-09" " 1" " 0.991993" " 1" " 0.995984"
1.105 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.89066e-09" " 1" " 0.991993" " 1" " 0.995984"
1.11 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.90807e-09" " 1" " 0.991993" " 1" " 0.995984"
1.115 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.92547e-09" " 1" " 0.991993" " 1" " 0.995984"
1.12 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.94288e-09" " 1" " 0.991993" " 1" " 0.995984"
1.125 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.96029e-09" " 1" " 0.991993" " 1" " 0.995984"
1.13 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.9777e-09" " 1" " 0.991993" " 1" " 0.995984"
1.135 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.99511e-09" " 1" " 0.991993" " 1" " 0.995984"
1.14 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.01251e-09" " 1" " 0.991993" " 1" " 0.995984"
1.145 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.02992e-09" " 1" " 0.991993" " 1" " 0.995984"
1.15 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.04733e-09" " 1" " 0.991993" " 1" " 0.995984"
1.155 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.06474e-09" " 1" " 0.991993" " 1" " 0.995984"
1.16 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.08214e-09" " 1" " 0.991993" " 1" " 0.995984"
1.165 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.09955e-09" " 1" " 0.991993" " 1" " 0.995984"
1.17 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.11696e-09" " 1" " 0.991993" " 1" " 0.995984"
1.175 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.13437e-09" " 1" " 0.991993" " 1" " 0.995984"
1.18 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.15178e-09" " 1" " 0.991993" " 1" " 0.995984"
1.185 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.16918e-09" " 1" " 0.991993" " 1" " 0.995984"
1.19 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.18659e-09" " 1" " 0.991993" " 1" " 0.995984"
1.195 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.204e-09" " 1" " 0.991993" " 1" " 0.995984"
1.2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.22141e-09" " 1" " 0.991993" " 1" " 0.995984"
1.205 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.23882e-09" " 1" " 0.991993" " 1" " 0.995984"
1.21 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.25622e-09" " 1" " 0.991993" " 1" " 0.995984"
1.215 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.27363e-09" " 1" " 0.991993" " 1" " 0.995984"
1.22 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.29104e-09" " 1" " 0.991993" " 1" " 0.995984"
1.225 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.30845e-09" " 1" " 0.991993" " 1" " 0.995984"
1.23 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.32585e-09" " 1" " 0.991993" " 1" " 0.995984"
1.235 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.34326e-09" " 1" " 0.991993" " 1" " 0.995984"
1.24 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.36067e-09" " 1" " 0.991993" " 1" " 0.995984"
1.245 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.37808e-09" " 1" " 0.991993" " 1" " 0.995984"
1.25 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.39549e-09" " 1" " 0.991993" " 1" " 0.995984"
1.255 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.41289e-09" " 1" " 0.991993" " 1" " 0.995984"
1.26 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.4303e-09" " 1" " 0.991993" " 1" " 0.995984"
1.265 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.44771e-09" " 1" " 0.991993" " 1" " 0.995984"
1.27 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.46512e-09" " 1" " 0.991993" " 1" " 0.995984"
1.275 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.48253e-09" " 1" " 0.991993" " 1" " 0.995984"
1.28 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.49993e-09" " 1" " 0.991993" " 1" " 0.995984"
1.285 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.51734e-09" " 1" " 0.991993" " 1" " 0.995984"
1.29 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.53475e-09" " 1" " 0.991993" " 1" " 0.995984"
1.295 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.55216e-09" " 1" " 0.991993" " 1" " 0.995984"
1.3 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.56956e-09" " 1" " 0.991993" " 1" " 0.995984"
1.305 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.58697e-09" " 1" " 0.991993" " 1" " 0.995984"
1.31 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.60438e-09" " 1" " 0.991993" " 1" " 0.995984"
1.315 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.62179e-09" " 1" " 0.991993" " 1" " 0.995984"
1.32 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6392e-09" " 1" " 0.991993" " 1" " 0.995984"
1.325 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6566e-09" " 1" " 0.991993" " 1" " 0.995984"
1.33 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.67401e-09" " 1" " 0.991993" " 1" " 0.995984"
1.335 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.69142e-09" " 1" " 0.991993" " 1" " 0.995984"
1.34 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.70883e-09" " 1" " 0.991993" " 1" " 0.995984"
1.345 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.72624e-09" " 1" " 0.991993" " 1" " 0.995984"
1.35 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.74364e-09" " 1" " 0.991993" " 1" " 0.995984"
1.355 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.76105e-09" " 1" " 0.991993" " 1" " 0.995984"
1.36 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.77846e-09" " 1" " 0.991993" " 1" " 0.995984"
1.365 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.79587e-09" " 1" " 0.991993" " 1" " 0.995984"
1.37 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.81327e-09" " 1" " 0.991993" " 1" " 0.995984"
1.375 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.83068e-09" " 1" " 0.991993" " 1" " 0.995984"
1.38 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.84809e-09" " 1" " 0.991993" " 1" " 0.995984"
1.385 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.8655e-09" " 1" " 0.991993" " 1" " 0.995984"
1.39 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.88291e-09" " 1" " 0.991993" " 1" " 0.995984"
1.395 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.90031e-09" " 1" " 0.991993" " 1" " 0.995984"
1.4 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.91772e-09" " 1" " 0.991993" " 1" " 0.995984"
1.405 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.93513e-09" " 1" " 0.991993" " 1" " 0.995984"
1.41 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.95254e-09" " 1" " 0.991993" " 1" " 0.995984"
1.415 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.96995e-09" " 1" " 0.991993" " 1" " 0.995984"
1.42 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.98735e-09" " 1" " 0.991993" " 1" " 0.995984"
1.425 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.00476e-09" " 1" " 0.991993" " 1" " 0.995984"
1.43 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.02217e-09" " 1" " 0.991993" " 1" " 0.995984"
1.435 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.03958e-09" " 1" " 0.991993" " 1" " 0.995984"
1.44 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.05698e-09" " 1" " 0.991993" " 1" " 0.995984"
1.445 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.07439e-09" " 1" " 0.991993" " 1" " 0.995984"
1.45 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.0918e-09" " 1" " 0.991993" " 1" " 0.995984"
1.455 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.10921e-09" " 1" " 0.991993" " 1" " 0.995984"
1.46 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.12662e-09" " 1" " 0.991993" " 1" " 0.995984"
1.465 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.14402e-09" " 1" " 0.991993" " 1" " 0.995984"
1.47 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.16143e-09" " 1" " 0.991993" " 1" " 0.995984"
1.475 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.17884e-09" " 1" " 0.991993" " 1" " 0.995984"
1.48 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.19625e-09" " 1" " 0.991993" " 1" " 0.995984"
1.485 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.21366e-09" " 1" " 0.991993" " 1" " 0.995984"
1.49 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.23106e-09" " 1" " 0.991993" " 1" " 0.995984"
1.495 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.24847e-09" " 1" " 0.991993" " 1" " 0.995984"
1.5 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.26588e-09" " 1" " 0.991993" " 1" " 0.995984"
1.505 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.28329e-09" " 1" " 0.991993" " 1" " 0.995984"
1.51 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.30069e-09" " 1" " 0.991993" " 1" " 0.995984"
1.515 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.3181e-09" " 1" " 0.991993" " 1" " 0.995984"
1.52 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.33551e-09" " 1" " 0.991993" " 1" " 0.995984"
1.525 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.35292e-09" " 1" " 0.991993" " 1" " 0.995984"
1.53 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.37033e-09" " 1" " 0.991993" " 1" " 0.995984"
1.535 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.38773e-09" " 1" " 0.991993" " 1" " 0.995984"
1.54 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.40514e-09" " 1" " 0.991993" " 1" " 0.995984"
1.545 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.42255e-09" " 1" " 0.991993" " 1" " 0.995984"
1.55 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.43996e-09" " 1" " 0.991993" " 1" " 0.995984"
1.555 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.45737e-09" " 1" " 0.991993" " 1" " 0.995984"
1.56 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.47477e-09" " 1" " 0.991993" " 1" " 0.995984"
1.565 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.49218e-09" " 1" " 0.991993" " 1" " 0.995984"
1.57 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.50959e-09" " 1" " 0.991993" " 1" " 0.995984"
1.575 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.527e-09" " 1" " 0.991993" " 1" " 0.995984"
1.58 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.5444e-09" " 1" " 0.991993" " 1" " 0.995984"
1.585 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.56181e-09" " 1" " 0.991993" " 1" " 0.995984"
1.59 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.57922e-09" " 1" " 0.991993" " 1" " 0.995984"
1.595 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.59663e-09" " 1" " 0.991993" " 1" " 0.995984"
1.6 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.61404e-09" " 1" " 0.991993" " 1" " 0.995984"
1.605 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.63144e-09" " 1" " 0.991993" " 1" " 0.995984"
1.61 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.64885e-09" " 1" " 0.991993" " 1" " 0.995984"
1.615 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.66626e-09" " 1" " 0.991993" " 1" " 0.995984"
1.62 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.68367e-09" " 1" " 0.991993" " 1" " 0.995984"
1.625 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.70108e-09" " 1" " 0.991993" " 1" " 0.995984"
1.63 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.71848e-09" " 1" " 0.991993" " 1" " 0.995984"
1.635 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.73589e-09" " 1" " 0.991993" " 1" " 0.995984"
1.64 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.7533e-09" " 1" " 0.991993" " 1" " 0.995984"
1.645 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.77071e-09" " 1" " 0.991993" " 1" " 0.995984"
1.65 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.78811e-09" " 1" " 0.991993" " 1" " 0.995984"
1.655 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.80552e-09" " 1" " 0.991993" " 1" " 0.995984"
1.66 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.82293e-09" " 1" " 0.991993" " 1" " 0.995984"
1.665 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.84034e-09" " 1" " 0.991993" " 1" " 0.995984"
1.67 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.85775e-09" " 1" " 0.991993" " 1" " 0.995984"
1.675 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.87515e-09" " 1" " 0.991993" " 1" " 0.995984"
1.68 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.89256e-09" " 1" " 0.991993" " 1" " 0.995984"
1.685 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.90997e-09" " 1" " 0.991993" " 1" " 0.995984"
1.69 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.92738e-09" " 1" " 0.991993" " 1" " 0.995984"
1.695 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.94479e-09" " 1" " 0.991993" " 1" " 0.995984"
1.7 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.96219e-09" " 1" " 0.991993" " 1" " 0.995984"
1.705 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.9796e-09" " 1" " 0.991993" " 1" " 0.995984"
1.71 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.99701e-09" " 1" " 0.991993" " 1" " 0.995984"
1.715 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.01442e-09" " 1" " 0.991993" " 1" " 0.995984"
1.72 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.03182e-09" " 1" " 0.991993" " 1" " 0.995984"
1.725 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.04923e-09" " 1" " 0.991993" " 1" " 0.995984"
1.73 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.06664e-09" " 1" " 0.991993" " 1" " 0.995984"
1.735 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.08405e-09" " 1" " 0.991993" " 1" " 0.995984"
1.74 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.10146e-09" " 1" " 0.991993" " 1" " 0.995984"
1.745 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.11886e-09" " 1" " 0.991993" " 1" " 0.995984"
1.75 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.13627e-09" " 1" " 0.991993" " 1" " 0.995984"
1.755 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.15368e-09" " 1" " 0.991993" " 1" " 0.995984"
1.76 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.17109e-09" " 1" " 0.991993" " 1" " 0.995984"
1.765 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.1885e-09" " 1" " 0.991993" " 1" " 0.995984"
1.77 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.2059e-09" " 1" " 0.991993" " 1" " 0.995984"
1.775 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.22331e-09" " 1" " 0.991993" " 1" " 0.995984"
1.78 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.24072e-09" " 1" " 0.991993" " 1" " 0.995984"
1.785 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.25813e-09" " 1" " 0.991993" " 1" " 0.995984"
1.79 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.27553e-09" " 1" " 0.991993" " 1" " 0.995984"
1.795 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.29294e-09" " 1" " 0.991993" " 1" " 0.995984"
1.8 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.31035e-09" " 1" " 0.991993" " 1" " 0.995984"
1.805 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.32776e-09" " 1" " 0.991993" " 1" " 0.995984"
1.81 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.34517e-09" " 1" " 0.991993" " 1" " 0.995984"
1.815 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.36257e-09" " 1" " 0.991993" " 1" " 0.995984"
1.82 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.37998e-09" " 1" " 0.991993" " 1" " 0.995984"
1.825 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.39739e-09" " 1" " 0.991993" " 1" " 0.995984"
1.83 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4148e-09" " 1" " 0.991993" " 1" " 0.995984"
1.835 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4322e-09" " 1" " 0.991993" " 1" " 0.995984"
1.84 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.44961e-09" " 1" " 0.991993" " 1" " 0.995984"
1.845 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.46702e-09" " 1" " 0.991993" " 1" " 0.995984"
1.85 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.48443e-09" " 1" " 0.991993" " 1" " 0.995984"
1.855 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.50184e-09" " 1" " 0.991993" " 1" " 0.995984"
1.86 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.51924e-09" " 1" " 0.991993" " 1" " 0.995984"
1.865 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.53665e-09" " 1" " 0.991993" " 1" " 0.995984"
1.87 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.55406e-09" " 1" " 0.991993" " 1" " 0.995984"
1.875 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.57147e-09" " 1" " 0.991993" " 1" " 0.995984"
1.88 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.58888e-09" " 1" " 0.991993" " 1" " 0.995984"
1.885 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.60628e-09" " 1" " 0.991993" " 1" " 0.995984"
1.89 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.62369e-09" " 1" " 0.991993" " 1" " 0.995984"
1.895 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.6411e-09" " 1" " 0.991993" " 1" " 0.995984"
1.9 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.65851e-09" " 1" " 0.991993" " 1" " 0.995984"
1.905 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.67591e-09" " 1" " 0.991993" " 1" " 0.995984"
1.91 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.69332e-09" " 1" " 0.991993" " 1" " 0.995984"
1.915 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.71073e-09" " 1" " 0.991993" " 1" " 0.995984"
1.92 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.72814e-09" " 1" " 0.991993" " 1" " 0.995984"
1.925 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.74555e-09" " 1" " 0.991993" " 1" " 0.995984"
1.93 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.76295e-09" " 1" " 0.991993" " 1" " 0.995984"
1.935 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.78036e-09" " 1" " 0.991993" " 1" " 0.995984"
1.94 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.79777e-09" " 1" " 0.991993" " 1" " 0.995984"
1.945 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.81518e-09" " 1" " 0.991993" " 1" " 0.995984"
1.95 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.83259e-09" " 1" " 0.991993" " 1" " 0.995984"
1.955 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.84999e-09" " 1" " 0.991993" " 1" " 0.995984"
1.96 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.8674e-09" " 1" " 0.991993" " 1" " 0.995984"
1.965 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.88481e-09" " 1" " 0.991993" " 1" " 0.995984"
1.97 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.90222e-09" " 1" " 0.991993" " 1" " 0.995984"
1.975 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.91962e-09" " 1" " 0.991993" " 1" " 0.995984"
1.98 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.93703e-09" " 1" " 0.991993" " 1" " 0.995984"
1.985 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.95444e-09" " 1" " 0.991993" " 1" " 0.995984"
1.99 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.97185e-09" " 1" " 0.991993" " 1" " 0.995984"
1.995 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.98926e-09" " 1" " 0.991993" " 1" " 0.995984"
2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 7.00666e-09" " 1" " 0.991993" " 1" " 0.995984"
2 " 34.4037" " 0.0913377" " 1.43142" " 0.4" " 7.00666e-09" " 0.621517" " 0.230955" " 0.31179" " 2.71364e-07"
2.001 " 34.4037" " 0.0910996" " 1.45981" " 0.4" " 2.7051e-05" " 0.618747" " 0.230205" " 0.311603" " 2.70897e-07"
2.002 " 34.4044" " 0.0907237" " 1.50749" " 0.4" " 7.21642e-05" " 0.614222" " 0.228991" " 0.311301" " 2.70139e-07"
2.003 " 34.4061" " 0.0904443" " 1.54619" " 0.4" " 0.000108312" " 0.610734" " 0.228057" " 0.311068" " 2.69556e-07"
2.004 " 34.4084" " 0.0901725" " 1.58516" " 0.4" " 0.000144486" " 0.607307" " 0.227139" " 0.310839" " 2.68983e-07"
2.005 " 34.4113" " 0.0899108" " 1.62443" " 0.4" " 0.000180689" " 0.603953" " 0.226239" " 0.310614" " 2.68421e-07"
2.006 " 34.4149" " 0.0896589" " 1.66399" " 0.4" " 0.00021692" " 0.600668" " 0.225358" " 0.310394" " 2.67871e-07"
2.007 " 34.4192" " 0.0894167" " 1.70383" " 0.4" " 0.000253179" " 0.597451" " 0.224495" " 0.310179" " 2.67332e-07"
2.008 " 34.424" " 0.0891838" " 1.74396" " 0.4" " 0.000289463" " 0.594302" " 0.223649" " 0.309968" " 2.66804e-07"
2.009 " 34.4296" " 0.0889602" " 1.78435" " 0.4" " 0.000325773" " 0.591218" " 0.222821" " 0.309761" " 2.66287e-07"
2.01 " 34.4358" " 0.0887455" " 1.82501" " 0.4" " 0.000362106" " 0.588199" " 0.222009" " 0.309558" " 2.6578e-07"
2.011 " 34.4426" " 0.0885395" " 1.86593" " 0.4" " 0.000398462" " 0.585242" " 0.221214" " 0.309359" " 2.65283e-07"
2.012 " 34.4501" " 0.0883421" " 1.9071" " 0.4" " 0.000434841" " 0.582347" " 0.220436" " 0.309165" " 2.64797e-07"
2.013 " 34.4583" " 0.0881532" " 1.94851" " 0.4" " 0.00047124" " 0.579513" " 0.219673" " 0.308974" " 2.6432e-07"
2.014 " 34.4671" " 0.0879724" " 1.99016" " 0.4" " 0.000507658" " 0.576738" " 0.218926" " 0.308787" " 2.63853e-07"
2.015 " 34.4765" " 0.0877997" " 2.03205" " 0.4" " 0.000544096" " 0.57402" " 0.218194" " 0.308604" " 2.63395e-07"
2.016 " 34.4867" " 0.0876347" " 2.07416" " 0.4" " 0.000580552" " 0.57136" " 0.217477" " 0.308424" " 2.62947e-07"
2.017 " 34.4974" " 0.0874775" " 2.11649" " 0.4" " 0.000617025" " 0.568755" " 0.216774" " 0.308248" " 2.62507e-07"
2.018 " 34.5089" " 0.0873278" " 2.15904" " 0.4" " 0.000653514" " 0.566205" " 0.216086" " 0.308076" " 2.62077e-07"
2.019 " 34.521" " 0.0871855" " 2.2018" " 0.4" " 0.000690019" " 0.563708" " 0.215412" " 0.307907" " 2.61655e-07"
2.02 " 34.5337" " 0.0870503" " 2.24476" " 0.4" " 0.000726538" " 0.561263" " 0.214752" " 0.307742" " 2.61242e-07"
2.021 " 34.5471" " 0.0869222" " 2.28792" " 0.4" " 0.00076307" " 0.55887" " 0.214105" " 0.307579" " 2.60837e-07"
2.022 " 34.5612" " 0.0868011" " 2.33128" " 0.4" " 0.000799616" " 0.556527" " 0.213471" " 0.30742" " 2.6044e-07"
2.023 " 34.5759" " 0.0866868" " 2.37482" " 0.4" " 0.000836173" " 0.554233" " 0.21285" " 0.307265" " 2.60051e-07"
2.024 " 34.5913" " 0.086579" " 2.41855" " 0.4" " 0.000872742" " 0.551987" " 0.212242" " 0.307112" " 2.5967e-07"
2.025 " 34.6073" " 0.0864778" " 2.46245" " 0.4" " 0.000909321" " 0.549788" " 0.211647" " 0.306962" " 2.59297e-07"
2.026 " 34.624" " 0.086383" " 2.50653" " 0.4" " 0.000945911" " 0.547636" " 0.211063" " 0.306816" " 2.58931e-07"
2.027 " 34.6414" " 0.0862945" " 2.55078" " 0.4" " 0.000982509" " 0.54553" " 0.210491" " 0.306672" " 2.58573e-07"
2.028 " 34.6594" " 0.0862121" " 2.59519" " 0.4" " 0.00101911" " 0.543467" " 0.209931" " 0.306531" " 2.58222e-07"
2.029 " 34.6781" " 0.0861357" " 2.63976" " 0.4" " 0.00105573" " 0.541448" " 0.209383" " 0.306393" " 2.57878e-07"
2.03 " 34.6974" " 0.0860653" " 2.68448" " 0.4" " 0.00109235" " 0.539472" " 0.208846" " 0.306258" " 2.5754e-07"
