Time(s), gENROE.delta, gENROE.PELEC, eXAC1_1.EFD, gENROE.PMECH, gENROE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
1.29, 34.4037, 0.4, 1.43142, 0.4, 4.53475e-09, 1, 0.991993, 1, 0.995984
1.295, 34.4037, 0.4, 1.43142, 0.4, 4.55216e-09, 1, 0.991993, 1, 0.995984
1.3, 34.4037, 0.4, 1.43142, 0.4, 4.56956e-09, 1, 0.991993, 1, 0.995984
1.305, 34.4037, 0.4, 1.43142, 0.4, 4.58697e-09, 1, 0.991993, 1, 0.995984
1.31, 34.4037, 0.4, 1.43142, 0.4, 4.60438e-09, 1, 0.991993, 1, 0.995984
1.315, 34.4037, 0.4, 1.43142, 0.4, 4.62179e-09, 1, 0.991993, 1, 0.995984
1.32, 34.4037, 0.4, 1.43142, 0.4, 4.6392e-09, 1, 0.991993, 1, 0.995984
1.325, 34.4037, 0.4, 1.43142, 0.4, 4.6566e-09, 1, 0.991993, 1, 0.995984
1.33, 34.4037, 0.4, 1.43142, 0.4, 4.67401e-09, 1, 0.991993, 1, 0.995984
1.335, 34.4037, 0.4, 1.43142, 0.4, 4.69142e-09, 1, 0.991993, 1, 0.995984
1.34, 34.4037, 0.4, 1.43142, 0.4, 4.70883e-09, 1, 0.991993, 1, 0.995984
1.345, 34.4037, 0.4, 1.43142, 0.4, 4.72624e-09, 1, 0.991993, 1, 0.995984
1.35, 34.4037, 0.4, 1.43142, 0.4, 4.74364e-09, 1, 0.991993, 1, 0.995984
1.355, 34.4037, 0.4, 1.43142, 0.4, 4.76105e-09, 1, 0.991993, 1, 0.995984
1.36, 34.4037, 0.4, 1.43142, 0.4, 4.77846e-09, 1, 0.991993, 1, 0.995984
1.365, 34.4037, 0.4, 1.43142, 0.4, 4.79587e-09, 1, 0.991993, 1, 0.995984
1.37, 34.4037, 0.4, 1.43142, 0.4, 4.81327e-09, 1, 0.991993, 1, 0.995984
1.375, 34.4037, 0.4, 1.43142, 0.4, 4.83068e-09, 1, 0.991993, 1, 0.995984
1.38, 34.4037, 0.4, 1.43142, 0.4, 4.84809e-09, 1, 0.991993, 1, 0.995984
1.385, 34.4037, 0.4, 1.43142, 0.4, 4.8655e-09, 1, 0.991993, 1, 0.995984
1.39, 34.4037, 0.4, 1.43142, 0.4, 4.88291e-09, 1, 0.991993, 1, 0.995984
1.395, 34.4037, 0.4, 1.43142, 0.4, 4.90031e-09, 1, 0.991993, 1, 0.995984
1.4, 34.4037, 0.4, 1.43142, 0.4, 4.91772e-09, 1, 0.991993, 1, 0.995984
1.405, 34.4037, 0.4, 1.43142, 0.4, 4.93513e-09, 1, 0.991993, 1, 0.995984
1.41, 34.4037, 0.4, 1.43142, 0.4, 4.95254e-09, 1, 0.991993, 1, 0.995984
1.415, 34.4037, 0.4, 1.43142, 0.4, 4.96995e-09, 1, 0.991993, 1, 0.995984
1.42, 34.4037, 0.4, 1.43142, 0.4, 4.98735e-09, 1, 0.991993, 1, 0.995984
1.425, 34.4037, 0.4, 1.43142, 0.4, 5.00476e-09, 1, 0.991993, 1, 0.995984
1.43, 34.4037, 0.4, 1.43142, 0.4, 5.02217e-09, 1, 0.991993, 1, 0.995984
1.435, 34.4037, 0.4, 1.43142, 0.4, 5.03958e-09, 1, 0.991993, 1, 0.995984
1.44, 34.4037, 0.4, 1.43142, 0.4, 5.05698e-09, 1, 0.991993, 1, 0.995984
1.445, 34.4037, 0.4, 1.43142, 0.4, 5.07439e-09, 1, 0.991993, 1, 0.995984
1.45, 34.4037, 0.4, 1.43142, 0.4, 5.0918e-09, 1, 0.991993, 1, 0.995984
1.455, 34.4037, 0.4, 1.43142, 0.4, 5.10921e-09, 1, 0.991993, 1, 0.995984
1.46, 34.4037, 0.4, 1.43142, 0.4, 5.12662e-09, 1, 0.991993, 1, 0.995984
1.465, 34.4037, 0.4, 1.43142, 0.4, 5.14402e-09, 1, 0.991993, 1, 0.995984
1.47, 34.4037, 0.4, 1.43142, 0.4, 5.16143e-09, 1, 0.991993, 1, 0.995984
1.475, 34.4037, 0.4, 1.43142, 0.4, 5.17884e-09, 1, 0.991993, 1, 0.995984
1.48, 34.4037, 0.4, 1.43142, 0.4, 5.19625e-09, 1, 0.991993, 1, 0.995984
1.485, 34.4037, 0.4, 1.43142, 0.4, 5.21366e-09, 1, 0.991993, 1, 0.995984
1.49, 34.4037, 0.4, 1.43142, 0.4, 5.23106e-09, 1, 0.991993, 1, 0.995984
1.495, 34.4037, 0.4, 1.43142, 0.4, 5.24847e-09, 1, 0.991993, 1, 0.995984
1.5, 34.4037, 0.4, 1.43142, 0.4, 5.26588e-09, 1, 0.991993, 1, 0.995984
1.505, 34.4037, 0.4, 1.43142, 0.4, 5.28329e-09, 1, 0.991993, 1, 0.995984
1.51, 34.4037, 0.4, 1.43142, 0.4, 5.30069e-09, 1, 0.991993, 1, 0.995984
1.515, 34.4037, 0.4, 1.43142, 0.4, 5.3181e-09, 1, 0.991993, 1, 0.995984
1.52, 34.4037, 0.4, 1.43142, 0.4, 5.33551e-09, 1, 0.991993, 1, 0.995984
1.525, 34.4037, 0.4, 1.43142, 0.4, 5.35292e-09, 1, 0.991993, 1, 0.995984
1.53, 34.4037, 0.4, 1.43142, 0.4, 5.37033e-09, 1, 0.991993, 1, 0.995984
1.535, 34.4037, 0.4, 1.43142, 0.4, 5.38773e-09, 1, 0.991993, 1, 0.995984
1.54, 34.4037, 0.4, 1.43142, 0.4, 5.40514e-09, 1, 0.991993, 1, 0.995984
1.545, 34.4037, 0.4, 1.43142, 0.4, 5.42255e-09, 1, 0.991993, 1, 0.995984
1.55, 34.4037, 0.4, 1.43142, 0.4, 5.43996e-09, 1, 0.991993, 1, 0.995984
1.555, 34.4037, 0.4, 1.43142, 0.4, 5.45737e-09, 1, 0.991993, 1, 0.995984
1.56, 34.4037, 0.4, 1.43142, 0.4, 5.47477e-09, 1, 0.991993, 1, 0.995984
1.565, 34.4037, 0.4, 1.43142, 0.4, 5.49218e-09, 1, 0.991993, 1, 0.995984
1.57, 34.4037, 0.4, 1.43142, 0.4, 5.50959e-09, 1, 0.991993, 1, 0.995984
1.575, 34.4037, 0.4, 1.43142, 0.4, 5.527e-09, 1, 0.991993, 1, 0.995984
1.58, 34.4037, 0.4, 1.43142, 0.4, 5.5444e-09, 1, 0.991993, 1, 0.995984
1.585, 34.4037, 0.4, 1.43142, 0.4, 5.56181e-09, 1, 0.991993, 1, 0.995984
1.59, 34.4037, 0.4, 1.43142, 0.4, 5.57922e-09, 1, 0.991993, 1, 0.995984
1.595, 34.4037, 0.4, 1.43142, 0.4, 5.59663e-09, 1, 0.991993, 1, 0.995984
1.6, 34.4037, 0.4, 1.43142, 0.4, 5.61404e-09, 1, 0.991993, 1, 0.995984
1.605, 34.4037, 0.4, 1.43142, 0.4, 5.63144e-09, 1, 0.991993, 1, 0.995984
1.61, 34.4037, 0.4, 1.43142, 0.4, 5.64885e-09, 1, 0.991993, 1, 0.995984
1.615, 34.4037, 0.4, 1.43142, 0.4, 5.66626e-09, 1, 0.991993, 1, 0.995984
1.62, 34.4037, 0.4, 1.43142, 0.4, 5.68367e-09, 1, 0.991993, 1, 0.995984
1.625, 34.4037, 0.4, 1.43142, 0.4, 5.70108e-09, 1, 0.991993, 1, 0.995984
1.63, 34.4037, 0.4, 1.43142, 0.4, 5.71848e-09, 1, 0.991993, 1, 0.995984
1.635, 34.4037, 0.4, 1.43142, 0.4, 5.73589e-09, 1, 0.991993, 1, 0.995984
1.64, 34.4037, 0.4, 1.43142, 0.4, 5.7533e-09, 1, 0.991993, 1, 0.995984
1.645, 34.4037, 0.4, 1.43142, 0.4, 5.77071e-09, 1, 0.991993, 1, 0.995984
1.65, 34.4037, 0.4, 1.43142, 0.4, 5.78811e-09, 1, 0.991993, 1, 0.995984
1.655, 34.4037, 0.4, 1.43142, 0.4, 5.80552e-09, 1, 0.991993, 1, 0.995984
1.66, 34.4037, 0.4, 1.43142, 0.4, 5.82293e-09, 1, 0.991993, 1, 0.995984
1.665, 34.4037, 0.4, 1.43142, 0.4, 5.84034e-09, 1, 0.991993, 1, 0.995984
1.67, 34.4037, 0.4, 1.43142, 0.4, 5.85775e-09, 1, 0.991993, 1, 0.995984
1.675, 34.4037, 0.4, 1.43142, 0.4, 5.87515e-09, 1, 0.991993, 1, 0.995984
1.68, 34.4037, 0.4, 1.43142, 0.4, 5.89256e-09, 1, 0.991993, 1, 0.995984
1.685, 34.4037, 0.4, 1.43142, 0.4, 5.90997e-09, 1, 0.991993, 1, 0.995984
1.69, 34.4037, 0.4, 1.43142, 0.4, 5.92738e-09, 1, 0.991993, 1, 0.995984
1.695, 34.4037, 0.4, 1.43142, 0.4, 5.94479e-09, 1, 0.991993, 1, 0.995984
1.7, 34.4037, 0.4, 1.43142, 0.4, 5.96219e-09, 1, 0.991993, 1, 0.995984
1.705, 34.4037, 0.4, 1.43142, 0.4, 5.9796e-09, 1, 0.991993, 1, 0.995984
1.71, 34.4037, 0.4, 1.43142, 0.4, 5.99701e-09, 1, 0.991993, 1, 0.995984
1.715, 34.4037, 0.4, 1.43142, 0.4, 6.01442e-09, 1, 0.991993, 1, 0.995984
1.72, 34.4037, 0.4, 1.43142, 0.4, 6.03182e-09, 1, 0.991993, 1, 0.995984
1.725, 34.4037, 0.4, 1.43142, 0.4, 6.04923e-09, 1, 0.991993, 1, 0.995984
1.73, 34.4037, 0.4, 1.43142, 0.4, 6.06664e-09, 1, 0.991993, 1, 0.995984
1.735, 34.4037, 0.4, 1.43142, 0.4, 6.08405e-09, 1, 0.991993, 1, 0.995984
1.74, 34.4037, 0.4, 1.43142, 0.4, 6.10146e-09, 1, 0.991993, 1, 0.995984
1.745, 34.4037, 0.4, 1.43142, 0.4, 6.11886e-09, 1, 0.991993, 1, 0.995984
1.75, 34.4037, 0.4, 1.43142, 0.4, 6.13627e-09, 1, 0.991993, 1, 0.995984
1.755, 34.4037, 0.4, 1.43142, 0.4, 6.15368e-09, 1, 0.991993, 1, 0.995984
1.76, 34.4037, 0.4, 1.43142, 0.4, 6.17109e-09, 1, 0.991993, 1, 0.995984
1.765, 34.4037, 0.4, 1.43142, 0.4, 6.1885e-09, 1, 0.991993, 1, 0.995984
1.77, 34.4037, 0.4, 1.43142, 0.4, 6.2059e-09, 1, 0.991993, 1, 0.995984
1.775, 34.4037, 0.4, 1.43142, 0.4, 6.22331e-09, 1, 0.991993, 1, 0.995984
1.78, 34.4037, 0.4, 1.43142, 0.4, 6.24072e-09, 1, 0.991993, 1, 0.995984
1.785, 34.4037, 0.4, 1.43142, 0.4, 6.25813e-09, 1, 0.991993, 1, 0.995984
1.79, 34.4037, 0.4, 1.43142, 0.4, 6.27553e-09, 1, 0.991993, 1, 0.995984
1.795, 34.4037, 0.4, 1.43142, 0.4, 6.29294e-09, 1, 0.991993, 1, 0.995984
1.8, 34.4037, 0.4, 1.43142, 0.4, 6.31035e-09, 1, 0.991993, 1, 0.995984
1.805, 34.4037, 0.4, 1.43142, 0.4, 6.32776e-09, 1, 0.991993, 1, 0.995984
1.81, 34.4037, 0.4, 1.43142, 0.4, 6.34517e-09, 1, 0.991993, 1, 0.995984
1.815, 34.4037, 0.4, 1.43142, 0.4, 6.36257e-09, 1, 0.991993, 1, 0.995984
1.82, 34.4037, 0.4, 1.43142, 0.4, 6.37998e-09, 1, 0.991993, 1, 0.995984
1.825, 34.4037, 0.4, 1.43142, 0.4, 6.39739e-09, 1, 0.991993, 1, 0.995984
1.83, 34.4037, 0.4, 1.43142, 0.4, 6.4148e-09, 1, 0.991993, 1, 0.995984
1.835, 34.4037, 0.4, 1.43142, 0.4, 6.4322e-09, 1, 0.991993, 1, 0.995984
1.84, 34.4037, 0.4, 1.43142, 0.4, 6.44961e-09, 1, 0.991993, 1, 0.995984
1.845, 34.4037, 0.4, 1.43142, 0.4, 6.46702e-09, 1, 0.991993, 1, 0.995984
1.85, 34.4037, 0.4, 1.43142, 0.4, 6.48443e-09, 1, 0.991993, 1, 0.995984
1.855, 34.4037, 0.4, 1.43142, 0.4, 6.50184e-09, 1, 0.991993, 1, 0.995984
1.86, 34.4037, 0.4, 1.43142, 0.4, 6.51924e-09, 1, 0.991993, 1, 0.995984
1.865, 34.4037, 0.4, 1.43142, 0.4, 6.53665e-09, 1, 0.991993, 1, 0.995984
1.87, 34.4037, 0.4, 1.43142, 0.4, 6.55406e-09, 1, 0.991993, 1, 0.995984
1.875, 34.4037, 0.4, 1.43142, 0.4, 6.57147e-09, 1, 0.991993, 1, 0.995984
1.88, 34.4037, 0.4, 1.43142, 0.4, 6.58888e-09, 1, 0.991993, 1, 0.995984
1.885, 34.4037, 0.4, 1.43142, 0.4, 6.60628e-09, 1, 0.991993, 1, 0.995984
1.89, 34.4037, 0.4, 1.43142, 0.4, 6.62369e-09, 1, 0.991993, 1, 0.995984
1.895, 34.4037, 0.4, 1.43142, 0.4, 6.6411e-09, 1, 0.991993, 1, 0.995984
1.9, 34.4037, 0.4, 1.43142, 0.4, 6.65851e-09, 1, 0.991993, 1, 0.995984
1.905, 34.4037, 0.4, 1.43142, 0.4, 6.67591e-09, 1, 0.991993, 1, 0.995984
1.91, 34.4037, 0.4, 1.43142, 0.4, 6.69332e-09, 1, 0.991993, 1, 0.995984
1.915, 34.4037, 0.4, 1.43142, 0.4, 6.71073e-09, 1, 0.991993, 1, 0.995984
1.92, 34.4037, 0.4, 1.43142, 0.4, 6.72814e-09, 1, 0.991993, 1, 0.995984
1.925, 34.4037, 0.4, 1.43142, 0.4, 6.74555e-09, 1, 0.991993, 1, 0.995984
1.93, 34.4037, 0.4, 1.43142, 0.4, 6.76295e-09, 1, 0.991993, 1, 0.995984
1.935, 34.4037, 0.4, 1.43142, 0.4, 6.78036e-09, 1, 0.991993, 1, 0.995984
1.94, 34.4037, 0.4, 1.43142, 0.4, 6.79777e-09, 1, 0.991993, 1, 0.995984
1.945, 34.4037, 0.4, 1.43142, 0.4, 6.81518e-09, 1, 0.991993, 1, 0.995984
1.95, 34.4037, 0.4, 1.43142, 0.4, 6.83259e-09, 1, 0.991993, 1, 0.995984
1.955, 34.4037, 0.4, 1.43142, 0.4, 6.84999e-09, 1, 0.991993, 1, 0.995984
1.96, 34.4037, 0.4, 1.43142, 0.4, 6.8674e-09, 1, 0.991993, 1, 0.995984
1.965, 34.4037, 0.4, 1.43142, 0.4, 6.88481e-09, 1, 0.991993, 1, 0.995984
1.97, 34.4037, 0.4, 1.43142, 0.4, 6.90222e-09, 1, 0.991993, 1, 0.995984
1.975, 34.4037, 0.4, 1.43142, 0.4, 6.91962e-09, 1, 0.991993, 1, 0.995984
1.98, 34.4037, 0.4, 1.43142, 0.4, 6.93703e-09, 1, 0.991993, 1, 0.995984
1.985, 34.4037, 0.4, 1.43142, 0.4, 6.95444e-09, 1, 0.991993, 1, 0.995984
1.99, 34.4037, 0.4, 1.43142, 0.4, 6.97185e-09, 1, 0.991993, 1, 0.995984
1.995, 34.4037, 0.4, 1.43142, 0.4, 6.98926e-09, 1, 0.991993, 1, 0.995984
2, 34.4037, 0.4, 1.43142, 0.4, 7.00666e-09, 1, 0.991993, 1, 0.995984
2, 34.4037, 0.0913377, 1.43142, 0.4, 7.00666e-09, 0.621517, 0.230955, 0.31179, 2.71364e-07
2.001, 34.4037, 0.0910996, 1.36037, 0.4, 2.7051e-05, 0.618747, 0.230205, 0.311603, 2.70897e-07
2.002, 34.4044, 0.0907221, 1.36088, 0.4, 7.21642e-05, 0.614218, 0.22899, 0.3113, 2.70138e-07
2.003, 34.4061, 0.0904409, 1.36395, 0.4, 0.000108312, 0.610724, 0.228055, 0.311067, 2.69555e-07
2.004, 34.4084, 0.0901669, 1.37037, 0.4, 0.000144486, 0.607292, 0.227135, 0.310838, 2.68981e-07
2.005, 34.4113, 0.0899027, 1.37688, 0.4, 0.00018069, 0.60393, 0.226233, 0.310613, 2.68418e-07
2.006, 34.4149, 0.0896478, 1.38338, 0.4, 0.000216923, 0.600637, 0.22535, 0.310392, 2.67866e-07
2.007, 34.4192, 0.0894021, 1.38987, 0.4, 0.000253183, 0.597411, 0.224484, 0.310176, 2.67326e-07
2.008, 34.424, 0.0891654, 1.39636, 0.4, 0.000289469, 0.594251, 0.223636, 0.309964, 2.66796e-07
2.009, 34.4296, 0.0889375, 1.40286, 0.4, 0.000325781, 0.591155, 0.222804, 0.309757, 2.66276e-07
2.01, 34.4358, 0.088718, 1.40935, 0.4, 0.000362117, 0.588122, 0.221989, 0.309553, 2.65767e-07
2.011, 34.4426, 0.0885069, 1.41584, 0.4, 0.000398477, 0.585151, 0.221191, 0.309353, 2.65268e-07
2.012, 34.4501, 0.0883038, 1.42233, 0.4, 0.000434859, 0.58224, 0.220408, 0.309158, 2.64779e-07
2.013, 34.4583, 0.0881087, 1.42882, 0.4, 0.000471263, 0.579389, 0.219641, 0.308966, 2.643e-07
2.014, 34.4671, 0.0879213, 1.43532, 0.4, 0.000507688, 0.576595, 0.218889, 0.308778, 2.63829e-07
2.015, 34.4765, 0.0877414, 1.44181, 0.4, 0.000544132, 0.573857, 0.218151, 0.308593, 2.63369e-07
2.016, 34.4867, 0.0875689, 1.44831, 0.4, 0.000580595, 0.571175, 0.217429, 0.308412, 2.62917e-07
2.017, 34.4974, 0.0874034, 1.45482, 0.4, 0.000617076, 0.568547, 0.21672, 0.308235, 2.62473e-07
2.018, 34.5089, 0.087245, 1.46132, 0.4, 0.000653574, 0.565972, 0.216026, 0.308061, 2.62039e-07
2.019, 34.521, 0.0870934, 1.46783, 0.4, 0.000690089, 0.563448, 0.215345, 0.30789, 2.61613e-07
2.02, 34.5337, 0.0869485, 1.47435, 0.4, 0.000726619, 0.560976, 0.214677, 0.307723, 2.61195e-07
2.021, 34.5471, 0.0868101, 1.48086, 0.4, 0.000763164, 0.558553, 0.214023, 0.307559, 2.60785e-07
2.022, 34.5612, 0.0866779, 1.48739, 0.4, 0.000799724, 0.556178, 0.213381, 0.307398, 2.60384e-07
2.023, 34.5759, 0.0865521, 1.49391, 0.4, 0.000836296, 0.553852, 0.212752, 0.30724, 2.5999e-07
2.024, 34.5913, 0.0864323, 1.50044, 0.4, 0.000872881, 0.551571, 0.212134, 0.307085, 2.59603e-07
2.025, 34.6073, 0.0863184, 1.50698, 0.4, 0.000909479, 0.549336, 0.211529, 0.306933, 2.59224e-07
2.026, 34.624, 0.0862103, 1.51352, 0.4, 0.000946087, 0.547146, 0.210936, 0.306784, 2.58852e-07
2.027, 34.6414, 0.0861079, 1.52006, 0.4, 0.000982706, 0.544999, 0.210354, 0.306638, 2.58487e-07
2.028, 34.6594, 0.0860109, 1.52661, 0.4, 0.00101933, 0.542895, 0.209783, 0.306494, 2.5813e-07
2.029, 34.6781, 0.0859195, 1.53316, 0.4, 0.00105597, 0.540832, 0.209224, 0.306354, 2.57778e-07
2.03, 34.6974, 0.0858333, 1.53972, 0.4, 0.00109262, 0.538811, 0.208674, 0.306215, 2.57434e-07
2.031, 34.7174, 0.0857523, 1.54628, 0.4, 0.00112927, 0.536829, 0.208136, 0.30608, 2.57096e-07
2.032, 34.7381, 0.0856763, 1.55284, 0.4, 0.00116594, 0.534886, 0.207608, 0.305947, 2.56765e-07
2.033, 34.7594, 0.0856053, 1.55941, 0.4, 0.00120261, 0.532982, 0.207089, 0.305816, 2.56439e-07
2.034, 34.7814, 0.0855392, 1.56598, 0.4, 0.00123928, 0.531115, 0.206581, 0.305688, 2.5612e-07
2.035, 34.804, 0.0854778, 1.57256, 0.4, 0.00127596, 0.529285, 0.206082, 0.305562, 2.55807e-07
2.036, 34.8273, 0.0854211, 1.57914, 0.4, 0.00131265, 0.52749, 0.205593, 0.305439, 2.55499e-07
2.037, 34.8513, 0.085369, 1.58572, 0.4, 0.00134934, 0.525731, 0.205113, 0.305318, 2.55197e-07
2.038, 34.8759, 0.0853212, 1.59231, 0.4, 0.00138604, 0.524006, 0.204641, 0.305199, 2.54901e-07
2.039, 34.9012, 0.0852779, 1.5989, 0.4, 0.00142273, 0.522315, 0.204179, 0.305082, 2.5461e-07
2.04, 34.9271, 0.0852389, 1.60549, 0.4, 0.00145944, 0.520656, 0.203725, 0.304967, 2.54325e-07
2.041, 34.9537, 0.0852041, 1.61209, 0.4, 0.00149614, 0.51903, 0.20328, 0.304854, 2.54045e-07
2.042, 34.981, 0.0851733, 1.61869, 0.4, 0.00153285, 0.517435, 0.202843, 0.304744, 2.53769e-07
2.043, 35.0089, 0.0851466, 1.62529, 0.4, 0.00156956, 0.515871, 0.202414, 0.304635, 2.53499e-07
2.044, 35.0375, 0.0851239, 1.63189, 0.4, 0.00160627, 0.514337, 0.201993, 0.304529, 2.53234e-07
2.045, 35.0667, 0.0851051, 1.6385, 0.4, 0.00164298, 0.512833, 0.201579, 0.304424, 2.52974e-07
2.04599, 35.0966, 0.0850901, 1.64511, 0.4, 0.00167969, 0.511357, 0.201174, 0.304321, 2.52718e-07
2.04699, 35.1272, 0.0850788, 1.65172, 0.4, 0.0017164, 0.50991, 0.200775, 0.30422, 2.52466e-07
2.04799, 35.1584, 0.0850712, 1.65833, 0.4, 0.00175311, 0.50849, 0.200384, 0.30412, 2.5222e-07
2.04899, 35.1903, 0.0850673, 1.66495, 0.4, 0.00178981, 0.507098, 0.2, 0.304023, 2.51977e-07
2.04999, 35.2229, 0.0850668, 1.67156, 0.4, 0.00182652, 0.505732, 0.199623, 0.303927, 2.51739e-07
2.05099, 35.2561, 0.0850698, 1.67818, 0.4, 0.00186323, 0.504392, 0.199253, 0.303833, 2.51505e-07
2.05199, 35.2899, 0.0850762, 1.6848, 0.4, 0.00189993, 0.503078, 0.198889, 0.30374, 2.51275e-07
2.05299, 35.3245, 0.085086, 1.69142, 0.4, 0.00193663, 0.501788, 0.198532, 0.303649, 2.51049e-07
2.05399, 35.3596, 0.0850991, 1.69804, 0.4, 0.00197333, 0.500523, 0.198181, 0.303559, 2.50827e-07
2.05499, 35.3955, 0.0851154, 1.70466, 0.4, 0.00201002, 0.499281, 0.197836, 0.303471, 2.50609e-07
2.05599, 35.432, 0.0851349, 1.71128, 0.4, 0.00204671, 0.498063, 0.197498, 0.303385, 2.50395e-07
2.05699, 35.4692, 0.0851575, 1.7179, 0.4, 0.0020834, 0.496867, 0.197165, 0.3033, 2.50184e-07
2.05799, 35.507, 0.0851833, 1.72453, 0.4, 0.00212008, 0.495694, 0.196838, 0.303216, 2.49977e-07
2.05899, 35.5455, 0.085212, 1.73115, 0.4, 0.00215675, 0.494543, 0.196517, 0.303134, 2.49774e-07
2.05999, 35.5847, 0.0852437, 1.73777, 0.4, 0.00219343, 0.493413, 0.196202, 0.303053, 2.49573e-07
2.06099, 35.6245, 0.0852784, 1.74439, 0.4, 0.00223009, 0.492304, 0.195892, 0.302974, 2.49377e-07
2.06199, 35.6649, 0.085316, 1.75102, 0.4, 0.00226675, 0.491215, 0.195587, 0.302895, 2.49183e-07
2.06299, 35.7061, 0.0853563, 1.75764, 0.4, 0.0023034, 0.490147, 0.195288, 0.302818, 2.48993e-07
2.06399, 35.7479, 0.0853995, 1.76426, 0.4, 0.00234005, 0.489098, 0.194993, 0.302743, 2.48805e-07
2.06499, 35.7903, 0.0854455, 1.77088, 0.4, 0.00237669, 0.488069, 0.194704, 0.302668, 2.48621e-07
2.06599, 35.8334, 0.0854941, 1.7775, 0.4, 0.00241332, 0.487058, 0.194419, 0.302595, 2.4844e-07
2.06699, 35.8772, 0.0855455, 1.78412, 0.4, 0.00244995, 0.486065, 0.194139, 0.302523, 2.48262e-07
2.06799, 35.9216, 0.0855994, 1.79073, 0.4, 0.00248657, 0.485091, 0.193864, 0.302452, 2.48087e-07
2.06899, 35.9667, 0.085656, 1.79735, 0.4, 0.00252318, 0.484134, 0.193594, 0.302382, 2.47914e-07
2.06999, 36.0125, 0.0857151, 1.80396, 0.4, 0.00255978, 0.483195, 0.193328, 0.302313, 2.47744e-07
2.07099, 36.0589, 0.0857767, 1.81057, 0.4, 0.00259637, 0.482273, 0.193066, 0.302245, 2.47577e-07
2.07199, 36.1059, 0.0858409, 1.81718, 0.4, 0.00263295, 0.481367, 0.192809, 0.302178, 2.47412e-07
2.07299, 36.1537, 0.0859074, 1.82379, 0.4, 0.00266952, 0.480477, 0.192555, 0.302113, 2.4725e-07
2.07399, 36.202, 0.0859764, 1.8304, 0.4, 0.00270609, 0.479603, 0.192306, 0.302048, 2.47091e-07
2.07499, 36.2511, 0.0860478, 1.837, 0.4, 0.00274264, 0.478745, 0.192061, 0.301984, 2.46934e-07
2.07599, 36.3008, 0.0861215, 1.84361, 0.4, 0.00277919, 0.477902, 0.19182, 0.301921, 2.46779e-07
2.07699, 36.3511, 0.0861975, 1.85021, 0.4, 0.00281572, 0.477073, 0.191583, 0.301859, 2.46627e-07
2.07799, 36.4021, 0.0862758, 1.8568, 0.4, 0.00285224, 0.47626, 0.191349, 0.301798, 2.46477e-07
2.07899, 36.4538, 0.0863564, 1.8634, 0.4, 0.00288875, 0.47546, 0.191119, 0.301738, 2.46329e-07
2.07999, 36.5061, 0.0864393, 1.86999, 0.4, 0.00292525, 0.474675, 0.190893, 0.301679, 2.46183e-07
2.08099, 36.5591, 0.0865242, 1.87658, 0.4, 0.00296174, 0.473903, 0.19067, 0.30162, 2.4604e-07
2.08199, 36.6128, 0.0866115, 1.88317, 0.4, 0.00299822, 0.473145, 0.19045, 0.301563, 2.45898e-07
2.08299, 36.667, 0.0867008, 1.88975, 0.4, 0.00303469, 0.472399, 0.190234, 0.301506, 2.45759e-07
2.08399, 36.722, 0.0867923, 1.89633, 0.4, 0.00307114, 0.471667, 0.190021, 0.30145, 2.45622e-07
2.08499, 36.7776, 0.0868859, 1.9029, 0.4, 0.00310758, 0.470947, 0.189811, 0.301394, 2.45486e-07
2.08599, 36.8339, 0.0869814, 1.90948, 0.4, 0.00314401, 0.470239, 0.189605, 0.30134, 2.45352e-07
2.08699, 36.8908, 0.0870792, 1.91605, 0.4, 0.00318042, 0.469544, 0.189401, 0.301286, 2.45221e-07
2.08799, 36.9484, 0.0871788, 1.92261, 0.4, 0.00321682, 0.46886, 0.189201, 0.301233, 2.45091e-07
2.08899, 37.0066, 0.0872806, 1.92918, 0.4, 0.00325321, 0.468188, 0.189003, 0.30118, 2.44963e-07
2.08999, 37.0655, 0.0873843, 1.93573, 0.4, 0.00328959, 0.467527, 0.188809, 0.301129, 2.44836e-07
2.09099, 37.125, 0.0874899, 1.94229, 0.4, 0.00332595, 0.466877, 0.188617, 0.301077, 2.44711e-07
2.09199, 37.1852, 0.0875974, 1.94884, 0.4, 0.00336229, 0.466238, 0.188428, 0.301027, 2.44588e-07
2.09299, 37.2461, 0.0877069, 1.95539, 0.4, 0.00339862, 0.46561, 0.188241, 0.300977, 2.44467e-07
2.09399, 37.3076, 0.0878183, 1.96193, 0.4, 0.00343494, 0.464992, 0.188057, 0.300928, 2.44347e-07
2.09499, 37.3697, 0.0879315, 1.96847, 0.4, 0.00347124, 0.464384, 0.187876, 0.300879, 2.44228e-07
2.09599, 37.4325, 0.0880466, 1.975, 0.4, 0.00350753, 0.463786, 0.187697, 0.300831, 2.44111e-07
2.09699, 37.496, 0.0881634, 1.98153, 0.4, 0.0035438, 0.463198, 0.187521, 0.300784, 2.43996e-07
2.09799, 37.5601, 0.0882821, 1.98805, 0.4, 0.00358006, 0.46262, 0.187346, 0.300737, 2.43882e-07
2.09899, 37.6249, 0.0884026, 1.99457, 0.4, 0.0036163, 0.462051, 0.187175, 0.30069, 2.43769e-07
2.09999, 37.6903, 0.088525, 2.00109, 0.4, 0.00365253, 0.461491, 0.187005, 0.300644, 2.43657e-07
