Time(s) " gENROE.delta" " gENROE.PELEC" " eSDC2A.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
1.08 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.80362e-09" " 0.147755" " 1" " 0.991993" " 1"
1.085 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.82103e-09" " 0.147755" " 1" " 0.991993" " 1"
1.09 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.83843e-09" " 0.147755" " 1" " 0.991993" " 1"
1.095 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.85584e-09" " 0.147755" " 1" " 0.991993" " 1"
1.1 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.87325e-09" " 0.147755" " 1" " 0.991993" " 1"
1.105 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.89066e-09" " 0.147755" " 1" " 0.991993" " 1"
1.11 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.90807e-09" " 0.147755" " 1" " 0.991993" " 1"
1.115 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.92547e-09" " 0.147755" " 1" " 0.991993" " 1"
1.12 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.94288e-09" " 0.147755" " 1" " 0.991993" " 1"
1.125 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.96029e-09" " 0.147755" " 1" " 0.991993" " 1"
1.13 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.9777e-09" " 0.147755" " 1" " 0.991993" " 1"
1.135 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.99511e-09" " 0.147755" " 1" " 0.991993" " 1"
1.14 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.01251e-09" " 0.147755" " 1" " 0.991993" " 1"
1.145 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.02992e-09" " 0.147755" " 1" " 0.991993" " 1"
1.15 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.04733e-09" " 0.147755" " 1" " 0.991993" " 1"
1.155 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.06474e-09" " 0.147755" " 1" " 0.991993" " 1"
1.16 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.08214e-09" " 0.147755" " 1" " 0.991993" " 1"
1.165 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.09955e-09" " 0.147755" " 1" " 0.991993" " 1"
1.17 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.11696e-09" " 0.147755" " 1" " 0.991993" " 1"
1.175 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.13437e-09" " 0.147755" " 1" " 0.991993" " 1"
1.18 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.15178e-09" " 0.147755" " 1" " 0.991993" " 1"
1.185 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.16918e-09" " 0.147755" " 1" " 0.991993" " 1"
1.19 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.18659e-09" " 0.147755" " 1" " 0.991993" " 1"
1.195 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.204e-09" " 0.147755" " 1" " 0.991993" " 1"
1.2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.22141e-09" " 0.147755" " 1" " 0.991993" " 1"
1.205 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.23882e-09" " 0.147755" " 1" " 0.991993" " 1"
1.21 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.25622e-09" " 0.147755" " 1" " 0.991993" " 1"
1.215 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.27363e-09" " 0.147755" " 1" " 0.991993" " 1"
1.22 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.29104e-09" " 0.147755" " 1" " 0.991993" " 1"
1.225 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.30845e-09" " 0.147755" " 1" " 0.991993" " 1"
1.23 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.32585e-09" " 0.147755" " 1" " 0.991993" " 1"
1.235 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.34326e-09" " 0.147755" " 1" " 0.991993" " 1"
1.24 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.36067e-09" " 0.147755" " 1" " 0.991993" " 1"
1.245 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.37808e-09" " 0.147755" " 1" " 0.991993" " 1"
1.25 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.39549e-09" " 0.147755" " 1" " 0.991993" " 1"
1.255 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.41289e-09" " 0.147755" " 1" " 0.991993" " 1"
1.26 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.4303e-09" " 0.147755" " 1" " 0.991993" " 1"
1.265 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.44771e-09" " 0.147755" " 1" " 0.991993" " 1"
1.27 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.46512e-09" " 0.147755" " 1" " 0.991993" " 1"
1.275 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.48253e-09" " 0.147755" " 1" " 0.991993" " 1"
1.28 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.49993e-09" " 0.147755" " 1" " 0.991993" " 1"
1.285 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.51734e-09" " 0.147755" " 1" " 0.991993" " 1"
1.29 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.53475e-09" " 0.147755" " 1" " 0.991993" " 1"
1.295 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.55216e-09" " 0.147755" " 1" " 0.991993" " 1"
1.3 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.56956e-09" " 0.147755" " 1" " 0.991993" " 1"
1.305 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.58697e-09" " 0.147755" " 1" " 0.991993" " 1"
1.31 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.60438e-09" " 0.147755" " 1" " 0.991993" " 1"
1.315 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.62179e-09" " 0.147755" " 1" " 0.991993" " 1"
1.32 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6392e-09" " 0.147755" " 1" " 0.991993" " 1"
1.325 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6566e-09" " 0.147755" " 1" " 0.991993" " 1"
1.33 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.67401e-09" " 0.147755" " 1" " 0.991993" " 1"
1.335 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.69142e-09" " 0.147755" " 1" " 0.991993" " 1"
1.34 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.70883e-09" " 0.147755" " 1" " 0.991993" " 1"
1.345 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.72624e-09" " 0.147755" " 1" " 0.991993" " 1"
1.35 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.74364e-09" " 0.147755" " 1" " 0.991993" " 1"
1.355 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.76105e-09" " 0.147755" " 1" " 0.991993" " 1"
1.36 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.77846e-09" " 0.147755" " 1" " 0.991993" " 1"
1.365 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.79587e-09" " 0.147755" " 1" " 0.991993" " 1"
1.37 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.81327e-09" " 0.147755" " 1" " 0.991993" " 1"
1.375 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.83068e-09" " 0.147755" " 1" " 0.991993" " 1"
1.38 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.84809e-09" " 0.147755" " 1" " 0.991993" " 1"
1.385 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.8655e-09" " 0.147755" " 1" " 0.991993" " 1"
1.39 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.88291e-09" " 0.147755" " 1" " 0.991993" " 1"
1.395 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.90031e-09" " 0.147755" " 1" " 0.991993" " 1"
1.4 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.91772e-09" " 0.147755" " 1" " 0.991993" " 1"
1.405 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.93513e-09" " 0.147755" " 1" " 0.991993" " 1"
1.41 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.95254e-09" " 0.147755" " 1" " 0.991993" " 1"
1.415 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.96995e-09" " 0.147755" " 1" " 0.991993" " 1"
1.42 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.98735e-09" " 0.147755" " 1" " 0.991993" " 1"
1.425 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.00476e-09" " 0.147755" " 1" " 0.991993" " 1"
1.43 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.02217e-09" " 0.147755" " 1" " 0.991993" " 1"
1.435 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.03958e-09" " 0.147755" " 1" " 0.991993" " 1"
1.44 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.05698e-09" " 0.147755" " 1" " 0.991993" " 1"
1.445 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.07439e-09" " 0.147755" " 1" " 0.991993" " 1"
1.45 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.0918e-09" " 0.147755" " 1" " 0.991993" " 1"
1.455 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.10921e-09" " 0.147755" " 1" " 0.991993" " 1"
1.46 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.12662e-09" " 0.147755" " 1" " 0.991993" " 1"
1.465 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.14402e-09" " 0.147755" " 1" " 0.991993" " 1"
1.47 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.16143e-09" " 0.147755" " 1" " 0.991993" " 1"
1.475 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.17884e-09" " 0.147755" " 1" " 0.991993" " 1"
1.48 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.19625e-09" " 0.147755" " 1" " 0.991993" " 1"
1.485 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.21366e-09" " 0.147755" " 1" " 0.991993" " 1"
1.49 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.23106e-09" " 0.147755" " 1" " 0.991993" " 1"
1.495 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.24847e-09" " 0.147755" " 1" " 0.991993" " 1"
1.5 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.26588e-09" " 0.147755" " 1" " 0.991993" " 1"
1.505 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.28329e-09" " 0.147755" " 1" " 0.991993" " 1"
1.51 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.30069e-09" " 0.147755" " 1" " 0.991993" " 1"
1.515 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.3181e-09" " 0.147755" " 1" " 0.991993" " 1"
1.52 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.33551e-09" " 0.147755" " 1" " 0.991993" " 1"
1.525 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.35292e-09" " 0.147755" " 1" " 0.991993" " 1"
1.53 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.37033e-09" " 0.147755" " 1" " 0.991993" " 1"
1.535 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.38773e-09" " 0.147755" " 1" " 0.991993" " 1"
1.54 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.40514e-09" " 0.147755" " 1" " 0.991993" " 1"
1.545 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.42255e-09" " 0.147755" " 1" " 0.991993" " 1"
1.55 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.43996e-09" " 0.147755" " 1" " 0.991993" " 1"
1.555 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.45737e-09" " 0.147755" " 1" " 0.991993" " 1"
1.56 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.47477e-09" " 0.147755" " 1" " 0.991993" " 1"
1.565 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.49218e-09" " 0.147755" " 1" " 0.991993" " 1"
1.57 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.50959e-09" " 0.147755" " 1" " 0.991993" " 1"
1.575 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.527e-09" " 0.147755" " 1" " 0.991993" " 1"
1.58 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.5444e-09" " 0.147755" " 1" " 0.991993" " 1"
1.585 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.56181e-09" " 0.147755" " 1" " 0.991993" " 1"
1.59 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.57922e-09" " 0.147755" " 1" " 0.991993" " 1"
1.595 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.59663e-09" " 0.147755" " 1" " 0.991993" " 1"
1.6 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.61404e-09" " 0.147755" " 1" " 0.991993" " 1"
1.605 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.63144e-09" " 0.147755" " 1" " 0.991993" " 1"
1.61 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.64885e-09" " 0.147755" " 1" " 0.991993" " 1"
1.615 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.66626e-09" " 0.147755" " 1" " 0.991993" " 1"
1.62 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.68367e-09" " 0.147755" " 1" " 0.991993" " 1"
1.625 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.70108e-09" " 0.147755" " 1" " 0.991993" " 1"
1.63 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.71848e-09" " 0.147755" " 1" " 0.991993" " 1"
1.635 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.73589e-09" " 0.147755" " 1" " 0.991993" " 1"
1.64 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.7533e-09" " 0.147755" " 1" " 0.991993" " 1"
1.645 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.77071e-09" " 0.147755" " 1" " 0.991993" " 1"
1.65 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.78811e-09" " 0.147755" " 1" " 0.991993" " 1"
1.655 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.80552e-09" " 0.147755" " 1" " 0.991993" " 1"
1.66 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.82293e-09" " 0.147755" " 1" " 0.991993" " 1"
1.665 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.84034e-09" " 0.147755" " 1" " 0.991993" " 1"
1.67 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.85775e-09" " 0.147755" " 1" " 0.991993" " 1"
1.675 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.87515e-09" " 0.147755" " 1" " 0.991993" " 1"
1.68 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.89256e-09" " 0.147755" " 1" " 0.991993" " 1"
1.685 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.90997e-09" " 0.147755" " 1" " 0.991993" " 1"
1.69 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.92738e-09" " 0.147755" " 1" " 0.991993" " 1"
1.695 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.94479e-09" " 0.147755" " 1" " 0.991993" " 1"
1.7 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.96219e-09" " 0.147755" " 1" " 0.991993" " 1"
1.705 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.9796e-09" " 0.147755" " 1" " 0.991993" " 1"
1.71 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.99701e-09" " 0.147755" " 1" " 0.991993" " 1"
1.715 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.01442e-09" " 0.147755" " 1" " 0.991993" " 1"
1.72 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.03182e-09" " 0.147755" " 1" " 0.991993" " 1"
1.725 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.04923e-09" " 0.147755" " 1" " 0.991993" " 1"
1.73 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.06664e-09" " 0.147755" " 1" " 0.991993" " 1"
1.735 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.08405e-09" " 0.147755" " 1" " 0.991993" " 1"
1.74 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.10146e-09" " 0.147755" " 1" " 0.991993" " 1"
1.745 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.11886e-09" " 0.147755" " 1" " 0.991993" " 1"
1.75 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.13627e-09" " 0.147755" " 1" " 0.991993" " 1"
1.755 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.15368e-09" " 0.147755" " 1" " 0.991993" " 1"
1.76 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.17109e-09" " 0.147755" " 1" " 0.991993" " 1"
1.765 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.1885e-09" " 0.147755" " 1" " 0.991993" " 1"
1.77 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.2059e-09" " 0.147755" " 1" " 0.991993" " 1"
1.775 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.22331e-09" " 0.147755" " 1" " 0.991993" " 1"
1.78 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.24072e-09" " 0.147755" " 1" " 0.991993" " 1"
1.785 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.25813e-09" " 0.147755" " 1" " 0.991993" " 1"
1.79 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.27553e-09" " 0.147755" " 1" " 0.991993" " 1"
1.795 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.29294e-09" " 0.147755" " 1" " 0.991993" " 1"
1.8 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.31035e-09" " 0.147755" " 1" " 0.991993" " 1"
1.805 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.32776e-09" " 0.147755" " 1" " 0.991993" " 1"
1.81 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.34517e-09" " 0.147755" " 1" " 0.991993" " 1"
1.815 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.36257e-09" " 0.147755" " 1" " 0.991993" " 1"
1.82 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.37998e-09" " 0.147755" " 1" " 0.991993" " 1"
1.825 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.39739e-09" " 0.147755" " 1" " 0.991993" " 1"
1.83 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4148e-09" " 0.147755" " 1" " 0.991993" " 1"
1.835 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4322e-09" " 0.147755" " 1" " 0.991993" " 1"
1.84 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.44961e-09" " 0.147755" " 1" " 0.991993" " 1"
1.845 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.46702e-09" " 0.147755" " 1" " 0.991993" " 1"
1.85 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.48443e-09" " 0.147755" " 1" " 0.991993" " 1"
1.855 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.50184e-09" " 0.147755" " 1" " 0.991993" " 1"
1.86 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.51924e-09" " 0.147755" " 1" " 0.991993" " 1"
1.865 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.53665e-09" " 0.147755" " 1" " 0.991993" " 1"
1.87 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.55406e-09" " 0.147755" " 1" " 0.991993" " 1"
1.875 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.57147e-09" " 0.147755" " 1" " 0.991993" " 1"
1.88 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.58888e-09" " 0.147755" " 1" " 0.991993" " 1"
1.885 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.60628e-09" " 0.147755" " 1" " 0.991993" " 1"
1.89 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.62369e-09" " 0.147755" " 1" " 0.991993" " 1"
1.895 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.6411e-09" " 0.147755" " 1" " 0.991993" " 1"
1.9 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.65851e-09" " 0.147755" " 1" " 0.991993" " 1"
1.905 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.67591e-09" " 0.147755" " 1" " 0.991993" " 1"
1.91 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.69332e-09" " 0.147755" " 1" " 0.991993" " 1"
1.915 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.71073e-09" " 0.147755" " 1" " 0.991993" " 1"
1.92 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.72814e-09" " 0.147755" " 1" " 0.991993" " 1"
1.925 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.74555e-09" " 0.147755" " 1" " 0.991993" " 1"
1.93 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.76295e-09" " 0.147755" " 1" " 0.991993" " 1"
1.935 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.78036e-09" " 0.147755" " 1" " 0.991993" " 1"
1.94 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.79777e-09" " 0.147755" " 1" " 0.991993" " 1"
1.945 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.81518e-09" " 0.147755" " 1" " 0.991993" " 1"
1.95 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.83259e-09" " 0.147755" " 1" " 0.991993" " 1"
1.955 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.84999e-09" " 0.147755" " 1" " 0.991993" " 1"
1.96 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.8674e-09" " 0.147755" " 1" " 0.991993" " 1"
1.965 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.88481e-09" " 0.147755" " 1" " 0.991993" " 1"
1.97 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.90222e-09" " 0.147755" " 1" " 0.991993" " 1"
1.975 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.91962e-09" " 0.147755" " 1" " 0.991993" " 1"
1.98 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.93703e-09" " 0.147755" " 1" " 0.991993" " 1"
1.985 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.95444e-09" " 0.147755" " 1" " 0.991993" " 1"
1.99 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.97185e-09" " 0.147755" " 1" " 0.991993" " 1"
1.995 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.98926e-09" " 0.147755" " 1" " 0.991993" " 1"
2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 7.00666e-09" " 0.147755" " 1" " 0.991993" " 1"
2 " 34.4037" " 0.0913377" " 1.43142" " 0.4" " 7.00666e-09" " 0.147755" " 0.621517" " 0.230955" " 0.31179"
2.001 " 34.4037" " 0.0910996" " 1.43142" " 0.4" " 2.7051e-05" " 0.147755" " 0.618747" " 0.230205" " 0.311603"
2.002 " 34.4044" " 0.0907232" " 1.43142" " 0.4" " 7.21642e-05" " 0.147755" " 0.614221" " 0.228991" " 0.311301"
2.003 " 34.4061" " 0.0904429" " 1.43147" " 0.4" " 0.000108312" " 0.147755" " 0.61073" " 0.228056" " 0.311068"
2.004 " 34.4084" " 0.0901695" " 1.43161" " 0.4" " 0.000144486" " 0.147755" " 0.607299" " 0.227137" " 0.310838"
2.005 " 34.4113" " 0.089906" " 1.43186" " 0.4" " 0.000180689" " 0.147755" " 0.603939" " 0.226236" " 0.310613"
2.006 " 34.4149" " 0.0896517" " 1.43223" " 0.4" " 0.000216922" " 0.147755" " 0.600648" " 0.225353" " 0.310393"
2.007 " 34.4192" " 0.0894067" " 1.43276" " 0.4" " 0.000253181" " 0.147755" " 0.597423" " 0.224487" " 0.310177"
2.008 " 34.424" " 0.0891705" " 1.43347" " 0.4" " 0.000289467" " 0.147755" " 0.594265" " 0.223639" " 0.309965"
2.009 " 34.4296" " 0.0889431" " 1.43438" " 0.4" " 0.000325778" " 0.147755" " 0.59117" " 0.222808" " 0.309758"
2.01 " 34.4358" " 0.0887241" " 1.4355" " 0.4" " 0.000362114" " 0.147755" " 0.588139" " 0.221994" " 0.309554"
2.011 " 34.4426" " 0.0885133" " 1.43686" " 0.4" " 0.000398473" " 0.147755" " 0.585169" " 0.221195" " 0.309355"
2.012 " 34.4501" " 0.0883106" " 1.43848" " 0.4" " 0.000434854" " 0.147755" " 0.582259" " 0.220413" " 0.309159"
2.013 " 34.4583" " 0.0881158" " 1.44037" " 0.4" " 0.000471257" " 0.147755" " 0.579408" " 0.219646" " 0.308967"
2.014 " 34.4671" " 0.0879286" " 1.44253" " 0.4" " 0.000507681" " 0.147755" " 0.576615" " 0.218894" " 0.308779"
2.015 " 34.4765" " 0.0877489" " 1.44454" " 0.4" " 0.000544124" " 0.147755" " 0.573878" " 0.218157" " 0.308595"
2.016 " 34.4867" " 0.0875765" " 1.44653" " 0.4" " 0.000580586" " 0.147755" " 0.571196" " 0.217434" " 0.308414"
2.017 " 34.4974" " 0.0874111" " 1.44851" " 0.4" " 0.000617067" " 0.147755" " 0.568568" " 0.216726" " 0.308236"
2.018 " 34.5089" " 0.0872527" " 1.45049" " 0.4" " 0.000653564" " 0.147755" " 0.565993" " 0.216031" " 0.308062"
2.019 " 34.521" " 0.0871011" " 1.45245" " 0.4" " 0.000690078" " 0.147755" " 0.56347" " 0.21535" " 0.307892"
2.02 " 34.5337" " 0.0869561" " 1.45439" " 0.4" " 0.000726607" " 0.147755" " 0.560997" " 0.214683" " 0.307724"
2.021 " 34.5471" " 0.0868176" " 1.45633" " 0.4" " 0.000763152" " 0.147755" " 0.558574" " 0.214028" " 0.30756"
2.022 " 34.5612" " 0.0866853" " 1.45826" " 0.4" " 0.00079971" " 0.147755" " 0.556199" " 0.213386" " 0.307399"
2.023 " 34.5759" " 0.0865592" " 1.46018" " 0.4" " 0.000836282" " 0.147755" " 0.553872" " 0.212757" " 0.307241"
2.024 " 34.5913" " 0.086439" " 1.46208" " 0.4" " 0.000872866" " 0.147755" " 0.55159" " 0.212139" " 0.307086"
2.025 " 34.6073" " 0.0863248" " 1.46398" " 0.4" " 0.000909462" " 0.147755" " 0.549354" " 0.211534" " 0.306934"
2.026 " 34.624" " 0.0862163" " 1.46586" " 0.4" " 0.00094607" " 0.147755" " 0.547163" " 0.21094" " 0.306785"
2.027 " 34.6414" " 0.0861134" " 1.46774" " 0.4" " 0.000982688" " 0.147755" " 0.545015" " 0.210358" " 0.306639"
2.028 " 34.6594" " 0.0860159" " 1.46961" " 0.4" " 0.00101932" " 0.147755" " 0.542909" " 0.209787" " 0.306495"
2.029 " 34.6781" " 0.0859238" " 1.47146" " 0.4" " 0.00105595" " 0.147755" " 0.540845" " 0.209227" " 0.306354"
2.03 " 34.6974" " 0.085837" " 1.47331" " 0.4" " 0.0010926" " 0.147755" " 0.538821" " 0.208677" " 0.306216"
2.031 " 34.7174" " 0.0857552" " 1.47515" " 0.4" " 0.00112926" " 0.147755" " 0.536837" " 0.208138" " 0.30608"
