Time(s) " gENROE.delta" " gENROE.PELEC" " sCRX.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
1.08 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.80362e-09" " 1" " 0.991993" " 1" " 0.995984"
1.085 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.82103e-09" " 1" " 0.991993" " 1" " 0.995984"
1.09 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.83843e-09" " 1" " 0.991993" " 1" " 0.995984"
1.095 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.85584e-09" " 1" " 0.991993" " 1" " 0.995984"
1.1 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.87325e-09" " 1" " 0.991993" " 1" " 0.995984"
1.105 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.89066e-09" " 1" " 0.991993" " 1" " 0.995984"
1.11 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.90807e-09" " 1" " 0.991993" " 1" " 0.995984"
1.115 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.92547e-09" " 1" " 0.991993" " 1" " 0.995984"
1.12 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.94288e-09" " 1" " 0.991993" " 1" " 0.995984"
1.125 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.96029e-09" " 1" " 0.991993" " 1" " 0.995984"
1.13 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.9777e-09" " 1" " 0.991993" " 1" " 0.995984"
1.135 " 34.4037" " 0.4" " 1.43142" " 0.4" " 3.99511e-09" " 1" " 0.991993" " 1" " 0.995984"
1.14 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.01251e-09" " 1" " 0.991993" " 1" " 0.995984"
1.145 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.02992e-09" " 1" " 0.991993" " 1" " 0.995984"
1.15 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.04733e-09" " 1" " 0.991993" " 1" " 0.995984"
1.155 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.06474e-09" " 1" " 0.991993" " 1" " 0.995984"
1.16 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.08214e-09" " 1" " 0.991993" " 1" " 0.995984"
1.165 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.09955e-09" " 1" " 0.991993" " 1" " 0.995984"
1.17 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.11696e-09" " 1" " 0.991993" " 1" " 0.995984"
1.175 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.13437e-09" " 1" " 0.991993" " 1" " 0.995984"
1.18 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.15178e-09" " 1" " 0.991993" " 1" " 0.995984"
1.185 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.16918e-09" " 1" " 0.991993" " 1" " 0.995984"
1.19 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.18659e-09" " 1" " 0.991993" " 1" " 0.995984"
1.195 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.204e-09" " 1" " 0.991993" " 1" " 0.995984"
1.2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.22141e-09" " 1" " 0.991993" " 1" " 0.995984"
1.205 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.23882e-09" " 1" " 0.991993" " 1" " 0.995984"
1.21 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.25622e-09" " 1" " 0.991993" " 1" " 0.995984"
1.215 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.27363e-09" " 1" " 0.991993" " 1" " 0.995984"
1.22 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.29104e-09" " 1" " 0.991993" " 1" " 0.995984"
1.225 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.30845e-09" " 1" " 0.991993" " 1" " 0.995984"
1.23 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.32585e-09" " 1" " 0.991993" " 1" " 0.995984"
1.235 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.34326e-09" " 1" " 0.991993" " 1" " 0.995984"
1.24 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.36067e-09" " 1" " 0.991993" " 1" " 0.995984"
1.245 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.37808e-09" " 1" " 0.991993" " 1" " 0.995984"
1.25 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.39549e-09" " 1" " 0.991993" " 1" " 0.995984"
1.255 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.41289e-09" " 1" " 0.991993" " 1" " 0.995984"
1.26 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.4303e-09" " 1" " 0.991993" " 1" " 0.995984"
1.265 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.44771e-09" " 1" " 0.991993" " 1" " 0.995984"
1.27 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.46512e-09" " 1" " 0.991993" " 1" " 0.995984"
1.275 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.48253e-09" " 1" " 0.991993" " 1" " 0.995984"
1.28 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.49993e-09" " 1" " 0.991993" " 1" " 0.995984"
1.285 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.51734e-09" " 1" " 0.991993" " 1" " 0.995984"
1.29 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.53475e-09" " 1" " 0.991993" " 1" " 0.995984"
1.295 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.55216e-09" " 1" " 0.991993" " 1" " 0.995984"
1.3 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.56956e-09" " 1" " 0.991993" " 1" " 0.995984"
1.305 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.58697e-09" " 1" " 0.991993" " 1" " 0.995984"
1.31 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.60438e-09" " 1" " 0.991993" " 1" " 0.995984"
1.315 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.62179e-09" " 1" " 0.991993" " 1" " 0.995984"
1.32 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6392e-09" " 1" " 0.991993" " 1" " 0.995984"
1.325 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.6566e-09" " 1" " 0.991993" " 1" " 0.995984"
1.33 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.67401e-09" " 1" " 0.991993" " 1" " 0.995984"
1.335 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.69142e-09" " 1" " 0.991993" " 1" " 0.995984"
1.34 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.70883e-09" " 1" " 0.991993" " 1" " 0.995984"
1.345 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.72624e-09" " 1" " 0.991993" " 1" " 0.995984"
1.35 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.74364e-09" " 1" " 0.991993" " 1" " 0.995984"
1.355 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.76105e-09" " 1" " 0.991993" " 1" " 0.995984"
1.36 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.77846e-09" " 1" " 0.991993" " 1" " 0.995984"
1.365 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.79587e-09" " 1" " 0.991993" " 1" " 0.995984"
1.37 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.81327e-09" " 1" " 0.991993" " 1" " 0.995984"
1.375 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.83068e-09" " 1" " 0.991993" " 1" " 0.995984"
1.38 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.84809e-09" " 1" " 0.991993" " 1" " 0.995984"
1.385 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.8655e-09" " 1" " 0.991993" " 1" " 0.995984"
1.39 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.88291e-09" " 1" " 0.991993" " 1" " 0.995984"
1.395 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.90031e-09" " 1" " 0.991993" " 1" " 0.995984"
1.4 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.91772e-09" " 1" " 0.991993" " 1" " 0.995984"
1.405 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.93513e-09" " 1" " 0.991993" " 1" " 0.995984"
1.41 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.95254e-09" " 1" " 0.991993" " 1" " 0.995984"
1.415 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.96995e-09" " 1" " 0.991993" " 1" " 0.995984"
1.42 " 34.4037" " 0.4" " 1.43142" " 0.4" " 4.98735e-09" " 1" " 0.991993" " 1" " 0.995984"
1.425 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.00476e-09" " 1" " 0.991993" " 1" " 0.995984"
1.43 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.02217e-09" " 1" " 0.991993" " 1" " 0.995984"
1.435 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.03958e-09" " 1" " 0.991993" " 1" " 0.995984"
1.44 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.05698e-09" " 1" " 0.991993" " 1" " 0.995984"
1.445 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.07439e-09" " 1" " 0.991993" " 1" " 0.995984"
1.45 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.0918e-09" " 1" " 0.991993" " 1" " 0.995984"
1.455 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.10921e-09" " 1" " 0.991993" " 1" " 0.995984"
1.46 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.12662e-09" " 1" " 0.991993" " 1" " 0.995984"
1.465 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.14402e-09" " 1" " 0.991993" " 1" " 0.995984"
1.47 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.16143e-09" " 1" " 0.991993" " 1" " 0.995984"
1.475 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.17884e-09" " 1" " 0.991993" " 1" " 0.995984"
1.48 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.19625e-09" " 1" " 0.991993" " 1" " 0.995984"
1.485 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.21366e-09" " 1" " 0.991993" " 1" " 0.995984"
1.49 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.23106e-09" " 1" " 0.991993" " 1" " 0.995984"
1.495 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.24847e-09" " 1" " 0.991993" " 1" " 0.995984"
1.5 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.26588e-09" " 1" " 0.991993" " 1" " 0.995984"
1.505 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.28329e-09" " 1" " 0.991993" " 1" " 0.995984"
1.51 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.30069e-09" " 1" " 0.991993" " 1" " 0.995984"
1.515 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.3181e-09" " 1" " 0.991993" " 1" " 0.995984"
1.52 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.33551e-09" " 1" " 0.991993" " 1" " 0.995984"
1.525 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.35292e-09" " 1" " 0.991993" " 1" " 0.995984"
1.53 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.37033e-09" " 1" " 0.991993" " 1" " 0.995984"
1.535 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.38773e-09" " 1" " 0.991993" " 1" " 0.995984"
1.54 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.40514e-09" " 1" " 0.991993" " 1" " 0.995984"
1.545 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.42255e-09" " 1" " 0.991993" " 1" " 0.995984"
1.55 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.43996e-09" " 1" " 0.991993" " 1" " 0.995984"
1.555 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.45737e-09" " 1" " 0.991993" " 1" " 0.995984"
1.56 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.47477e-09" " 1" " 0.991993" " 1" " 0.995984"
1.565 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.49218e-09" " 1" " 0.991993" " 1" " 0.995984"
1.57 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.50959e-09" " 1" " 0.991993" " 1" " 0.995984"
1.575 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.527e-09" " 1" " 0.991993" " 1" " 0.995984"
1.58 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.5444e-09" " 1" " 0.991993" " 1" " 0.995984"
1.585 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.56181e-09" " 1" " 0.991993" " 1" " 0.995984"
1.59 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.57922e-09" " 1" " 0.991993" " 1" " 0.995984"
1.595 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.59663e-09" " 1" " 0.991993" " 1" " 0.995984"
1.6 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.61404e-09" " 1" " 0.991993" " 1" " 0.995984"
1.605 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.63144e-09" " 1" " 0.991993" " 1" " 0.995984"
1.61 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.64885e-09" " 1" " 0.991993" " 1" " 0.995984"
1.615 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.66626e-09" " 1" " 0.991993" " 1" " 0.995984"
1.62 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.68367e-09" " 1" " 0.991993" " 1" " 0.995984"
1.625 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.70108e-09" " 1" " 0.991993" " 1" " 0.995984"
1.63 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.71848e-09" " 1" " 0.991993" " 1" " 0.995984"
1.635 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.73589e-09" " 1" " 0.991993" " 1" " 0.995984"
1.64 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.7533e-09" " 1" " 0.991993" " 1" " 0.995984"
1.645 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.77071e-09" " 1" " 0.991993" " 1" " 0.995984"
1.65 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.78811e-09" " 1" " 0.991993" " 1" " 0.995984"
1.655 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.80552e-09" " 1" " 0.991993" " 1" " 0.995984"
1.66 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.82293e-09" " 1" " 0.991993" " 1" " 0.995984"
1.665 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.84034e-09" " 1" " 0.991993" " 1" " 0.995984"
1.67 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.85775e-09" " 1" " 0.991993" " 1" " 0.995984"
1.675 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.87515e-09" " 1" " 0.991993" " 1" " 0.995984"
1.68 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.89256e-09" " 1" " 0.991993" " 1" " 0.995984"
1.685 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.90997e-09" " 1" " 0.991993" " 1" " 0.995984"
1.69 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.92738e-09" " 1" " 0.991993" " 1" " 0.995984"
1.695 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.94479e-09" " 1" " 0.991993" " 1" " 0.995984"
1.7 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.96219e-09" " 1" " 0.991993" " 1" " 0.995984"
1.705 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.9796e-09" " 1" " 0.991993" " 1" " 0.995984"
1.71 " 34.4037" " 0.4" " 1.43142" " 0.4" " 5.99701e-09" " 1" " 0.991993" " 1" " 0.995984"
1.715 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.01442e-09" " 1" " 0.991993" " 1" " 0.995984"
1.72 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.03182e-09" " 1" " 0.991993" " 1" " 0.995984"
1.725 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.04923e-09" " 1" " 0.991993" " 1" " 0.995984"
1.73 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.06664e-09" " 1" " 0.991993" " 1" " 0.995984"
1.735 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.08405e-09" " 1" " 0.991993" " 1" " 0.995984"
1.74 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.10146e-09" " 1" " 0.991993" " 1" " 0.995984"
1.745 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.11886e-09" " 1" " 0.991993" " 1" " 0.995984"
1.75 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.13627e-09" " 1" " 0.991993" " 1" " 0.995984"
1.755 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.15368e-09" " 1" " 0.991993" " 1" " 0.995984"
1.76 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.17109e-09" " 1" " 0.991993" " 1" " 0.995984"
1.765 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.1885e-09" " 1" " 0.991993" " 1" " 0.995984"
1.77 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.2059e-09" " 1" " 0.991993" " 1" " 0.995984"
1.775 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.22331e-09" " 1" " 0.991993" " 1" " 0.995984"
1.78 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.24072e-09" " 1" " 0.991993" " 1" " 0.995984"
1.785 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.25813e-09" " 1" " 0.991993" " 1" " 0.995984"
1.79 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.27553e-09" " 1" " 0.991993" " 1" " 0.995984"
1.795 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.29294e-09" " 1" " 0.991993" " 1" " 0.995984"
1.8 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.31035e-09" " 1" " 0.991993" " 1" " 0.995984"
1.805 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.32776e-09" " 1" " 0.991993" " 1" " 0.995984"
1.81 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.34517e-09" " 1" " 0.991993" " 1" " 0.995984"
1.815 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.36257e-09" " 1" " 0.991993" " 1" " 0.995984"
1.82 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.37998e-09" " 1" " 0.991993" " 1" " 0.995984"
1.825 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.39739e-09" " 1" " 0.991993" " 1" " 0.995984"
1.83 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4148e-09" " 1" " 0.991993" " 1" " 0.995984"
1.835 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.4322e-09" " 1" " 0.991993" " 1" " 0.995984"
1.84 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.44961e-09" " 1" " 0.991993" " 1" " 0.995984"
1.845 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.46702e-09" " 1" " 0.991993" " 1" " 0.995984"
1.85 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.48443e-09" " 1" " 0.991993" " 1" " 0.995984"
1.855 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.50184e-09" " 1" " 0.991993" " 1" " 0.995984"
1.86 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.51924e-09" " 1" " 0.991993" " 1" " 0.995984"
1.865 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.53665e-09" " 1" " 0.991993" " 1" " 0.995984"
1.87 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.55406e-09" " 1" " 0.991993" " 1" " 0.995984"
1.875 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.57147e-09" " 1" " 0.991993" " 1" " 0.995984"
1.88 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.58888e-09" " 1" " 0.991993" " 1" " 0.995984"
1.885 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.60628e-09" " 1" " 0.991993" " 1" " 0.995984"
1.89 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.62369e-09" " 1" " 0.991993" " 1" " 0.995984"
1.895 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.6411e-09" " 1" " 0.991993" " 1" " 0.995984"
1.9 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.65851e-09" " 1" " 0.991993" " 1" " 0.995984"
1.905 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.67591e-09" " 1" " 0.991993" " 1" " 0.995984"
1.91 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.69332e-09" " 1" " 0.991993" " 1" " 0.995984"
1.915 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.71073e-09" " 1" " 0.991993" " 1" " 0.995984"
1.92 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.72814e-09" " 1" " 0.991993" " 1" " 0.995984"
1.925 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.74555e-09" " 1" " 0.991993" " 1" " 0.995984"
1.93 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.76295e-09" " 1" " 0.991993" " 1" " 0.995984"
1.935 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.78036e-09" " 1" " 0.991993" " 1" " 0.995984"
1.94 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.79777e-09" " 1" " 0.991993" " 1" " 0.995984"
1.945 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.81518e-09" " 1" " 0.991993" " 1" " 0.995984"
1.95 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.83259e-09" " 1" " 0.991993" " 1" " 0.995984"
1.955 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.84999e-09" " 1" " 0.991993" " 1" " 0.995984"
1.96 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.8674e-09" " 1" " 0.991993" " 1" " 0.995984"
1.965 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.88481e-09" " 1" " 0.991993" " 1" " 0.995984"
1.97 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.90222e-09" " 1" " 0.991993" " 1" " 0.995984"
1.975 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.91962e-09" " 1" " 0.991993" " 1" " 0.995984"
1.98 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.93703e-09" " 1" " 0.991993" " 1" " 0.995984"
1.985 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.95444e-09" " 1" " 0.991993" " 1" " 0.995984"
1.99 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.97185e-09" " 1" " 0.991993" " 1" " 0.995984"
1.995 " 34.4037" " 0.4" " 1.43142" " 0.4" " 6.98926e-09" " 1" " 0.991993" " 1" " 0.995984"
2 " 34.4037" " 0.4" " 1.43142" " 0.4" " 7.00666e-09" " 1" " 0.991993" " 1" " 0.995984"
2 " 34.4037" " 0.0913377" " 1.43142" " 0.4" " 7.00666e-09" " 0.621517" " 0.230955" " 0.31179" " 2.71364e-07"
2.001 " 34.4037" " 0.0910996" " 1.2425" " 0.4" " 2.7051e-05" " 0.618747" " 0.230205" " 0.311603" " 2.70897e-07"
2.002 " 34.4044" " 0.0907203" " 1.72693" " 0.4" " 7.21642e-05" " 0.614213" " 0.228988" " 0.3113" " 2.70137e-07"
2.003 " 34.4061" " 0.0904453" " 1.98636" " 0.4" " 0.000108313" " 0.610736" " 0.228058" " 0.311068" " 2.69557e-07"
2.004 " 34.4084" " 0.0901793" " 2.22023" " 0.4" " 0.000144486" " 0.607326" " 0.227144" " 0.31084" " 2.68986e-07"
2.005 " 34.4113" " 0.0899255" " 2.41373" " 0.4" " 0.000180688" " 0.603993" " 0.22625" " 0.310617" " 2.68428e-07"
2.006 " 34.4149" " 0.0896831" " 2.57632" " 0.4" " 0.000216917" " 0.600735" " 0.225375" " 0.310399" " 2.67882e-07"
2.007 " 34.4192" " 0.0894517" " 2.71338" " 0.4" " 0.000253172" " 0.597548" " 0.22452" " 0.310185" " 2.67348e-07"
2.008 " 34.424" " 0.089231" " 2.82956" " 0.4" " 0.000289452" " 0.594432" " 0.223683" " 0.309976" " 2.66825e-07"
2.009 " 34.4296" " 0.0890202" " 2.92863" " 0.4" " 0.000325755" " 0.591385" " 0.222864" " 0.309772" " 2.66314e-07"
2.01 " 34.4358" " 0.0888194" " 3.01369" " 0.4" " 0.000362081" " 0.588404" " 0.222063" " 0.309571" " 2.65813e-07"
2.011 " 34.4426" " 0.088628" " 3.08725" " 0.4" " 0.000398428" " 0.585489" " 0.221279" " 0.309375" " 2.65323e-07"
2.012 " 34.4501" " 0.0884458" " 3.15137" " 0.4" " 0.000434795" " 0.582636" " 0.220511" " 0.309183" " 2.64844e-07"
2.013 " 34.4583" " 0.0882725" " 3.20775" " 0.4" " 0.000471181" " 0.579846" " 0.21976" " 0.308995" " 2.64374e-07"
2.014 " 34.4671" " 0.0881077" " 3.25775" " 0.4" " 0.000507585" " 0.577116" " 0.219024" " 0.308811" " 2.63914e-07"
2.015 " 34.4765" " 0.0879514" " 3.30251" " 0.4" " 0.000544006" " 0.574446" " 0.218304" " 0.308631" " 2.63464e-07"
2.016 " 34.4866" " 0.0878032" " 3.34295" " 0.4" " 0.000580443" " 0.571833" " 0.217599" " 0.308455" " 2.63023e-07"
2.017 " 34.4974" " 0.087663" " 3.37983" " 0.4" " 0.000616895" " 0.569276" " 0.216909" " 0.308282" " 2.62592e-07"
2.018 " 34.5089" " 0.0875304" " 3.41375" " 0.4" " 0.000653362" " 0.566775" " 0.216234" " 0.308113" " 2.62169e-07"
2.019 " 34.5209" " 0.0874055" " 3.44524" " 0.4" " 0.000689842" " 0.564328" " 0.215573" " 0.307947" " 2.61755e-07"
2.02 " 34.5337" " 0.0872879" " 3.47471" " 0.4" " 0.000726334" " 0.561933" " 0.214925" " 0.307785" " 2.6135e-07"
2.021 " 34.5471" " 0.0871774" " 3.50249" " 0.4" " 0.000762838" " 0.55959" " 0.214292" " 0.307626" " 2.60953e-07"
2.022 " 34.5611" " 0.087074" " 3.52887" " 0.4" " 0.000799353" " 0.557298" " 0.213671" " 0.30747" " 2.60565e-07"
2.023 " 34.5759" " 0.0869774" " 3.55409" " 0.4" " 0.000835877" " 0.555055" " 0.213064" " 0.307318" " 2.60184e-07"
2.024 " 34.5912" " 0.0868874" " 3.57832" " 0.4" " 0.000872411" " 0.552861" " 0.212469" " 0.307168" " 2.59811e-07"
2.025 " 34.6073" " 0.086804" " 3.60173" " 0.4" " 0.000908953" " 0.550714" " 0.211886" " 0.307022" " 2.59446e-07"
2.026 " 34.624" " 0.086727" " 3.62444" " 0.4" " 0.000945503" " 0.548613" " 0.211316" " 0.306878" " 2.59089e-07"
2.027 " 34.6413" " 0.0866562" " 3.64656" " 0.4" " 0.00098206" " 0.546558" " 0.210758" " 0.306738" " 2.58738e-07"
2.028 " 34.6593" " 0.0865916" " 3.66819" " 0.4" " 0.00101862" " 0.544547" " 0.210211" " 0.3066" " 2.58396e-07"
2.029 " 34.678" " 0.0865329" " 3.68939" " 0.4" " 0.00105519" " 0.54258" " 0.209676" " 0.306466" " 2.5806e-07"
2.03 " 34.6973" " 0.08648" " 3.71022" " 0.4" " 0.00109176" " 0.540655" " 0.209151" " 0.306334" " 2.57731e-07"
